SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,TRADE_DATE
KHADIM,EQ, 05-Jan-2023,245.95,249.0,252.75,243.7,244.3,247.1,247.05,50803,125.51,1452, 35970, 70.80,2023-01-05
KHAICHEM,EQ, 05-Jan-2023,77.5,77.95,79.05,77.4,77.7,77.65,78.0,144140,112.42,2393, 71896, 49.88,2023-01-05
KICL,EQ, 05-Jan-2023,2095.6,2050.0,2055.1,1965.1,2014.0,2007.75,2000.94,11769,235.49,2544, 6522, 55.42,2023-01-05
KILITCH,EQ, 05-Jan-2023,152.55,155.25,155.25,152.7,153.5,153.1,153.57,897,1.38,86, 219, 24.41,2023-01-05
KIMS,EQ, 05-Jan-2023,1501.25,1509.45,1535.0,1492.15,1531.0,1529.1,1511.69,25704,388.56,3247, 13650, 53.10,2023-01-05
KINGFA,EQ, 05-Jan-2023,1282.15,1303.65,1303.65,1270.55,1270.55,1276.45,1282.11,699,8.96,112, 521, 74.54,2023-01-05
KIOCL,EQ, 05-Jan-2023,217.5,221.4,223.45,216.0,220.0,219.3,219.43,60561,132.89,2543, 18731, 30.93,2023-01-05
KIRIINDUS,EQ, 05-Jan-2023,465.05,467.1,467.1,460.05,461.7,461.7,462.87,41680,192.92,2006, 23128, 55.49,2023-01-05
KIRLFER,EQ, 05-Jan-2023,361.65,364.25,372.9,350.45,354.0,354.1,362.57,337027,1221.96,11669, 119668, 35.51,2023-01-05
KIRLOSBROS,EQ, 05-Jan-2023,316.9,317.05,321.35,310.0,315.2,316.6,315.4,143405,452.31,4111, 121130, 84.47,2023-01-05
KIRLOSENG,EQ, 05-Jan-2023,317.1,321.0,324.5,314.0,317.15,316.2,319.83,260857,834.31,7081, 116762, 44.76,2023-01-05
KIRLOSIND,EQ, 05-Jan-2023,2017.1,2055.0,2056.0,2012.55,2033.0,2025.65,2027.24,4720,95.69,602, 3240, 68.64,2023-01-05
KITEX,EQ, 05-Jan-2023,189.6,190.1,193.45,189.15,190.2,190.35,191.33,85899,164.35,2811, 34466, 40.12,2023-01-05
KKCL,EQ, 05-Jan-2023,515.15,510.0,516.8,497.85,516.0,515.85,509.79,104356,532.0,3491, 68314, 65.46,2023-01-05
KMSUGAR,EQ, 05-Jan-2023,30.35,30.55,30.55,29.7,30.1,30.05,30.13,275188,82.92,1187, 123135, 44.75,2023-01-05
KNRCON,EQ, 05-Jan-2023,263.2,263.9,266.95,260.35,263.0,263.0,263.18,272414,716.93,6857, 147747, 54.24,2023-01-05
KOHINOOR,EQ, 05-Jan-2023,55.6,55.7,55.7,54.75,55.35,54.85,54.98,57624,31.68,878, 33548, 58.22,2023-01-05
KOKUYOCMLN,EQ, 05-Jan-2023,85.7,85.7,86.75,84.35,85.05,85.15,85.42,91515,78.17,1674, 48006, 52.46,2023-01-05
KOLTEPATIL,EQ, 05-Jan-2023,265.7,263.0,272.5,263.0,268.25,270.35,268.01,65649,175.94,2963, 19841, 30.22,2023-01-05
KOPRAN,EQ, 05-Jan-2023,153.15,154.1,154.35,149.45,151.0,150.85,151.45,111773,169.28,2103, 60150, 53.81,2023-01-05
KOTAKALPHA,EQ, 05-Jan-2023,28.47,28.48,28.61,28.14,28.47,28.38,28.34,121533,34.44,476, 55697, 45.83,2023-01-05
KOTAKBANK,EQ, 05-Jan-2023,1820.75,1820.0,1832.8,1806.15,1822.65,1820.3,1819.97,1732618,31533.1,69543, 1085491, 62.65,2023-01-05
KOTAKBKETF,EQ, 05-Jan-2023,436.62,437.95,437.95,428.65,430.82,431.35,430.75,1118072,4816.11,2317, 1028598, 92.00,2023-01-05
KOTAKCONS,EQ, 05-Jan-2023,75.0,75.3,75.81,74.87,75.81,75.81,75.12,304,0.23,19, 299, 98.36,2023-01-05
KOTAKGOLD,EQ, 05-Jan-2023,48.25,48.21,48.47,47.86,47.95,47.94,48.0,915049,439.23,891, 798018, 87.21,2023-01-05
KOTAKIT,EQ, 05-Jan-2023,29.7,29.84,29.97,29.37,29.43,29.48,29.58,40035,11.84,395, 25592, 63.92,2023-01-05
KOTAKLOVOL,EQ, 05-Jan-2023,13.4,13.45,13.6,13.4,13.53,13.51,13.49,534,0.07,60, 505, 94.57,2023-01-05
KOTAKMID50,EQ, 05-Jan-2023,88.16,88.16,89.0,87.8,89.0,88.53,88.1,2537,2.24,53, 1744, 68.74,2023-01-05
KOTAKMNC,EQ, 05-Jan-2023,19.67,19.77,19.86,19.7,19.7,19.79,19.75,3318,0.66,23, 1915, 57.72,2023-01-05
KOTAKNIFTY,EQ, 05-Jan-2023,192.33,193.31,193.32,191.01,192.18,191.55,191.84,23638,45.35,452, 12094, 51.16,2023-01-05
KOTAKNV20,EQ, 05-Jan-2023,100.41,101.04,101.44,100.21,101.07,100.66,100.63,46699,46.99,184, 40399, 86.51,2023-01-05
KOTAKPSUBK,EQ, 05-Jan-2023,427.15,432.97,432.97,424.3,428.0,428.24,427.78,23704,101.4,595, 12276, 51.79,2023-01-05
KOTAKSILVE,EQ, 05-Jan-2023,69.3,68.97,68.97,67.2,67.2,67.5,68.07,20889,14.22,94, 9404, 45.02,2023-01-05
KOTARISUG,EQ, 05-Jan-2023,44.45,44.6,44.85,43.35,44.5,44.25,44.17,197908,87.41,1754, 82137, 41.50,2023-01-05
KOTHARIPET,EQ, 05-Jan-2023,69.05,68.7,69.7,68.0,68.5,68.6,68.61,24401,16.74,404, 14525, 59.53,2023-01-05
KOTHARIPRO,EQ, 05-Jan-2023,144.8,149.45,149.45,143.2,143.5,144.5,144.99,5846,8.48,316, 3220, 55.08,2023-01-05
KOVAI,EQ, 05-Jan-2023,1724.5,1728.6,1770.0,1714.1,1744.5,1751.0,1749.12,4833,84.53,458, 3982, 82.39,2023-01-05
KPIGREEN,EQ, 05-Jan-2023,897.15,901.65,927.95,893.1,914.8,912.75,915.52,72032,659.47,6077, 27874, 38.70,2023-01-05
KPITTECH,EQ, 05-Jan-2023,681.15,682.7,690.0,677.2,682.5,682.7,683.51,571885,3908.89,25830, 186852, 32.67,2023-01-05
KPRMILL,EQ, 05-Jan-2023,513.65,516.0,533.95,513.25,525.6,529.45,525.74,279411,1468.97,11840, 155213, 55.55,2023-01-05
KRBL,EQ, 05-Jan-2023,387.15,387.5,392.2,383.85,390.35,390.25,387.87,200916,779.3,5466, 84203, 41.91,2023-01-05
KREBSBIO,EQ, 05-Jan-2023,113.0,114.1,115.25,112.1,113.0,112.4,113.36,5776,6.55,339, 1492, 25.83,2023-01-05
KRIDHANINF,EQ, 05-Jan-2023,3.7,3.85,3.9,3.55,3.6,3.6,3.68,160723,5.91,198, 63840, 39.72,2023-01-05
KRISHANA,EQ, 05-Jan-2023,432.9,434.55,441.2,418.6,426.5,428.3,430.16,34382,147.9,1146, 19977, 58.10,2023-01-05
KRITI,EQ, 05-Jan-2023,82.0,81.85,83.45,79.25,80.05,80.45,81.73,22537,18.42,2516, 12187, 54.08,2023-01-05
KRITIKA,EQ, 05-Jan-2023,12.4,12.15,12.6,11.9,12.3,12.2,12.29,184112,22.62,872, 154650, 84.00,2023-01-05
KRITINUT,EQ, 05-Jan-2023,49.8,50.8,50.8,48.95,49.75,49.35,49.47,9158,4.53,240, 5631, 61.49,2023-01-05
KRSNAA,EQ, 05-Jan-2023,450.55,455.0,455.0,446.8,448.0,447.85,448.86,26012,116.76,1881, 18846, 72.45,2023-01-05
KSB,EQ, 05-Jan-2023,1915.05,1922.0,1924.6,1890.25,1899.9,1899.75,1900.62,8764,166.57,1939, 6507, 74.25,2023-01-05
KSCL,EQ, 05-Jan-2023,516.85,514.0,520.05,511.85,513.9,513.25,515.43,25167,129.72,2009, 12349, 49.07,2023-01-05
KSHITIJPOL,EQ, 05-Jan-2023,26.9,28.1,28.2,26.25,27.6,27.55,28.03,1912981,536.14,5367, 1095604, 57.27,2023-01-05
KSL,EQ, 05-Jan-2023,364.55,362.9,376.6,352.75,370.0,372.15,368.18,90003,331.38,6031, 37596, 41.77,2023-01-05
KSOLVES,EQ, 05-Jan-2023,440.4,443.7,445.0,430.8,442.95,442.65,438.66,14777,64.82,1282, 8443, 57.14,2023-01-05
KTKBANK,EQ, 05-Jan-2023,155.6,157.0,157.0,152.85,155.1,154.95,154.9,1054041,1632.73,7944, 542176, 51.44,2023-01-05
KUANTUM,EQ, 05-Jan-2023,136.85,138.8,143.0,137.65,143.0,142.45,140.49,70917,99.63,1880, 39466, 55.65,2023-01-05
L&TFH,EQ, 05-Jan-2023,88.5,89.0,89.1,87.35,88.65,88.6,88.38,6161579,5445.63,18376, 1808567, 29.35,2023-01-05
LAGNAM,EQ, 05-Jan-2023,63.8,64.05,64.05,62.1,63.25,63.2,63.05,9182,5.79,137, 5989, 65.23,2023-01-05
LALPATHLAB,EQ, 05-Jan-2023,2249.0,2260.25,2276.1,2201.5,2255.0,2267.3,2242.63,203112,4555.05,14981, 39836, 19.61,2023-01-05
LAMBODHARA,EQ, 05-Jan-2023,130.0,130.9,133.5,123.1,125.05,126.15,128.17,624103,799.92,12903, 199838, 32.02,2023-01-05
LANCER,EQ, 05-Jan-2023,222.4,220.0,228.95,218.0,218.9,220.5,221.3,77404,171.29,2068, 45017, 58.16,2023-01-05
LANDMARK,EQ, 05-Jan-2023,496.6,500.0,533.4,496.1,525.55,528.45,518.3,719443,3728.91,26227, 370688, 51.52,2023-01-05
LAOPALA,EQ, 05-Jan-2023,387.8,385.3,406.0,385.3,403.9,403.1,397.71,278063,1105.88,12673, 96768, 34.80,2023-01-05
LASA,EQ, 05-Jan-2023,30.6,30.9,30.95,28.35,29.6,29.35,29.39,337228,99.12,2376, 226415, 67.14,2023-01-05
LATENTVIEW,EQ, 05-Jan-2023,366.25,366.75,377.45,364.6,376.0,374.55,370.92,322099,1194.74,8204, 159981, 49.67,2023-01-05
LAURUSLABS,EQ, 05-Jan-2023,374.15,373.5,379.4,373.1,377.0,378.55,376.83,769506,2899.75,12824, 314110, 40.82,2023-01-05
LAXMICOT,EQ, 05-Jan-2023,22.75,22.9,23.2,22.6,22.7,22.75,22.86,11272,2.58,80, 7851, 69.65,2023-01-05
LAXMIMACH,EQ, 05-Jan-2023,12131.15,12150.0,12231.8,11810.0,11810.0,11877.55,11977.45,5538,663.31,1613, 3768, 68.04,2023-01-05
LCCINFOTEC,EQ, 05-Jan-2023,2.5,2.45,2.55,2.4,2.4,2.4,2.43,168860,4.1,150, 115003, 68.11,2023-01-05
LEMONTREE,EQ, 05-Jan-2023,80.75,81.4,81.5,78.1,79.05,78.9,79.14,3147966,2491.22,20429, 1411021, 44.82,2023-01-05
LFIC,EQ, 05-Jan-2023,110.8,111.4,114.0,110.05,114.0,112.3,111.67,1102,1.23,56, 915, 83.03,2023-01-05
LGBBROSLTD,EQ, 05-Jan-2023,716.05,714.0,742.4,701.1,721.5,721.75,721.6,75870,547.47,4925, 40924, 53.94,2023-01-05
LGBFORGE,EQ, 05-Jan-2023,12.4,12.0,12.0,11.8,11.8,11.8,11.81,265590,31.38,249, 180399, 67.92,2023-01-05
LIBAS,EQ, 05-Jan-2023,18.8,19.05,19.05,18.2,18.8,18.75,18.61,59498,11.07,285, 27464, 46.16,2023-01-05
LIBERTSHOE,EQ, 05-Jan-2023,280.05,285.8,285.8,276.0,278.6,278.3,279.7,31263,87.44,1507, 17905, 57.27,2023-01-05
LICHSGFIN,EQ, 05-Jan-2023,421.3,422.6,431.0,415.0,419.9,420.45,423.37,3000255,12702.26,54500, 582058, 19.40,2023-01-05
LICI,EQ, 05-Jan-2023,731.0,733.85,738.3,722.6,727.35,727.8,728.85,1602415,11679.17,42725, 432713, 27.00,2023-01-05
LICNETFGSC,EQ, 05-Jan-2023,22.58,22.89,24.45,22.46,23.0,23.65,23.46,61063,14.32,366, 42555, 69.69,2023-01-05
LICNETFN50,EQ, 05-Jan-2023,194.27,194.01,194.99,193.11,193.99,193.92,194.02,542,1.05,43, 65, 11.99,2023-01-05
LICNETFSEN,EQ, 05-Jan-2023,659.25,659.0,659.99,653.25,657.5,656.08,656.37,188,1.23,36, 176, 93.62,2023-01-05
LICNFNHGP,EQ, 05-Jan-2023,194.48,194.0,194.72,192.81,192.81,192.81,193.56,138,0.27,32, 118, 85.51,2023-01-05
LIKHITHA,EQ, 05-Jan-2023,234.15,241.35,246.65,238.2,242.35,241.9,242.69,308349,748.33,9065, 120521, 39.09,2023-01-05
LINC,EQ, 05-Jan-2023,454.8,459.8,464.0,440.0,443.5,440.5,448.25,31309,140.34,1977, 15168, 48.45,2023-01-05
LINCOLN,EQ, 05-Jan-2023,352.65,351.0,354.4,349.2,350.1,350.85,351.47,14698,51.66,1658, 8055, 54.80,2023-01-05
LINDEINDIA,EQ, 05-Jan-2023,3466.75,3478.15,3500.0,3405.55,3430.0,3433.95,3437.33,38541,1324.78,7185, 17622, 45.72,2023-01-05
LIQUIDBEES,EQ, 05-Jan-2023,1000.0,1000.01,1000.01,999.99,1000.01,1000.0,1000.01,5764559,57646.06,24135, 5494554, 95.32,2023-01-05
LIQUIDETF,EQ, 05-Jan-2023,1000.0,999.98,1000.01,999.98,1000.0,999.99,1000.0,263901,2639.01,909, 224378, 85.02,2023-01-05
LODHA,EQ, 05-Jan-2023,1071.4,1082.05,1094.7,1070.6,1074.6,1076.9,1079.54,143175,1545.64,14463, 90267, 63.05,2023-01-05
LOKESHMACH,EQ, 05-Jan-2023,109.85,111.0,111.2,107.0,109.0,109.2,109.1,43934,47.93,742, 26865, 61.15,2023-01-05
LOVABLE,EQ, 05-Jan-2023,133.2,134.15,134.5,131.2,132.35,132.65,132.5,6403,8.48,414, 4150, 64.81,2023-01-05
LOYALTEX,EQ, 05-Jan-2023,763.0,757.5,761.95,745.5,745.5,747.0,753.0,426,3.21,76, 246, 57.75,2023-01-05
LPDC,EQ, 05-Jan-2023,7.65,8.0,8.2,7.6,7.75,7.8,7.81,133674,10.43,377, 65283, 48.84,2023-01-05
LSIL,EQ, 05-Jan-2023,16.75,16.95,17.2,16.7,16.85,16.8,16.88,5278876,891.14,5573, 2124740, 40.25,2023-01-05
LT,EQ, 05-Jan-2023,2070.55,2080.0,2099.2,2068.5,2089.5,2087.35,2080.7,1881403,39146.42,95733, 1285361, 68.32,2023-01-05
LTGILTBEES,EQ, 05-Jan-2023,23.06,23.04,23.1,23.03,23.08,23.07,23.08,25016,5.77,89, 22790, 91.10,2023-01-05
LTIM,EQ, 05-Jan-2023,4277.95,4290.0,4299.0,4250.05,4260.0,4260.2,4268.32,218691,9334.44,22550, 91839, 41.99,2023-01-05
LTTS,EQ, 05-Jan-2023,3716.9,3722.95,3724.0,3617.0,3636.0,3641.55,3654.33,226169,8264.97,21037, 80153, 35.44,2023-01-05
LUMAXIND,EQ, 05-Jan-2023,1701.25,1713.85,1723.45,1698.05,1713.5,1709.85,1707.4,8086,138.06,1161, 5980, 73.95,2023-01-05
LUMAXTECH,EQ, 05-Jan-2023,237.45,237.55,238.85,233.4,237.95,236.25,235.77,29864,70.41,2515, 14125, 47.30,2023-01-05
LUPIN,EQ, 05-Jan-2023,734.6,735.6,744.9,732.0,742.2,742.85,739.54,618678,4575.36,13435, 283696, 45.86,2023-01-05
LUXIND,EQ, 05-Jan-2023,1640.8,1642.65,1649.4,1614.2,1619.5,1618.75,1621.82,14156,229.58,2621, 9485, 67.00,2023-01-05
LXCHEM,EQ, 05-Jan-2023,293.45,294.75,297.4,290.05,294.0,293.2,294.17,307946,905.9,9236, 130375, 42.34,2023-01-05
LYKALABS,EQ, 05-Jan-2023,129.25,129.4,130.7,127.1,128.0,128.2,128.9,41267,53.19,770, 26219, 63.54,2023-01-05
LYPSAGEMS,EQ, 05-Jan-2023,5.6,5.7,5.7,5.55,5.7,5.6,5.64,32128,1.81,103, 18435, 57.38,2023-01-05
M&M,EQ, 05-Jan-2023,1236.2,1240.0,1255.0,1231.0,1253.0,1252.65,1248.46,2745160,34272.25,103100, 1851620, 67.45,2023-01-05
M&MFIN,EQ, 05-Jan-2023,234.1,236.95,241.15,234.6,235.9,235.75,237.63,7175193,17050.54,44910, 1288882, 17.96,2023-01-05
MAANALU,EQ, 05-Jan-2023,176.7,180.0,180.85,177.0,177.5,178.6,178.83,20266,36.24,1023, 11186, 55.20,2023-01-05
MACPOWER,EQ, 05-Jan-2023,325.65,327.5,329.8,320.15,324.0,326.9,324.37,27624,89.6,4506, 4597, 16.64,2023-01-05
MADHAV,EQ, 05-Jan-2023,43.9,43.9,45.75,42.65,43.15,43.7,44.2,25919,11.46,437, 16544, 63.83,2023-01-05
MADHUCON,EQ, 05-Jan-2023,5.5,5.65,5.7,5.4,5.5,5.45,5.52,24246,1.34,105, 16330, 67.35,2023-01-05
MADRASFERT,EQ, 05-Jan-2023,76.5,77.0,77.6,73.6,74.85,74.9,75.1,1623399,1219.14,8351, 488012, 30.06,2023-01-05
MAESGETF,EQ, 05-Jan-2023,30.03,30.15,30.15,29.81,30.06,30.05,30.02,3258,0.98,73, 2172, 66.67,2023-01-05
MAFANG,EQ, 05-Jan-2023,37.37,37.99,37.99,36.45,36.78,36.74,36.76,2464549,905.97,8562, 1505927, 61.10,2023-01-05
MAFSETF,EQ, 05-Jan-2023,19.13,19.55,19.55,18.8,18.94,18.93,18.92,302353,57.2,861, 281050, 92.95,2023-01-05
MAGADSUGAR,EQ, 05-Jan-2023,313.75,314.7,318.5,311.4,313.05,314.9,314.64,18412,57.93,645, 7543, 40.97,2023-01-05
MAGNUM,EQ, 05-Jan-2023,25.15,26.4,26.4,26.4,26.4,26.4,26.4,171415,45.25,135, 171415, 100.00,2023-01-05
MAHABANK,EQ, 05-Jan-2023,31.45,31.75,31.9,30.55,31.3,31.1,31.13,35841006,11157.72,27595, 5037135, 14.05,2023-01-05
MAHAPEXLTD,EQ, 05-Jan-2023,123.5,117.35,123.5,117.35,123.5,121.75,119.24,32374,38.6,440, 17009, 52.54,2023-01-05
MAHASTEEL,EQ, 05-Jan-2023,70.35,71.0,71.4,69.15,71.2,70.45,70.15,11254,7.9,307, 7149, 63.52,2023-01-05
MAHEPC,EQ, 05-Jan-2023,106.85,108.15,108.35,106.0,106.95,106.4,106.92,16160,17.28,398, 7911, 48.95,2023-01-05
MAHESHWARI,EQ, 05-Jan-2023,69.55,70.3,70.4,69.05,69.75,69.3,69.63,9920,6.91,184, 5033, 50.74,2023-01-05
MAHINDCIE,EQ, 05-Jan-2023,339.0,339.25,346.2,338.25,339.0,340.0,342.76,599257,2054.0,20138, 247035, 41.22,2023-01-05
MAHKTECH,EQ, 05-Jan-2023,15.56,15.56,15.91,15.56,15.79,15.81,15.81,397823,62.89,791, 297187, 74.70,2023-01-05
MAHLIFE,EQ, 05-Jan-2023,366.1,368.95,369.95,361.25,362.0,363.35,364.43,44777,163.18,3114, 19282, 43.06,2023-01-05
MAHLOG,EQ, 05-Jan-2023,494.2,492.5,496.0,486.2,489.75,489.15,491.22,17589,86.4,2059, 7806, 44.38,2023-01-05
MAHSCOOTER,EQ, 05-Jan-2023,4657.5,4680.8,4680.8,4544.4,4565.15,4580.45,4584.75,4509,206.73,1538, 2346, 52.03,2023-01-05
MAHSEAMLES,EQ, 05-Jan-2023,325.1,322.0,332.75,320.3,329.95,330.3,326.55,348496,1138.01,12002, 204915, 58.80,2023-01-05
MAITHANALL,EQ, 05-Jan-2023,1073.9,1073.0,1099.85,1065.25,1099.0,1096.15,1085.11,48500,526.28,4700, 29103, 60.01,2023-01-05
MALLCOM,EQ, 05-Jan-2023,718.55,730.65,730.65,675.3,709.9,702.4,694.82,7044,48.94,1064, 3354, 47.61,2023-01-05
MALUPAPER,EQ, 05-Jan-2023,39.1,39.3,40.35,39.05,39.25,39.55,39.79,80149,31.89,507, 39108, 48.79,2023-01-05
MAM150ETF,EQ, 05-Jan-2023,11.92,12.22,12.22,11.9,11.95,11.99,12.0,783197,93.95,457, 755888, 96.51,2023-01-05
MAMFGETF,EQ, 05-Jan-2023,82.99,85.62,85.62,83.14,83.88,83.84,83.82,20515,17.2,66, 18884, 92.05,2023-01-05
MAN50ETF,EQ, 05-Jan-2023,188.66,189.12,189.36,186.82,188.27,187.9,187.84,6352,11.93,178, 4923, 77.50,2023-01-05
MANAKALUCO,EQ, 05-Jan-2023,22.2,22.5,22.9,22.0,22.5,22.45,22.42,49291,11.05,695, 27636, 56.07,2023-01-05
MANAKCOAT,EQ, 05-Jan-2023,17.85,17.85,18.1,17.65,17.85,17.75,17.82,9510,1.69,158, 7158, 75.27,2023-01-05
MANAKSIA,EQ, 05-Jan-2023,77.15,78.35,79.0,76.05,76.05,76.45,77.62,94752,73.54,1494, 42661, 45.02,2023-01-05
MANAKSTEEL,EQ, 05-Jan-2023,35.15,35.65,35.65,34.7,35.05,35.15,35.15,26496,9.31,278, 11527, 43.50,2023-01-05
MANALIPETC,EQ, 05-Jan-2023,81.9,82.15,82.65,81.05,81.5,81.8,81.79,105527,86.31,1866, 61973, 58.73,2023-01-05
MANAPPURAM,EQ, 05-Jan-2023,121.6,122.5,122.75,119.7,121.0,120.95,120.85,5400310,6526.06,23814, 1584549, 29.34,2023-01-05
MANGALAM,EQ, 05-Jan-2023,134.55,134.25,135.45,132.15,133.75,132.8,133.17,18137,24.15,390, 12109, 66.76,2023-01-05
MANGCHEFER,EQ, 05-Jan-2023,87.95,88.45,89.0,86.05,86.6,86.8,87.26,280970,245.18,2567, 117560, 41.84,2023-01-05
MANGLMCEM,EQ, 05-Jan-2023,298.5,301.45,301.45,292.0,294.5,295.9,295.65,301801,892.29,1671, 290710, 96.33,2023-01-05
MANINDS,EQ, 05-Jan-2023,77.95,78.75,78.75,77.1,78.0,77.6,77.8,50180,39.04,960, 26417, 52.64,2023-01-05
MANINFRA,EQ, 05-Jan-2023,74.35,74.9,75.05,73.8,74.0,73.95,74.24,144052,106.94,1522, 86789, 60.25,2023-01-05
MANORAMA,EQ, 05-Jan-2023,1018.55,1022.1,1085.95,1021.85,1056.0,1064.45,1055.27,6351,67.02,1454, 3685, 58.02,2023-01-05
MANORG,EQ, 05-Jan-2023,513.1,522.75,523.15,500.3,502.55,503.6,507.74,5893,29.92,713, 3477, 59.00,2023-01-05
MANUGRAPH,EQ, 05-Jan-2023,15.55,15.95,16.7,15.5,16.45,16.25,16.14,7804,1.26,95, 5784, 74.12,2023-01-05
MANXT50,EQ, 05-Jan-2023,422.5,424.46,426.06,422.14,426.06,426.05,425.88,9077,38.66,45, 8813, 97.09,2023-01-05
MANYAVAR,EQ, 05-Jan-2023,1298.9,1299.0,1306.2,1275.0,1300.0,1293.05,1287.67,55044,708.79,13860, 30085, 54.66,2023-01-05
MAPMYINDIA,EQ, 05-Jan-2023,1036.75,1041.0,1042.0,1022.0,1031.0,1031.7,1029.95,53837,554.5,6173, 18881, 35.07,2023-01-05
MARALOVER,EQ, 05-Jan-2023,65.3,66.05,66.25,63.1,64.0,64.7,64.7,13104,8.48,374, 5346, 40.80,2023-01-05
MARATHON,EQ, 05-Jan-2023,226.1,227.35,233.7,226.0,229.0,228.85,229.14,13257,30.38,553, 6151, 46.40,2023-01-05
MARICO,EQ, 05-Jan-2023,506.15,506.15,524.9,504.85,515.0,515.5,517.54,2901670,15017.36,67987, 907470, 31.27,2023-01-05
MARINE,EQ, 05-Jan-2023,34.6,35.25,38.4,34.6,38.15,37.85,37.26,2944548,1097.07,8537, 1351258, 45.89,2023-01-05
MARKSANS,EQ, 05-Jan-2023,59.05,59.3,59.3,58.55,58.9,58.85,58.9,618583,364.34,2843, 289775, 46.84,2023-01-05
MARSHALL,EQ, 05-Jan-2023,26.55,26.85,27.0,26.0,26.0,26.1,26.65,19769,5.27,306, 10734, 54.30,2023-01-05
MARUTI,EQ, 05-Jan-2023,8422.8,8444.95,8475.0,8390.05,8470.0,8461.1,8428.69,417716,35208.0,70713, 233382, 55.87,2023-01-05
MASFIN,EQ, 05-Jan-2023,823.4,824.95,834.2,811.25,817.0,819.5,823.8,11746,96.76,3036, 4431, 37.72,2023-01-05
MASPTOP50,EQ, 05-Jan-2023,25.49,25.74,25.74,25.21,25.44,25.27,25.41,186761,47.45,937, 143309, 76.73,2023-01-05
MASTEK,EQ, 05-Jan-2023,1724.9,1720.05,1728.0,1703.95,1712.0,1713.3,1715.49,12716,218.14,2959, 5766, 45.34,2023-01-05
MATRIMONY,EQ, 05-Jan-2023,583.1,583.1,586.3,575.05,578.15,581.3,580.12,3010,17.46,652, 1420, 47.18,2023-01-05
MAWANASUG,EQ, 05-Jan-2023,98.55,99.0,99.45,96.15,96.6,96.55,97.43,188196,183.37,2558, 85064, 45.20,2023-01-05
MAXHEALTH,EQ, 05-Jan-2023,445.15,446.0,449.35,437.3,439.8,440.0,444.3,1177013,5229.46,27806, 797908, 67.79,2023-01-05
MAXIND,EQ, 05-Jan-2023,97.5,97.85,100.0,97.5,99.65,99.65,98.86,67536,66.77,1337, 36299, 53.75,2023-01-05
MAXVIL,EQ, 05-Jan-2023,149.5,149.5,151.95,148.5,148.9,149.05,149.15,122113,182.14,575, 108638, 88.97,2023-01-05
MAYURUNIQ,EQ, 05-Jan-2023,420.45,422.6,425.0,419.95,422.5,421.75,422.18,9120,38.5,1325, 4456, 48.86,2023-01-05
MAZDA,EQ, 05-Jan-2023,648.6,642.05,657.8,642.05,642.55,648.05,649.8,1586,10.31,333, 721, 45.46,2023-01-05
MAZDOCK,EQ, 05-Jan-2023,808.9,815.0,823.0,795.5,813.25,814.4,810.78,2701422,21902.61,54015, 197648, 7.32,2023-01-05
MBLINFRA,EQ, 05-Jan-2023,23.3,23.3,26.7,23.15,24.8,24.75,25.62,1683081,431.22,6084, 683064, 40.58,2023-01-05
MCDOWELL-N,EQ, 05-Jan-2023,851.45,855.0,861.0,840.3,850.0,850.2,848.51,1125318,9548.39,48541, 582955, 51.80,2023-01-05
MCL,EQ, 05-Jan-2023,31.6,31.6,31.6,30.3,30.85,30.35,30.64,13598,4.17,166, 9532, 70.10,2023-01-05
MCLEODRUSS,EQ, 05-Jan-2023,28.15,28.45,29.4,28.2,29.0,28.85,28.92,555146,160.54,1620, 274403, 49.43,2023-01-05
MCX,EQ, 05-Jan-2023,1478.6,1479.9,1491.55,1452.45,1460.0,1461.95,1468.53,178780,2625.43,11600, 53418, 29.88,2023-01-05
MEDANTA,EQ, 05-Jan-2023,455.55,452.5,473.8,452.5,469.3,470.7,465.44,432603,2013.53,15036, 213582, 49.37,2023-01-05
MEDICAMEQ,EQ, 05-Jan-2023,842.45,842.6,850.35,826.95,831.5,831.75,837.67,3454,28.93,437, 1988, 57.56,2023-01-05
MEDPLUS,EQ, 05-Jan-2023,614.25,615.5,619.9,602.0,608.95,609.75,612.61,20424,125.12,2268, 8421, 41.23,2023-01-05
MEGASOFT,EQ, 05-Jan-2023,32.05,32.85,32.85,31.6,32.4,32.15,32.1,36659,11.77,394, 23383, 63.79,2023-01-05
MEGASTAR,EQ, 05-Jan-2023,221.7,221.65,226.9,221.45,222.3,224.65,224.09,1788,4.01,148, 682, 38.14,2023-01-05
MENONBE,EQ, 05-Jan-2023,103.7,104.05,104.4,101.0,102.25,103.4,102.8,54049,55.56,1164, 34077, 63.05,2023-01-05
MEP,EQ, 05-Jan-2023,19.35,19.7,19.95,19.0,19.25,19.25,19.5,488765,95.31,833, 331002, 67.72,2023-01-05
METROBRAND,EQ, 05-Jan-2023,856.4,853.2,882.8,841.5,860.95,871.95,864.67,173244,1498.0,11865, 61977, 35.77,2023-01-05
METROPOLIS,EQ, 05-Jan-2023,1358.65,1362.7,1373.95,1336.8,1368.0,1368.0,1357.66,127867,1736.0,8123, 33668, 26.33,2023-01-05
