SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,TRADE_DATE
EMUDHRA,EQ, 24-Jul-2024,873.0,877.95,896.85,864.8,887.0,888.3,885.99,247284,2190.92,13516, 90874, 36.75,2024-07-24
ENDURANCE,EQ, 24-Jul-2024,2542.4,2543.45,2614.8,2532.6,2550.0,2550.55,2563.47,40687,1043.0,12367, 20139, 49.50,2024-07-24
ENERGYDEV,EQ, 24-Jul-2024,24.66,25.79,25.89,25.79,25.89,25.89,25.87,71733,18.55,196, 54549, 76.04,2024-07-24
ENGINERSIN,EQ, 24-Jul-2024,260.4,261.2,265.95,254.1,256.25,255.95,258.82,8189416,21195.48,61933, 2977590, 36.36,2024-07-24
ENIL,EQ, 24-Jul-2024,229.88,230.0,242.8,230.0,240.9,240.11,239.06,56192,134.33,4353, 26659, 47.44,2024-07-24
ENTERO,EQ, 24-Jul-2024,1150.2,1140.05,1165.0,1125.2,1150.05,1152.05,1143.99,54941,628.52,6898, 35425, 64.48,2024-07-24
EPACK,EQ, 24-Jul-2024,266.19,269.8,277.0,267.0,273.8,273.09,272.06,1301626,3541.26,15067, 736502, 56.58,2024-07-24
EPIGRAL,EQ, 24-Jul-2024,1471.65,1481.95,1724.0,1481.1,1665.0,1660.1,1638.32,1146916,18790.17,78390, 264493, 23.06,2024-07-24
EPL,EQ, 24-Jul-2024,219.14,218.6,230.87,218.13,227.45,227.14,226.61,1369525,3103.55,24441, 673722, 49.19,2024-07-24
EQUAL50ADD,EQ, 24-Jul-2024,318.21,321.36,321.36,317.0,318.56,318.42,318.02,106009,337.13,108, 105860, 99.86,2024-07-24
EQUITASBNK,EQ, 24-Jul-2024,88.69,89.0,89.8,88.97,89.5,89.49,89.41,3051598,2728.32,18522, 2139458, 70.11,2024-07-24
ERIS,EQ, 24-Jul-2024,1037.3,1031.95,1055.2,1021.8,1051.4,1048.7,1046.46,67610,707.51,7730, 30545, 45.18,2024-07-24
EROSMEDIA,EQ, 24-Jul-2024,18.27,18.27,19.18,18.27,19.0,19.05,18.94,532810,100.93,2350, 276900, 51.97,2024-07-24
ESABINDIA,EQ, 24-Jul-2024,6432.4,6449.0,6610.0,6350.0,6420.0,6390.05,6522.23,7114,463.99,3095, 2710, 38.09,2024-07-24
ESAFSFB,EQ, 24-Jul-2024,50.42,50.8,51.5,50.51,51.19,51.07,50.98,630433,321.38,11110, 357194, 56.66,2024-07-24
ESCORTS,EQ, 24-Jul-2024,4120.85,4134.0,4161.2,4067.85,4134.8,4145.8,4123.33,201254,8298.36,22973, 42227, 20.98,2024-07-24
ESG,EQ, 24-Jul-2024,41.04,41.04,41.11,40.81,41.1,41.04,41.0,13257,5.44,247, 10404, 78.48,2024-07-24
ESILVER,EQ, 24-Jul-2024,87.95,88.0,88.0,86.0,86.75,86.75,86.85,32952,28.62,174, 32910, 99.87,2024-07-24
ESTER,EQ, 24-Jul-2024,109.95,110.0,112.54,106.12,107.47,107.07,108.68,349522,379.84,5624, 188385, 53.90,2024-07-24
ETHOSLTD,EQ, 24-Jul-2024,2896.55,2904.0,3355.0,2896.55,3250.0,3266.5,3203.89,290142,9295.83,49055, 80974, 27.91,2024-07-24
EUROTEXIND,EQ, 24-Jul-2024,13.91,14.0,14.48,13.38,14.39,14.39,14.2,2498,0.35,20, 2433, 97.40,2024-07-24
EVEREADY,EQ, 24-Jul-2024,400.15,401.9,415.0,400.4,407.5,408.55,409.45,660220,2703.3,26993, 273523, 41.43,2024-07-24
EVERESTIND,EQ, 24-Jul-2024,1156.3,1166.0,1220.0,1140.0,1208.5,1206.65,1192.81,9916,118.28,2469, 4029, 40.63,2024-07-24
EVINDIA,EQ, 24-Jul-2024,32.61,32.54,33.2,32.45,32.98,32.82,32.66,455188,148.64,3562, 369388, 81.15,2024-07-24
EXCELINDUS,EQ, 24-Jul-2024,1150.5,1155.7,1200.0,1143.1,1200.0,1198.45,1183.63,19990,236.61,3527, 11309, 56.57,2024-07-24
EXIDEIND,EQ, 24-Jul-2024,546.75,546.75,550.15,538.05,540.3,539.85,542.4,3826636,20755.62,76316, 1537079, 40.17,2024-07-24
EXPLEOSOL,EQ, 24-Jul-2024,1269.5,1267.05,1300.0,1266.0,1296.0,1294.85,1286.27,13861,178.29,2301, 7654, 55.22,2024-07-24
EXXARO,EQ, 24-Jul-2024,88.6,89.4,92.5,89.04,91.02,91.15,91.12,147354,134.27,1918, 58120, 39.44,2024-07-24
FACT,EQ, 24-Jul-2024,1014.6,1020.0,1040.0,1010.05,1025.0,1026.4,1024.02,567805,5814.45,22603, 101226, 17.83,2024-07-24
FAIRCHEMOR,EQ, 24-Jul-2024,1388.05,1380.35,1415.05,1369.0,1389.8,1383.35,1386.36,15943,221.03,3659, 8758, 54.93,2024-07-24
FAZE3Q,EQ, 24-Jul-2024,489.15,490.1,492.5,470.35,473.35,477.55,481.95,44360,213.79,7260, 14501, 32.69,2024-07-24
FCL,EQ, 24-Jul-2024,361.7,361.2,374.7,361.2,369.05,368.0,368.03,221433,814.95,12184, 85472, 38.60,2024-07-24
FCSSOFT,EQ, 24-Jul-2024,3.83,3.83,3.98,3.82,3.92,3.91,3.92,7454750,292.47,9368, 3170226, 42.53,2024-07-24
FDC,EQ, 24-Jul-2024,497.85,497.85,509.95,493.6,505.25,506.0,505.01,173511,876.25,9718, 97032, 55.92,2024-07-24
FEDERALBNK,EQ, 24-Jul-2024,197.96,197.0,204.0,193.13,202.63,201.23,198.6,52568775,104403.84,246762, 13895941, 26.43,2024-07-24
FEDFINA,EQ, 24-Jul-2024,123.52,123.8,125.05,122.5,122.97,123.04,123.39,376359,464.39,4874, 254162, 67.53,2024-07-24
FIBERWEB,EQ, 24-Jul-2024,42.27,42.28,44.6,42.28,43.0,43.03,43.52,191875,83.5,2713, 96722, 50.41,2024-07-24
FIEMIND,EQ, 24-Jul-2024,1310.95,1282.35,1353.0,1282.0,1337.15,1342.85,1323.25,96850,1281.57,9587, 44082, 45.52,2024-07-24
FILATEX,EQ, 24-Jul-2024,58.13,57.91,60.25,57.68,58.6,58.74,59.15,2279358,1348.19,18248, 779388, 34.19,2024-07-24
FILATFASH,EQ, 24-Jul-2024,6.61,6.58,7.0,6.5,6.61,6.61,6.73,15861427,1066.73,16505, 5633305, 35.52,2024-07-24
FINCABLES,EQ, 24-Jul-2024,1502.9,1518.7,1553.5,1504.95,1535.3,1538.7,1536.48,61169,939.85,10316, 24659, 40.31,2024-07-24
FINEORG,EQ, 24-Jul-2024,5179.6,5198.95,5299.95,5176.5,5275.0,5268.8,5267.67,16454,866.74,4780, 7652, 46.51,2024-07-24
FINIETF,EQ, 24-Jul-2024,24.9,24.9,25.13,24.79,25.0,25.08,25.04,78126,19.56,484, 55732, 71.34,2024-07-24
FINOPB,EQ, 24-Jul-2024,291.3,291.0,300.25,291.0,296.1,298.25,297.31,59109,175.74,5212, 26360, 44.60,2024-07-24
FINPIPE,EQ, 24-Jul-2024,320.1,319.05,327.55,317.2,320.7,321.4,322.8,600015,1936.86,19998, 214176, 35.70,2024-07-24
FIVESTAR,EQ, 24-Jul-2024,759.6,760.0,760.0,740.9,742.8,744.2,750.68,274257,2058.79,14523, 165031, 60.17,2024-07-24
FLAIR,EQ, 24-Jul-2024,302.4,308.7,313.6,301.0,313.0,310.75,308.73,77804,240.2,4251, 34676, 44.57,2024-07-24
FLEXITUFF,EQ, 24-Jul-2024,55.02,57.77,57.77,57.77,57.77,57.77,57.77,23113,13.35,32, 23113, 100.00,2024-07-24
FLUOROCHEM,EQ, 24-Jul-2024,3201.2,3206.15,3220.35,3129.6,3160.0,3173.65,3165.98,83669,2648.95,8537, 55959, 66.88,2024-07-24
FMCGIETF,EQ, 24-Jul-2024,65.46,66.0,66.97,64.81,65.23,65.2,65.41,1123644,735.01,5579, 760415, 67.67,2024-07-24
FMGOETZE,EQ, 24-Jul-2024,422.15,422.0,425.25,415.75,420.0,417.65,420.57,53130,223.45,4799, 33614, 63.27,2024-07-24
FMNL,EQ, 24-Jul-2024,6.49,6.59,6.62,6.41,6.45,6.48,6.49,140826,9.14,338, 115263, 81.85,2024-07-24
FOCUS,EQ, 24-Jul-2024,133.73,134.68,137.0,133.6,136.52,135.09,135.14,194447,262.77,4245, 103807, 53.39,2024-07-24
FOODSIN,EQ, 24-Jul-2024,147.45,147.5,151.0,147.5,149.0,149.09,149.24,116587,174.0,3009, 58984, 50.59,2024-07-24
FORCEMOT,EQ, 24-Jul-2024,8302.05,8213.25,8349.0,8213.25,8281.0,8240.8,8279.6,7635,632.15,2866, 4798, 62.84,2024-07-24
FORTIS,EQ, 24-Jul-2024,487.2,486.95,493.25,482.15,484.85,483.05,485.2,615195,2984.91,19128, 403521, 65.59,2024-07-24
FOSECOIND,EQ, 24-Jul-2024,4116.15,4140.0,4625.0,4135.35,4505.3,4507.8,4457.6,26101,1163.48,9063, 7062, 27.06,2024-07-24
FSL,EQ, 24-Jul-2024,240.4,239.9,249.5,239.35,247.82,247.96,247.47,2225829,5508.3,41780, 925434, 41.58,2024-07-24
FUSION,EQ, 24-Jul-2024,429.1,431.4,437.85,431.35,434.55,433.6,435.57,437099,1903.89,7081, 369114, 84.45,2024-07-24
GABRIEL,EQ, 24-Jul-2024,474.25,478.45,493.7,475.85,489.2,490.2,487.46,275200,1341.48,16982, 122035, 44.34,2024-07-24
GAEL,EQ, 24-Jul-2024,133.99,133.0,138.8,133.0,137.98,137.69,137.45,1026347,1410.76,13581, 531569, 51.79,2024-07-24
GAIL,EQ, 24-Jul-2024,219.79,219.0,225.0,218.1,223.56,223.67,222.37,10123727,22512.21,63526, 4106213, 40.56,2024-07-24
GALAXYSURF,EQ, 24-Jul-2024,2798.1,2798.1,2870.95,2788.05,2832.95,2815.05,2831.52,7890,223.41,2686, 4210, 53.36,2024-07-24
GANDHAR,EQ, 24-Jul-2024,202.47,202.47,208.64,202.47,207.77,207.48,206.88,192924,399.11,6756, 102674, 53.22,2024-07-24
GANDHITUBE,EQ, 24-Jul-2024,794.7,795.0,811.9,789.05,796.0,796.75,800.66,4697,37.61,862, 2624, 55.87,2024-07-24
GANECOS,EQ, 24-Jul-2024,1470.55,1485.0,1575.7,1468.0,1553.05,1568.8,1539.09,61589,947.91,8841, 32794, 53.25,2024-07-24
GANESHBE,EQ, 24-Jul-2024,158.63,159.76,165.73,158.43,163.5,163.73,161.45,244830,395.29,6759, 144211, 58.90,2024-07-24
GANESHHOUC,EQ, 24-Jul-2024,909.1,907.4,971.5,902.8,970.0,962.85,949.57,143047,1358.33,16736, 55126, 38.54,2024-07-24
GANGESSECU,EQ, 24-Jul-2024,159.64,160.5,170.0,160.06,168.9,167.67,165.36,13489,22.31,439, 8505, 63.05,2024-07-24
GARFIBRES,EQ, 24-Jul-2024,3775.25,3787.4,3869.95,3778.65,3838.0,3824.55,3832.62,5125,196.42,2722, 2405, 46.93,2024-07-24
GATECH,EQ, 24-Jul-2024,1.24,1.28,1.3,1.22,1.22,1.22,1.26,2287251,28.86,993, 1692533, 74.00,2024-07-24
GATEWAY,EQ, 24-Jul-2024,108.42,107.74,114.8,107.42,109.91,109.91,111.05,1602010,1779.06,20748, 583284, 36.41,2024-07-24
GEECEE,EQ, 24-Jul-2024,372.2,372.2,382.95,364.95,380.0,377.05,375.21,47983,180.03,4869, 18770, 39.12,2024-07-24
GEEKAYWIRE,EQ, 24-Jul-2024,90.36,91.89,92.1,90.52,91.58,91.4,91.35,70564,64.46,2626, 37047, 52.50,2024-07-24
GENESYS,EQ, 24-Jul-2024,705.45,711.0,768.7,711.0,723.1,720.15,741.95,1483655,11007.93,53065, 424440, 28.61,2024-07-24
GENSOL,EQ, 24-Jul-2024,985.15,990.0,1004.95,961.0,994.9,982.25,984.85,211543,2083.38,11856, 128667, 60.82,2024-07-24
GENUSPAPER,EQ, 24-Jul-2024,23.15,22.95,24.53,22.8,23.77,23.82,23.87,1626629,388.34,8781, 575842, 35.40,2024-07-24
GENUSPOWER,EQ, 24-Jul-2024,366.7,367.0,372.3,360.0,361.0,362.2,365.56,748267,2735.36,13641, 409582, 54.74,2024-07-24
GEOJITFSL,EQ, 24-Jul-2024,108.81,108.7,115.99,108.2,113.38,113.34,112.78,1493813,1684.79,19554, 471889, 31.59,2024-07-24
GESHIP,EQ, 24-Jul-2024,1322.85,1322.85,1354.95,1310.75,1333.75,1329.2,1336.76,625916,8366.98,35549, 188188, 30.07,2024-07-24
GFLLIMITED,EQ, 24-Jul-2024,74.88,77.1,77.1,74.55,76.02,75.25,75.66,75958,57.47,1587, 32461, 42.74,2024-07-24
GHCL,EQ, 24-Jul-2024,534.45,542.45,546.0,534.45,542.1,544.5,540.44,99133,535.75,6659, 54051, 54.52,2024-07-24
GHCLTEXTIL,EQ, 24-Jul-2024,87.99,88.45,95.0,88.45,93.99,93.24,93.44,1405764,1313.55,11710, 926190, 65.89,2024-07-24
GICHSGFIN,EQ, 24-Jul-2024,247.28,247.3,258.44,247.3,257.3,256.67,255.06,302528,771.62,10810, 114048, 37.70,2024-07-24
GICRE,EQ, 24-Jul-2024,375.85,370.0,385.85,369.95,377.4,376.8,378.03,1119715,4232.91,24817, 397249, 35.48,2024-07-24
GILLANDERS,EQ, 24-Jul-2024,89.84,90.85,92.0,89.71,91.17,91.49,90.8,5062,4.6,155, 3627, 71.65,2024-07-24
GILLETTE,EQ, 24-Jul-2024,7699.1,7700.0,7937.95,7677.05,7800.0,7851.1,7833.4,16297,1276.61,6520, 8309, 50.98,2024-07-24
GILT5YBEES,EQ, 24-Jul-2024,56.7,56.7,56.84,56.57,56.78,56.77,56.71,144347,81.86,524, 92516, 64.09,2024-07-24
GINNIFILA,EQ, 24-Jul-2024,29.95,30.4,31.44,30.03,31.44,31.4,30.96,98429,30.47,953, 72124, 73.28,2024-07-24
GIPCL,EQ, 24-Jul-2024,234.56,234.5,249.9,232.62,246.0,245.12,245.22,737343,1808.15,17984, 261959, 35.53,2024-07-24
GKWLIMITED,EQ, 24-Jul-2024,3233.4,3230.0,3388.95,3071.75,3300.0,3328.25,3179.05,1189,37.8,199, 828, 69.64,2024-07-24
GLAND,EQ, 24-Jul-2024,1981.75,1999.0,2030.95,1984.6,2018.0,2019.6,2012.75,88361,1778.49,14321, 43153, 48.84,2024-07-24
GLAXO,EQ, 24-Jul-2024,2689.65,2716.0,2755.0,2684.05,2700.0,2695.05,2716.34,123725,3360.79,14685, 65105, 52.62,2024-07-24
GLENMARK,EQ, 24-Jul-2024,1424.9,1417.0,1447.8,1414.0,1428.55,1425.7,1435.27,575514,8260.18,27438, 228260, 39.66,2024-07-24
GLOBUSSPR,EQ, 24-Jul-2024,858.95,858.0,926.7,855.85,901.9,906.2,899.07,776597,6982.12,40627, 359475, 46.29,2024-07-24
GLOSTERLTD,EQ, 24-Jul-2024,809.6,817.85,822.9,813.35,818.95,818.6,816.7,2191,17.89,230, 2007, 91.60,2024-07-24
GLS,EQ, 24-Jul-2024,852.85,857.0,868.0,850.0,854.0,853.8,854.95,164585,1407.11,7703, 106939, 64.97,2024-07-24
GMBREW,EQ, 24-Jul-2024,798.85,800.0,838.2,795.05,829.8,826.9,823.77,146361,1205.67,8691, 68125, 46.55,2024-07-24
GMDCLTD,EQ, 24-Jul-2024,397.75,397.0,424.45,394.3,410.9,411.1,412.56,4279760,17656.38,64636, 914946, 21.38,2024-07-24
GMMPFAUDLR,EQ, 24-Jul-2024,1409.6,1409.6,1449.0,1406.95,1437.3,1435.25,1435.77,92396,1326.6,10743, 54687, 59.19,2024-07-24
GMRINFRA,EQ, 24-Jul-2024,94.13,94.2,95.85,93.81,95.32,95.29,95.15,16610113,15803.7,46700, 7472832, 44.99,2024-07-24
GMRP&UI,EQ, 24-Jul-2024,98.36,98.85,103.0,97.41,97.45,97.85,100.05,3653781,3655.45,13271, 1972293, 53.98,2024-07-24
GNA,EQ, 24-Jul-2024,412.0,412.0,423.35,411.45,419.0,419.7,419.33,51298,215.11,6085, 25936, 50.56,2024-07-24
GNFC,EQ, 24-Jul-2024,662.25,663.0,674.85,654.0,668.6,668.85,662.96,1737358,11517.98,34132, 646253, 37.20,2024-07-24
GOACARBON,EQ, 24-Jul-2024,737.2,737.05,765.75,737.05,765.0,758.5,754.99,57349,432.98,6554, 15876, 27.68,2024-07-24
GOCLCORP,EQ, 24-Jul-2024,446.25,442.15,452.9,393.9,430.0,430.45,429.0,274681,1178.37,15195, 127066, 46.26,2024-07-24
GOCOLORS,EQ, 24-Jul-2024,1057.95,1057.95,1179.9,1052.1,1096.0,1094.0,1125.65,378411,4259.59,33676, 81839, 21.63,2024-07-24
GODFRYPHLP,EQ, 24-Jul-2024,4140.75,4182.2,4260.0,4158.0,4161.75,4178.2,4213.33,83615,3522.98,14971, 25705, 30.74,2024-07-24
GODIGIT,EQ, 24-Jul-2024,338.8,340.0,350.0,337.2,345.25,345.65,348.05,645247,2245.81,19552, 505227, 78.30,2024-07-24
GODREJAGRO,EQ, 24-Jul-2024,829.85,831.45,874.0,830.6,862.0,860.85,859.45,749367,6440.47,46716, 229636, 30.64,2024-07-24
GODREJCP,EQ, 24-Jul-2024,1516.7,1516.7,1519.85,1454.0,1457.0,1459.05,1470.54,1464579,21537.21,73524, 731241, 49.93,2024-07-24
GODREJIND,EQ, 24-Jul-2024,892.9,883.95,892.6,874.0,890.0,889.35,884.97,143696,1271.66,6330, 95684, 66.59,2024-07-24
GODREJPROP,EQ, 24-Jul-2024,3151.75,3130.05,3199.95,3077.3,3132.2,3124.65,3140.46,1134667,35633.72,55418, 659202, 58.10,2024-07-24
GOKEX,EQ, 24-Jul-2024,968.15,972.0,993.35,954.55,987.0,986.1,979.15,217361,2128.3,21179, 83280, 38.31,2024-07-24
GOKUL,EQ, 24-Jul-2024,39.7,40.29,40.29,39.31,40.1,39.9,39.76,103701,41.24,439, 44249, 42.67,2024-07-24
GOKULAGRO,EQ, 24-Jul-2024,166.89,166.89,174.9,166.85,170.82,170.55,171.71,150070,257.68,8361, 53768, 35.83,2024-07-24
GOLD1,EQ, 24-Jul-2024,60.56,60.56,61.4,59.5,59.6,59.84,60.04,912500,547.9,4068, 770511, 84.44,2024-07-24
GOLDBEES,EQ, 24-Jul-2024,60.16,60.5,61.47,58.92,59.6,59.6,59.45,22114791,13147.17,88279, 18663673, 84.39,2024-07-24
GOLDCASE,EQ, 24-Jul-2024,11.39,11.45,11.66,11.26,11.3,11.31,11.36,632043,71.81,1747, 585416, 92.62,2024-07-24
GOLDETF,EQ, 24-Jul-2024,72.17,72.74,72.74,69.03,69.3,69.35,69.84,748658,522.84,5757, 660306, 88.20,2024-07-24
GOLDETFADD,EQ, 24-Jul-2024,69.71,70.1,71.0,69.0,69.0,69.2,69.32,790558,548.0,931, 786494, 99.49,2024-07-24
GOLDIAM,EQ, 24-Jul-2024,184.32,186.15,196.7,185.55,186.7,186.72,191.31,1947815,3726.27,26853, 866292, 44.48,2024-07-24
GOLDIETF,EQ, 24-Jul-2024,61.72,61.73,62.69,60.85,61.16,61.01,61.16,3312973,2026.37,11151, 2522467, 76.14,2024-07-24
GOLDSHARE,EQ, 24-Jul-2024,60.7,60.7,61.95,59.55,60.3,60.05,60.18,302660,182.15,2209, 240589, 79.49,2024-07-24
GOLDTECH,EQ, 24-Jul-2024,126.26,126.81,131.66,123.75,124.0,124.72,127.22,55665,70.82,2103, 33981, 61.05,2024-07-24
GOODLUCK,EQ, 24-Jul-2024,905.7,910.0,950.0,910.0,942.0,936.0,932.87,161286,1504.59,10044, 96838, 60.04,2024-07-24
GOPAL,EQ, 24-Jul-2024,323.35,323.35,331.0,323.35,329.85,329.8,329.37,76869,253.18,2886, 44872, 58.37,2024-07-24
GOYALALUM,EQ, 24-Jul-2024,9.09,9.1,9.28,9.06,9.24,9.22,9.2,212237,19.52,1292, 166923, 78.65,2024-07-24
GPIL,EQ, 24-Jul-2024,1064.85,1065.0,1079.55,1046.15,1059.9,1058.4,1059.68,232576,2464.56,16699, 123572, 53.13,2024-07-24
GPPL,EQ, 24-Jul-2024,211.76,211.61,220.98,210.3,218.65,219.39,217.24,2368161,5144.67,25184, 980079, 41.39,2024-07-24
GPTHEALTH,EQ, 24-Jul-2024,167.25,164.75,169.28,164.75,168.0,167.99,168.02,111577,187.47,6891, 54093, 48.48,2024-07-24
GRANULES,EQ, 24-Jul-2024,526.75,528.0,543.0,524.05,538.3,537.95,535.9,1879181,10070.59,51572, 561957, 29.90,2024-07-24
GRAPHITE,EQ, 24-Jul-2024,514.85,514.5,532.9,514.5,524.0,523.85,523.12,1152513,6028.98,32592, 371613, 32.24,2024-07-24
GRASIM,EQ, 24-Jul-2024,2823.05,2830.0,2830.0,2775.0,2821.0,2806.9,2796.18,2880833,80553.4,39377, 2567928, 89.14,2024-07-24
GRAVITA,EQ, 24-Jul-2024,1728.55,1716.0,1742.1,1690.0,1706.0,1703.4,1714.46,589477,10106.37,46510, 164430, 27.89,2024-07-24
GREAVESCOT,EQ, 24-Jul-2024,155.38,154.0,162.8,154.0,160.7,160.67,160.37,1822016,2921.94,23290, 798533, 43.83,2024-07-24
GREENLAM,EQ, 24-Jul-2024,571.45,565.75,575.4,550.0,564.8,562.45,560.65,55926,313.55,6407, 24248, 43.36,2024-07-24
GREENPANEL,EQ, 24-Jul-2024,317.4,318.25,323.6,316.3,319.5,318.15,319.33,91448,292.02,5445, 49626, 54.27,2024-07-24
GREENPLY,EQ, 24-Jul-2024,308.15,306.1,318.0,306.1,316.75,316.85,314.59,119576,376.17,7635, 43359, 36.26,2024-07-24
GREENPOWER,EQ, 24-Jul-2024,20.58,20.69,21.6,20.62,21.6,21.6,21.53,6203466,1335.72,10794, 3700447, 59.65,2024-07-24
GRINDWELL,EQ, 24-Jul-2024,2548.9,2549.9,2620.5,2528.05,2598.95,2592.5,2586.18,45263,1170.58,12909, 25066, 55.38,2024-07-24
GRINFRA,EQ, 24-Jul-2024,1723.7,1734.5,1759.6,1690.0,1690.0,1696.8,1722.58,51109,880.39,7710, 26079, 51.03,2024-07-24
GRMOVER,EQ, 24-Jul-2024,201.12,201.12,204.0,201.0,203.0,202.76,202.32,140602,284.47,5651, 84624, 60.19,2024-07-24
GROBTEA,EQ, 24-Jul-2024,931.35,924.0,969.7,924.0,959.9,950.85,944.81,570,5.39,82, 417, 73.16,2024-07-24
GRSE,EQ, 24-Jul-2024,2441.2,2441.0,2470.0,2370.0,2374.7,2378.95,2413.92,1236916,29858.21,70482, 478611, 38.69,2024-07-24
GRWRHITECH,EQ, 24-Jul-2024,2332.85,2332.85,2394.55,2307.75,2330.6,2329.8,2349.21,52783,1239.98,9207, 27935, 52.92,2024-07-24
GSEC10IETF,EQ, 24-Jul-2024,234.0,234.01,235.39,232.0,233.45,233.94,233.92,2373,5.55,30, 1895, 79.86,2024-07-24
GSEC10YEAR,EQ, 24-Jul-2024,26.39,26.54,26.54,26.35,26.35,26.35,26.38,117,0.03,11, 99, 84.62,2024-07-24
GSEC5IETF,EQ, 24-Jul-2024,56.7,56.75,57.23,56.7,56.71,56.94,56.95,2378,1.35,21, 1759, 73.97,2024-07-24
GSFC,EQ, 24-Jul-2024,237.47,238.86,241.95,235.6,237.8,236.91,238.37,2903640,6921.44,29210, 1161140, 39.99,2024-07-24
GSLSU,EQ, 24-Jul-2024,209.95,211.69,226.5,209.02,221.4,220.33,220.33,445033,980.55,14483, 120362, 27.05,2024-07-24
GSPL,EQ, 24-Jul-2024,319.65,319.7,326.0,316.65,323.1,325.05,322.3,781227,2517.91,25718, 369051, 47.24,2024-07-24
GTLINFRA,EQ, 24-Jul-2024,2.84,2.98,2.98,2.98,2.98,2.98,2.98,13098288,390.33,10872, 13098288, 100.00,2024-07-24
GTPL,EQ, 24-Jul-2024,160.73,161.55,166.69,160.73,164.05,164.98,163.69,47445,77.66,4728, 16913, 35.65,2024-07-24
GUFICBIO,EQ, 24-Jul-2024,333.2,336.6,356.2,336.6,355.05,353.55,350.17,102592,359.25,9172, 36492, 35.57,2024-07-24
GUJALKALI,EQ, 24-Jul-2024,787.25,791.0,826.0,783.0,787.6,786.9,804.67,300010,2414.09,21748, 125201, 41.73,2024-07-24
GUJAPOLLO,EQ, 24-Jul-2024,281.75,281.75,286.05,272.57,274.5,275.42,277.53,13053,36.23,847, 7999, 61.28,2024-07-24
GUJGASLTD,EQ, 24-Jul-2024,634.45,634.5,656.9,631.0,647.1,648.75,648.56,841237,5455.95,25199, 279938, 33.28,2024-07-24
GUJRAFFIA,EQ, 24-Jul-2024,55.87,56.79,58.33,53.07,54.3,53.76,55.39,44181,24.47,795, 17242, 39.03,2024-07-24
GULFOILLUB,EQ, 24-Jul-2024,1189.65,1193.0,1231.0,990.0,1170.0,1169.95,1180.77,485751,5735.6,28465, 209262, 43.08,2024-07-24
GULFPETRO,EQ, 24-Jul-2024,69.02,70.0,73.28,69.65,70.31,70.47,71.83,404656,290.66,6779, 203663, 50.33,2024-07-24
GULPOLY,EQ, 24-Jul-2024,194.97,195.05,203.29,195.05,202.36,201.44,200.42,217602,436.13,8983, 102855, 47.27,2024-07-24
GVPTECH,EQ, 24-Jul-2024,14.08,14.49,14.49,13.55,14.0,13.9,13.88,113637,15.77,486, 84012, 73.93,2024-07-24
HAL,EQ, 24-Jul-2024,4856.1,4855.0,4967.15,4803.1,4844.0,4849.5,4889.38,2601966,127219.93,184200, 751037, 28.86,2024-07-24
HAPPSTMNDS,EQ, 24-Jul-2024,812.4,812.95,834.0,808.95,827.95,827.85,826.66,865522,7154.92,35469, 290872, 33.61,2024-07-24
HAPPYFORGE,EQ, 24-Jul-2024,1218.7,1228.0,1252.0,1190.05,1232.45,1225.85,1234.43,24027,296.6,3803, 9830, 40.91,2024-07-24
HARDWYN,EQ, 24-Jul-2024,30.23,30.44,30.54,30.2,30.27,30.41,30.37,139115,42.25,1282, 105794, 76.05,2024-07-24
HARIOMPIPE,EQ, 24-Jul-2024,680.25,675.0,714.35,675.0,691.0,688.0,698.55,182037,1271.62,10542, 83213, 45.71,2024-07-24
HARRMALAYA,EQ, 24-Jul-2024,224.28,224.2,236.5,222.25,231.8,231.2,232.25,60469,140.44,3442, 32150, 53.17,2024-07-24
HARSHA,EQ, 24-Jul-2024,511.9,512.0,551.0,511.6,537.05,536.2,534.91,251556,1345.59,13319, 73034, 29.03,2024-07-24
HATHWAY,EQ, 24-Jul-2024,22.43,22.4,22.95,22.34,22.81,22.81,22.76,7873230,1792.25,21337, 3053823, 38.79,2024-07-24
HATSUN,EQ, 24-Jul-2024,1199.05,1195.0,1225.6,1187.55,1202.0,1202.0,1204.4,68876,829.54,8970, 30940, 44.92,2024-07-24
HAVELLS,EQ, 24-Jul-2024,1762.15,1762.0,1799.45,1753.25,1795.0,1791.75,1782.62,852488,15196.63,45148, 444287, 52.12,2024-07-24
HAVISHA,EQ, 24-Jul-2024,2.38,2.44,2.45,2.38,2.45,2.44,2.44,68904,1.68,260, 52275, 75.87,2024-07-24
HBLPOWER,EQ, 24-Jul-2024,593.65,617.0,653.75,608.2,649.95,648.55,635.9,5170699,32880.29,103702, 1652852, 31.97,2024-07-24
HBSL,EQ, 24-Jul-2024,122.7,123.66,134.97,121.61,134.97,132.33,127.72,59540,76.05,3845, 26717, 44.87,2024-07-24
HCC,EQ, 24-Jul-2024,47.55,47.8,55.4,47.35,54.52,54.85,52.6,198780571,104561.37,285628, 62538479, 31.46,2024-07-24
HCG,EQ, 24-Jul-2024,360.2,361.7,365.0,349.2,353.3,352.6,356.33,100672,358.72,6899, 57622, 57.24,2024-07-24
