FILE_NAME,YEAR,STATUS
bhavcopy_20221012.csv,2022,VALID
bhavcopy_20221013.csv,2022,VALID
bhavcopy_20221014.csv,2022,VALID
bhavcopy_20221017.csv,2022,VALID
bhavcopy_20221018.csv,2022,VALID
bhavcopy_20221019.csv,2022,VALID
bhavcopy_20221020.csv,2022,VALID
bhavcopy_20221021.csv,2022,VALID
bhavcopy_20221024.csv,2022,VALID
bhavcopy_20221025.csv,2022,VALID
bhavcopy_20221026.csv,2022,VALID
bhavcopy_20221027.csv,2022,VALID
bhavcopy_20221028.csv,2022,VALID
bhavcopy_20221031.csv,2022,VALID
bhavcopy_20221101.csv,2022,VALID
bhavcopy_20221102.csv,2022,VALID
bhavcopy_20221103.csv,2022,VALID
bhavcopy_20221104.csv,2022,VALID
bhavcopy_20221107.csv,2022,VALID
bhavcopy_20221108.csv,2022,VALID
bhavcopy_20221109.csv,2022,VALID
bhavcopy_20221110.csv,2022,VALID
bhavcopy_20221111.csv,2022,VALID
bhavcopy_20221114.csv,2022,VALID
bhavcopy_20221115.csv,2022,VALID
bhavcopy_20221116.csv,2022,VALID
bhavcopy_20221117.csv,2022,VALID
bhavcopy_20221118.csv,2022,VALID
bhavcopy_20221121.csv,2022,VALID
bhavcopy_20221122.csv,2022,VALID
bhavcopy_20221123.csv,2022,VALID
bhavcopy_20221124.csv,2022,VALID
bhavcopy_20221125.csv,2022,VALID
bhavcopy_20221128.csv,2022,VALID
bhavcopy_20221129.csv,2022,VALID
bhavcopy_20221130.csv,2022,VALID
bhavcopy_20221201.csv,2022,VALID
bhavcopy_20221202.csv,2022,VALID
bhavcopy_20221205.csv,2022,VALID
bhavcopy_20221206.csv,2022,VALID
bhavcopy_20221207.csv,2022,VALID
bhavcopy_20221208.csv,2022,VALID
bhavcopy_20221209.csv,2022,VALID
bhavcopy_20221212.csv,2022,VALID
bhavcopy_20221213.csv,2022,VALID
bhavcopy_20221214.csv,2022,VALID
bhavcopy_20221215.csv,2022,VALID
bhavcopy_20221216.csv,2022,VALID
bhavcopy_20221219.csv,2022,VALID
bhavcopy_20221220.csv,2022,VALID
bhavcopy_20221221.csv,2022,VALID
bhavcopy_20221222.csv,2022,VALID
bhavcopy_20221223.csv,2022,VALID
bhavcopy_20221226.csv,2022,VALID
bhavcopy_20221227.csv,2022,VALID
bhavcopy_20221228.csv,2022,VALID
bhavcopy_20221229.csv,2022,VALID
bhavcopy_20221230.csv,2022,VALID
bhavcopy_20230102.csv,2023,VALID
bhavcopy_20230103.csv,2023,VALID
bhavcopy_20230104.csv,2023,VALID
bhavcopy_20230105.csv,2023,VALID
bhavcopy_20230106.csv,2023,VALID
bhavcopy_20230109.csv,2023,VALID
bhavcopy_20230110.csv,2023,VALID
bhavcopy_20230111.csv,2023,VALID
bhavcopy_20230112.csv,2023,VALID
bhavcopy_20230113.csv,2023,VALID
bhavcopy_20230116.csv,2023,VALID
bhavcopy_20230117.csv,2023,VALID
bhavcopy_20230118.csv,2023,VALID
bhavcopy_20230119.csv,2023,VALID
bhavcopy_20230120.csv,2023,VALID
bhavcopy_20230123.csv,2023,VALID
bhavcopy_20230124.csv,2023,VALID
bhavcopy_20230125.csv,2023,VALID
bhavcopy_20230126.csv,2023,VALID
bhavcopy_20230127.csv,2023,VALID
bhavcopy_20230130.csv,2023,VALID
bhavcopy_20230131.csv,2023,VALID
bhavcopy_20230201.csv,2023,VALID
bhavcopy_20230202.csv,2023,VALID
bhavcopy_20230203.csv,2023,VALID
bhavcopy_20230206.csv,2023,VALID
bhavcopy_20230207.csv,2023,VALID
bhavcopy_20230208.csv,2023,VALID
bhavcopy_20230209.csv,2023,VALID
bhavcopy_20230210.csv,2023,VALID
bhavcopy_20230213.csv,2023,VALID
bhavcopy_20230214.csv,2023,VALID
bhavcopy_20230215.csv,2023,VALID
bhavcopy_20230216.csv,2023,VALID
bhavcopy_20230217.csv,2023,VALID
bhavcopy_20230220.csv,2023,VALID
bhavcopy_20230221.csv,2023,VALID
bhavcopy_20230222.csv,2023,VALID
bhavcopy_20230223.csv,2023,VALID
bhavcopy_20230224.csv,2023,VALID
bhavcopy_20230227.csv,2023,VALID
bhavcopy_20230228.csv,2023,VALID
bhavcopy_20230301.csv,2023,VALID
bhavcopy_20230302.csv,2023,VALID
bhavcopy_20230303.csv,2023,VALID
bhavcopy_20230306.csv,2023,VALID
bhavcopy_20230307.csv,2023,VALID
bhavcopy_20230308.csv,2023,VALID
bhavcopy_20230309.csv,2023,VALID
bhavcopy_20230310.csv,2023,VALID
bhavcopy_20230313.csv,2023,VALID
bhavcopy_20230314.csv,2023,VALID
bhavcopy_20230315.csv,2023,VALID
bhavcopy_20230316.csv,2023,VALID
bhavcopy_20230317.csv,2023,VALID
bhavcopy_20230320.csv,2023,VALID
bhavcopy_20230321.csv,2023,VALID
bhavcopy_20230322.csv,2023,VALID
bhavcopy_20230323.csv,2023,VALID
bhavcopy_20230324.csv,2023,VALID
bhavcopy_20230327.csv,2023,VALID
bhavcopy_20230328.csv,2023,VALID
bhavcopy_20230329.csv,2023,VALID
bhavcopy_20230330.csv,2023,VALID
bhavcopy_20230331.csv,2023,VALID
bhavcopy_20230403.csv,2023,VALID
bhavcopy_20230404.csv,2023,VALID
bhavcopy_20230405.csv,2023,VALID
bhavcopy_20230406.csv,2023,VALID
bhavcopy_20230407.csv,2023,VALID
bhavcopy_20230410.csv,2023,VALID
bhavcopy_20230411.csv,2023,VALID
bhavcopy_20230412.csv,2023,VALID
bhavcopy_20230413.csv,2023,VALID
bhavcopy_20230414.csv,2023,VALID
bhavcopy_20230417.csv,2023,VALID
bhavcopy_20230418.csv,2023,VALID
bhavcopy_20230419.csv,2023,VALID
bhavcopy_20230420.csv,2023,VALID
bhavcopy_20230421.csv,2023,VALID
bhavcopy_20230424.csv,2023,VALID
bhavcopy_20230425.csv,2023,VALID
bhavcopy_20230426.csv,2023,VALID
bhavcopy_20230427.csv,2023,VALID
bhavcopy_20230428.csv,2023,VALID
bhavcopy_20230501.csv,2023,VALID
bhavcopy_20230502.csv,2023,VALID
bhavcopy_20230503.csv,2023,VALID
bhavcopy_20230504.csv,2023,VALID
bhavcopy_20230505.csv,2023,VALID
bhavcopy_20230508.csv,2023,VALID
bhavcopy_20230509.csv,2023,VALID
bhavcopy_20230510.csv,2023,VALID
bhavcopy_20230511.csv,2023,VALID
bhavcopy_20230512.csv,2023,VALID
bhavcopy_20230515.csv,2023,VALID
bhavcopy_20230516.csv,2023,VALID
bhavcopy_20230517.csv,2023,VALID
bhavcopy_20230518.csv,2023,VALID
bhavcopy_20230519.csv,2023,VALID
bhavcopy_20230522.csv,2023,VALID
bhavcopy_20230523.csv,2023,VALID
bhavcopy_20230524.csv,2023,VALID
bhavcopy_20230525.csv,2023,VALID
bhavcopy_20230526.csv,2023,VALID
bhavcopy_20230529.csv,2023,VALID
bhavcopy_20230530.csv,2023,VALID
bhavcopy_20230531.csv,2023,VALID
