symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
SWIGGY,Swiggy Ltd.,Consumer Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SYNGENE,Syngene International Ltd.,Healthcare,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
SYRMA,Syrma SGS Technology Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TBOTEK,TBO Tek Ltd.,Consumer Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TATACHEM,Tata Chemicals Ltd.,Chemicals,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TATACOMM,Tata Communications Ltd.,Telecommunication,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TATAELXSI,Tata Elxsi Ltd.,Information Technology,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TATATECH,Tata Technologies Ltd.,Information Technology,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TECHNOE,Techno Electric & Engineering Company Ltd.,Construction,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TEGA,Tega Industries Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TEJASNET,Tejas Networks Ltd.,Telecommunication,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TENNIND,Tenneco Clean Air India Ltd.,Automobile and Auto Components,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
NIACL,The New India Assurance Company Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
THERMAX,Thermax Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TIMKEN,Timken India Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TORNTPOWER,Torrent Power Ltd.,Power,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TARIL,Transformers And Rectifiers (India) Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TRAVELFOOD,Travel Food Services Ltd.,Consumer Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TRIDENT,Trident Ltd.,Textiles,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
UCOBANK,UCO Bank,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
UPL,UPL Ltd.,Chemicals,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
UTIAMC,UTI Asset Management Company Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
URBANCO,Urban Company Ltd.,Consumer Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
USHAMART,Usha Martin Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
VTL,Vardhman Textiles Ltd.,Textiles,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
VIJAYA,Vijaya Diagnostic Centre Ltd.,Healthcare,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
VMM,Vishal Mega Mart Ltd.,Consumer Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
IDEA,Vodafone Idea Ltd.,Telecommunication,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
VOLTAS,Voltas Ltd.,Consumer Durables,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
WAAREEENER,Waaree Energies Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
WELCORP,Welspun Corp Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
WELSPUNLIV,Welspun Living Ltd.,Textiles,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
WHIRLPOOL,Whirlpool of India Ltd.,Consumer Durables,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
WOCKPHARMA,Wockhardt Ltd.,Healthcare,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
YESBANK,Yes Bank Ltd.,Financial Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
ZEEL,Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
ZENTEC,Zen Technologies Ltd.,Capital Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
ZENSARTECH,Zensar Technolgies Ltd.,Information Technology,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
ZYDUSWELL,Zydus Wellness Ltd.,Fast Moving Consumer Goods,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
ECLERX,eClerx Services Ltd.,Services,NIFTY MIDSMALLCAP 400,nifty_midsmallcap_400,,2026-06-30
