symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
JUBLFOOD,Jubilant Foodworks Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
JUBLINGREA,Jubilant Ingrevia Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
JUBLPHARMA,Jubilant Pharmova Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
JWL,Jupiter Wagons Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
JYOTICNC,Jyoti CNC Automation Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
KPRMILL,K.P.R. Mill Ltd.,Textiles,NIFTY 500,nifty_500,,2026-06-30
KEI,KEI Industries Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
KPITTECH,KPIT Technologies Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
KAJARIACER,Kajaria Ceramics Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
KPIL,Kalpataru Projects International Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
KALYANKJIL,Kalyan Jewellers India Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
KARURVYSYA,Karur Vysya Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
KAYNES,Kaynes Technology India Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
KEC,Kec International Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
KFINTECH,Kfin Technologies Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
KIRLOSENG,Kirloskar Oil Eng Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
KIMS,Krishna Institute of Medical Sciences Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
LTF,L&T Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
LTTS,L&T Technology Services Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
LGEINDIA,LG Electronics India Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
LICHSGFIN,LIC Housing Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
LTFOODS,LT Foods Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
LTM,LTM Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
LT,Larsen & Toubro Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
LATENTVIEW,Latent View Analytics Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
LAURUSLABS,Laurus Labs Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
THELEELA,Leela Palaces Hotels & Resorts Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
LEMONTREE,Lemon Tree Hotels Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
LENSKART,Lenskart Solutions Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
LICI,Life Insurance Corporation of India,Financial Services,NIFTY 500,nifty_500,,2026-06-30
LINDEINDIA,Linde India Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
LLOYDSME,Lloyds Metals And Energy Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
LODHA,Lodha Developers Ltd.,Realty,NIFTY 500,nifty_500,,2026-06-30
LUPIN,Lupin Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
MMTC,MMTC Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
MRF,MRF Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
MGL,Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
M&MFIN,Mahindra & Mahindra Financial Services Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
MANAPPURAM,Manappuram Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
MRPL,Mangalore Refinery & Petrochemicals Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
MANKIND,Mankind Pharma Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
MARICO,Marico Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
MFSL,Max Financial Services Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
MAXHEALTH,Max Healthcare Institute Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
MAZDOCK,Mazagoan Dock Shipbuilders Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
MEESHO,Meesho Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
MINDACORP,Minda Corporation Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
MSUMI,Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
MOTILALOFS,Motilal Oswal Financial Services Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
MPHASIS,MphasiS Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
MCX,Multi Commodity Exchange of India Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
MUTHOOTFIN,Muthoot Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
NATCOPHARM,NATCO Pharma Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
NBCC,NBCC (India) Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
NCC,NCC Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
NHPC,NHPC Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
NLCINDIA,NLC India Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
NMDC,NMDC Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
NSLNISP,NMDC Steel Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
NTPCGREEN,NTPC Green Energy Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
NTPC,NTPC Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
NH,Narayana Hrudayalaya Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
NATIONALUM,National Aluminium Co. Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
NAVA,Nava Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
NAVINFLUOR,Navin Fluorine International Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
NESTLEIND,Nestle India Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
NETWEB,Netweb Technologies India Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
NEULANDLAB,Neuland Laboratories Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
NEWGEN,Newgen Software Technologies Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
NAM-INDIA,Nippon Life India Asset Management Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
NIVABUPA,Niva Bupa Health Insurance Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
NUVAMA,Nuvama Wealth Management Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
NUVOCO,Nuvoco Vistas Corporation Ltd.,Construction Materials,NIFTY 500,nifty_500,,2026-06-30
OBEROIRLTY,Oberoi Realty Ltd.,Realty,NIFTY 500,nifty_500,,2026-06-30
ONGC,Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
OIL,Oil India Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
OLAELEC,Ola Electric Mobility Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
OLECTRA,Olectra Greentech Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
PAYTM,One 97 Communications Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
ONESOURCE,Onesource Specialty Pharma Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
OFSS,Oracle Financial Services Software Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
POLICYBZR,PB Fintech Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
PCBL,PCBL Chemical Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
PGEL,PG Electroplast Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
PIIND,PI Industries Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
PNBHOUSING,PNB Housing Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
PTCIL,PTC Industries Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
PVRINOX,PVR INOX Ltd.,Media Entertainment & Publication,NIFTY 500,nifty_500,,2026-06-30
PAGEIND,Page Industries Ltd.,Textiles,NIFTY 500,nifty_500,,2026-06-30
PARADEEP,Paradeep Phosphates Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
PATANJALI,Patanjali Foods Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
PERSISTENT,Persistent Systems Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
PETRONET,Petronet LNG Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
PFIZER,Pfizer Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
PHOENIXLTD,Phoenix Mills Ltd.,Realty,NIFTY 500,nifty_500,,2026-06-30
PWL,Physicswallah Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
PIDILITIND,Pidilite Industries Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
PINELABS,Pine Labs Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
PIRAMALFIN,Piramal Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
PPLPHARMA,Piramal Pharma Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
POLYMED,Poly Medicure Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
POLYCAB,Polycab India Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
POONAWALLA,Poonawalla Fincorp Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
PFC,Power Finance Corporation Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
POWERGRID,Power Grid Corporation of India Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
PREMIERENE,Premier Energies Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
PRESTIGE,Prestige Estates Projects Ltd.,Realty,NIFTY 500,nifty_500,,2026-06-30
PNB,Punjab National Bank,Financial Services,NIFTY 500,nifty_500,,2026-06-30
RRKABEL,R R Kabel Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
RBLBANK,RBL Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
RECLTD,REC Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
RHIM,RHI MAGNESITA INDIA LTD.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
RITES,RITES Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
RADICO,Radico Khaitan Ltd,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
RVNL,Rail Vikas Nigam Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
RAILTEL,Railtel Corporation Of India Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
RAINBOW,Rainbow Childrens Medicare Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
RKFORGE,Ramkrishna Forgings Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
REDINGTON,Redington Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,NIFTY 500,nifty_500,,2026-06-30
RPOWER,Reliance Power Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
SBFC,SBFC Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
SBICARD,SBI Cards and Payment Services Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
SJVN,SJVN Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
SRF,SRF Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
SAGILITY,Sagility Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
SAILIFE,Sai Life Sciences Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
SAMMAANCAP,Sammaan Capital Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
MOTHERSON,Samvardhana Motherson International Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
SAPPHIRE,Sapphire Foods India Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
SARDAEN,Sarda Energy and Minerals Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
SAREGAMA,Saregama India Ltd,Media Entertainment & Publication,NIFTY 500,nifty_500,,2026-06-30
SCHAEFFLER,Schaeffler India Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
SCHNEIDER,Schneider Electric Infrastructure Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
SCI,Shipping Corporation of India Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
SHREECEM,Shree Cement Ltd.,Construction Materials,NIFTY 500,nifty_500,,2026-06-30
SHRIRAMFIN,Shriram Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
SHYAMMETL,Shyam Metalics and Energy Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
ENRIN,Siemens Energy India Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
SIEMENS,Siemens Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
SIGNATURE,Signatureglobal (India) Ltd.,Realty,NIFTY 500,nifty_500,,2026-06-30
SOBHA,Sobha Ltd.,Realty,NIFTY 500,nifty_500,,2026-06-30
SOLARINDS,Solar Industries India Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
SONACOMS,Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
SONATSOFTW,Sonata Software Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
STARHEALTH,Star Health and Allied Insurance Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
SBIN,State Bank of India,Financial Services,NIFTY 500,nifty_500,,2026-06-30
SAIL,Steel Authority of India Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
SUMICHEM,Sumitomo Chemical India Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
SUNPHARMA,Sun Pharmaceutical Industries Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
SUNTV,Sun TV Network Ltd.,Media Entertainment & Publication,NIFTY 500,nifty_500,,2026-06-30
SUNDARMFIN,Sundaram Finance Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
SUPREMEIND,Supreme Industries Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
SPLPETRO,Supreme Petrochem Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
SUZLON,Suzlon Energy Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
SWANCORP,Swan Corp Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
SWIGGY,Swiggy Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
SYNGENE,Syngene International Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
SYRMA,Syrma SGS Technology Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
TBOTEK,TBO Tek Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
TATACAP,Tata Capital Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
TATACHEM,Tata Chemicals Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
TATACOMM,Tata Communications Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
TCS,Tata Consultancy Services Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
TATACONSUM,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
TATAELXSI,Tata Elxsi Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
TMCV,Tata Motors Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
TATAPOWER,Tata Power Co. Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
TATASTEEL,Tata Steel Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
TATATECH,Tata Technologies Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
TTML,Tata Teleservices (Maharashtra) Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
TECHM,Tech Mahindra Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
TECHNOE,Techno Electric & Engineering Company Ltd.,Construction,NIFTY 500,nifty_500,,2026-06-30
TEGA,Tega Industries Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
TEJASNET,Tejas Networks Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
TENNIND,Tenneco Clean Air India Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
NIACL,The New India Assurance Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
RAMCOCEM,The Ramco Cements Ltd.,Construction Materials,NIFTY 500,nifty_500,,2026-06-30
THERMAX,Thermax Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
TIMKEN,Timken India Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
TITAGARH,Titagarh Rail Systems Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
TITAN,Titan Company Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
TORNTPOWER,Torrent Power Ltd.,Power,NIFTY 500,nifty_500,,2026-06-30
TARIL,Transformers And Rectifiers (India) Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
TRAVELFOOD,Travel Food Services Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
TRENT,Trent Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
TRIDENT,Trident Ltd.,Textiles,NIFTY 500,nifty_500,,2026-06-30
TRITURBINE,Triveni Turbine Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
UCOBANK,UCO Bank,Financial Services,NIFTY 500,nifty_500,,2026-06-30
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
UPL,UPL Ltd.,Chemicals,NIFTY 500,nifty_500,,2026-06-30
UTIAMC,UTI Asset Management Company Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,NIFTY 500,nifty_500,,2026-06-30
UNIONBANK,Union Bank of India,Financial Services,NIFTY 500,nifty_500,,2026-06-30
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
URBANCO,Urban Company Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
USHAMART,Usha Martin Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
VTL,Vardhman Textiles Ltd.,Textiles,NIFTY 500,nifty_500,,2026-06-30
VBL,Varun Beverages Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
VEDL,Vedanta Ltd.,Metals & Mining,NIFTY 500,nifty_500,,2026-06-30
VIJAYA,Vijaya Diagnostic Centre Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
VMM,Vishal Mega Mart Ltd.,Consumer Services,NIFTY 500,nifty_500,,2026-06-30
IDEA,Vodafone Idea Ltd.,Telecommunication,NIFTY 500,nifty_500,,2026-06-30
VOLTAS,Voltas Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
WAAREEENER,Waaree Energies Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
WELCORP,Welspun Corp Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
WELSPUNLIV,Welspun Living Ltd.,Textiles,NIFTY 500,nifty_500,,2026-06-30
WHIRLPOOL,Whirlpool of India Ltd.,Consumer Durables,NIFTY 500,nifty_500,,2026-06-30
WIPRO,Wipro Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
WOCKPHARMA,Wockhardt Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
YESBANK,Yes Bank Ltd.,Financial Services,NIFTY 500,nifty_500,,2026-06-30
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,NIFTY 500,nifty_500,,2026-06-30
ZEEL,Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,NIFTY 500,nifty_500,,2026-06-30
ZENTEC,Zen Technologies Ltd.,Capital Goods,NIFTY 500,nifty_500,,2026-06-30
ZENSARTECH,Zensar Technolgies Ltd.,Information Technology,NIFTY 500,nifty_500,,2026-06-30
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,NIFTY 500,nifty_500,,2026-06-30
ZYDUSWELL,Zydus Wellness Ltd.,Fast Moving Consumer Goods,NIFTY 500,nifty_500,,2026-06-30
ECLERX,eClerx Services Ltd.,Services,NIFTY 500,nifty_500,,2026-06-30
