symbol,company_name,industry_nse,index_name,index_slug,sector_hint,downloaded_date
SBIN,State Bank of India,Financial Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
SAIL,Steel Authority of India Ltd.,Metals & Mining,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
SUNPHARMA,Sun Pharmaceutical Industries Ltd.,Healthcare,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
SUNDARMFIN,Sundaram Finance Ltd.,Financial Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
SUPREMEIND,Supreme Industries Ltd.,Capital Goods,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
SUZLON,Suzlon Energy Ltd.,Capital Goods,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
SWIGGY,Swiggy Ltd.,Consumer Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TATACAP,Tata Capital Ltd.,Financial Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TATACOMM,Tata Communications Ltd.,Telecommunication,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TCS,Tata Consultancy Services Ltd.,Information Technology,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TATACONSUM,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TATAELXSI,Tata Elxsi Ltd.,Information Technology,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TATAINVEST,Tata Investment Corporation Ltd.,Financial Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TMCV,Tata Motors Ltd.,Capital Goods,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TATAPOWER,Tata Power Co. Ltd.,Power,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TATASTEEL,Tata Steel Ltd.,Metals & Mining,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TECHM,Tech Mahindra Ltd.,Information Technology,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
NIACL,The New India Assurance Company Ltd.,Financial Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
THERMAX,Thermax Ltd.,Capital Goods,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TITAN,Titan Company Ltd.,Consumer Durables,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TORNTPHARM,Torrent Pharmaceuticals Ltd.,Healthcare,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TORNTPOWER,Torrent Power Ltd.,Power,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TRENT,Trent Ltd.,Consumer Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
TIINDIA,Tube Investments of India Ltd.,Automobile and Auto Components,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
UNOMINDA,UNO Minda Ltd.,Automobile and Auto Components,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
UPL,UPL Ltd.,Chemicals,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
UNIONBANK,Union Bank of India,Financial Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
UBL,United Breweries Ltd.,Fast Moving Consumer Goods,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
VBL,Varun Beverages Ltd.,Fast Moving Consumer Goods,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
VEDL,Vedanta Ltd.,Metals & Mining,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
VMM,Vishal Mega Mart Ltd.,Consumer Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
IDEA,Vodafone Idea Ltd.,Telecommunication,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
VOLTAS,Voltas Ltd.,Consumer Durables,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
WAAREEENER,Waaree Energies Ltd.,Capital Goods,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
WIPRO,Wipro Ltd.,Information Technology,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
YESBANK,Yes Bank Ltd.,Financial Services,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,NIFTY LARGEMIDCAP 250,nifty_largemidcap_250,,2026-06-30
