TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-05,2026-06-05,CM,BSE,STK,504882,INE166R01015,NATIONSTD,B,,,,,NATIONAL STANDARD (INDIA) LTD.,1240.00,1240.05,1200.00,1200.00,1200.00,1235.00,,1228.00,,,26,32130.00,9,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,504903,INE336C01016,RATHIST,X,,,,,RATHI STEEL & POWER LTD.,19.50,20.65,18.80,19.07,19.07,19.28,,19.07,,,101333,1998029.00,392,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,504908,INE340F01011,DUNCANENG,X,,,,,Duncan Engineering Limited,375.00,380.00,365.25,376.00,376.00,380.40,,376.00,,,675,253081.00,33,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,504918,INE149K01016,SANDUMA,B,,,,,SANDUR MANGANESE & IRON ORES L,225.75,226.60,222.00,222.60,222.45,225.05,,222.84,,,77043,17306783.00,955,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,504959,INE755D01015,STOVACQ,X,,,,,STOVEC INDUSTRIES LTD.,1700.15,1720.00,1690.10,1700.00,1700.00,1698.40,,1700.00,,,339,575696.00,24,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,504973,INE149A01033,CHOLAHLDNG,A,,,,,CHOLAMANDALAM FINANCIAL HOLDIN,1451.35,1471.80,1440.00,1449.70,1445.00,1447.75,,1449.00,,,3852,5600458.00,342,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,504988,INE380G01015,ZWELCAST,X,,,,,WELCAST STEELS LTD.,710.00,710.00,710.00,710.00,710.00,692.10,,710.00,,,75,53250.00,2,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505010,INE449A01011,AUTOAXLES,B,,,,,AUTOMOTIVE AXLES LTD.,1724.60,1732.90,1716.30,1723.80,1723.80,1716.70,,1726.70,,,82,141247.00,18,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505029,INE446A01025,ATLASCYCLE,B,,,,,ATLAS CYCLES (HARYANA) LTD.,104.00,106.62,102.50,102.65,102.65,106.62,,102.43,,,1568,162481.00,110,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505036,INE451C01013,ACGL,B,,,,,AUTOMOBILE CORPORATION OF GOA,2112.50,2237.00,2100.00,2149.35,2153.85,2102.00,,2149.35,,,6426,13936806.00,627,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505075,INE878E01021,SETCO,T,,,,,SETCO AUTOMOTIVE LTD.,16.89,16.89,16.89,16.89,16.89,16.56,,16.89,,,200681,3389502.00,50,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505160,INE187D01029,TALBROAUTO,B,,,,,TALBROS AUTOMOTIVE COMPONENTS,351.15,356.60,343.50,350.75,350.80,354.90,,350.75,,,9723,3397416.00,334,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505163,INE116C01012,ZFSTEERING,B,,,,,Z.F.STEERING GEAR (INDIA) LTD.,650.05,659.00,635.00,657.00,657.00,646.00,,646.95,,,291,188851.00,40,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505192,INE294B01019,SMLMAH,B,,,,,SML Mahindra Limited,3796.10,3899.00,3763.10,3787.40,3787.40,3747.30,,3785.10,,,4430,16935279.00,706,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505196,INE806C01018,TIL,B,,,,,TIL LTD.,178.70,178.95,174.10,175.95,175.85,177.30,,176.25,,,8159,1438742.00,294,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505200,INE066A01021,EICHERMOT,A,,,,,EICHER MOTORS LTD.,7120.00,7155.00,7031.00,7068.80,7051.00,7107.45,,7070.00,,,8933,63287180.00,2204,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505212,INE280F01019,JAINEX,X,,,,,JAINEX AAMCOL LTD.,126.95,126.95,126.95,126.95,126.95,118.20,,126.95,,,1,126.00,1,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505216,INE782D01027,ALFREDHE,X,,,,,ALFRED HERBERT (INDIA) LTD.,2626.25,2725.00,2625.00,2625.20,2625.20,2675.05,,2625.20,,,119,313394.00,27,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505232,INE232E01013,VELJAN,B,,,,,VELJAN DENISON LIMITED,1179.45,1210.00,1150.55,1204.35,1192.00,1171.70,,1203.60,,,523,622685.00,108,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505242,INE221B01012,DYNAMATECH,B,,,,,DYNAMATIC TECHNOLOGIES LTD.,10449.95,10614.35,10389.70,10561.65,10488.85,10456.15,,10545.00,,,492,5190848.00,165,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505250,INE631D01026,GGDPROP,X,,,,,G. G. Dandekar Properties Limi,65.00,65.00,60.70,64.70,64.70,61.00,,64.70,,,1724,109822.00,16,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505255,INE541A01023,GMMPFAUDLR,A,,,,,GMM PFAUDLER LTD.,789.00,796.00,777.70,786.80,785.20,781.20,,787.95,,,4178,3291066.00,245,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505283,INE811A01020,KIRLPNU,A,,,,,KIRLOSKAR PNEUMATIC CO.LTD.,1596.30,1609.20,1553.15,1566.25,1566.25,1598.70,,1570.60,,,4429,6976818.00,569,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505285,INE637D01015,TULIVE,XT,,,,,TULIVE DEVELOPERS LIMITED,1176.50,1176.50,1176.50,1176.50,1176.50,1200.50,,1176.50,,,151,177651.00,9,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505299,INE731D01024,KPT,X,,,,,KPT INDUSTRIES LIMITED,474.95,482.95,455.00,458.00,465.30,467.30,,458.00,,,2270,1060945.00,132,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505302,INE718M01022,LAKSHMIEW,X,,,,,LAKSHMI ENGINEERING AND WAREHO,2100.00,2256.00,2100.00,2250.00,2250.00,2088.00,,2250.00,,,215,482719.00,32,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505324,INE867A01022,MANUGRAPH,B,,,,,MANUGRAPH INDIA LTD.,16.15,17.99,15.91,16.93,16.58,15.92,,16.66,,,5840,100421.00,52,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505336,INE098E01026,HARSHILAGR,XT,,,,,HARSHIL AGROTECH LIMITED,0.33,0.34,0.33,0.34,0.34,0.33,,0.34,,,3655070,1238633.00,431,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505343,INE811D01024,MONOT,X,,,,,MONOTYPE INDIA LTD.,0.40,0.41,0.39,0.39,0.39,0.40,,0.39,,,692919,278866.00,512,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505355,INE317F01035,NESCO,B,,,,,NESCO LTD.,1135.65,1143.55,1111.00,1111.90,1111.90,1135.90,,1112.60,,,2366,2661581.00,285,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505358,INE984B01023,INTEGRAEN,XT,,,,,INTEGRA ENGINEERING INDIA LTD.,217.30,227.55,215.35,225.55,226.00,219.25,,225.55,,,31369,7000179.00,120,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505368,INE617A01013,SEMAC,T,,,,,Semac Construction Limited,368.80,373.55,355.00,360.00,360.00,355.80,,365.45,,,255,93214.00,13,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505400,INE435C01024,TEXINFRA,B,,,,,TEXMACO INFRASTRUCTURE & HOLDI,103.05,103.05,98.95,99.95,100.13,101.10,,99.46,,,1566,157853.00,93,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505412,INE274C01019,WENDT,B,,,,,WENDT (INDIA) LTD.,6825.40,6919.50,6791.00,6810.65,6791.00,6914.90,,6801.50,,,184,1255918.00,73,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505502,INE953M01033,PSITINFRA,XT,,,,,PS IT INFRASTRUCTURE & SERVICE,1.41,1.41,1.41,1.41,1.41,1.43,,1.41,,,9966,14052.00,15,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505504,INE809Q01020,GHVINFRA,X,,,,,GHV INFRA PROJECTS LIMITED,220.00,227.00,210.00,222.95,219.25,220.55,,222.95,,,73779,15822259.00,589,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505509,INE688D01026,RESPONIND,B,,,,,RESPONSIVE INDUSTRIES LTD.,188.05,189.25,180.00,180.75,180.00,188.30,,180.66,,,3707,681615.00,181,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505515,INE203N01015,SHYMINV,X,,,,,SHYAMKAMAL INVESTMENTS LTD.,12.97,13.39,12.70,13.05,13.05,12.97,,13.05,,,686,8910.00,63,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505523,INE272E01027,MAHACORP,X,,,,,MAHARASHTRA CORPORATION LTD.,0.36,0.36,0.35,0.36,0.36,0.36,,0.36,,,387040,137634.00,194,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505526,INE966A01022,DOLATALGO,B,,,,,DOLAT ALGOTECH LIMITED,72.76,74.40,72.73,73.58,73.58,73.24,,73.40,,,4807,354031.00,93,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505533,INE274F01020,WESTLIFE,A,,,,,WESTLIFE FOODWORLD LIMITED,444.80,450.00,437.80,444.55,446.00,437.85,,444.20,,,2993,1328814.00,183,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505537,INE256A01028,ZEEL,A,,,,,ZEE ENTERTAINMENT ENTERPRISES,107.90,113.67,106.16,112.31,112.31,104.38,,112.27,,,10363391,1143444112.00,41019,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505590,INE308E01029,SVPGLOB,T,,,,,SVP GLOBAL TEXTILES LIMITED,3.76,4.09,3.76,4.00,4.00,3.92,,4.00,,,7921,30338.00,15,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505650,INE178E01026,SKYLMILAR,X,,,,,SKYLINE MILLARS LTD.,16.78,16.78,16.00,16.37,16.37,16.05,,16.37,,,2882,47146.00,22,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505681,INE469A01019,BIMETAL,B,,,,,BIMETAL BEARINGS LTD.,640.00,640.00,625.60,625.60,625.60,635.95,,634.15,,,166,105553.00,18,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505688,INE561C01019,BHARATGEAR,B,,,,,BHARAT GEARS LTD.,116.20,116.20,113.45,115.00,115.00,113.40,,114.26,,,726,82966.00,49,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505690,INE856A01017,BRADYM,X,,,,,BRADY & MORRIS ENGINEERING CO.,825.00,858.50,776.50,793.30,804.90,835.60,,793.30,,,200,161047.00,49,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505693,INE501N01020,LATIMMETAL,X,,,,,La Tim Metal & Industries Limi,9.19,9.19,8.30,8.43,8.65,9.01,,8.43,,,308503,2612948.00,224,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505700,INE205B01031,ELECON,A,,,,,ELECON ENGINEERING CO.LTD.,506.35,534.00,506.35,531.25,531.25,506.95,,531.35,,,80296,42208683.00,2480,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505710,INE266D01021,GRAUWEIL,B,,,,,GRAUER & WEIL (INDIA) LTD.,72.64,79.50,71.80,76.69,76.69,71.16,,76.69,,,250356,19237319.00,2582,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505712,INE705G01021,HIMTEK,X,,,,,HIM TEKNOFORGE LIMITED,205.00,209.20,205.00,206.20,208.40,204.30,,206.20,,,1995,411767.00,27,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505714,INE524A01029,GABRIEL,A,,,,,GABRIEL INDIA LTD.,1022.85,1022.90,997.55,1000.45,1002.00,1014.55,,1000.60,,,12068,12153153.00,650,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505720,INE688E01024,HERCULES,X,,,,,Hercules Investments Limited,121.25,123.60,120.35,121.40,121.40,121.25,,121.40,,,4113,499888.00,263,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505725,INE598D01035,ALGOQUANT,B,,,,,ALGOQUANT FINTECH LIMITED,54.70,55.46,54.28,54.77,54.81,54.54,,54.71,,,302934,16643564.00,704,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505726,INE559A01017,IFBIND,B,,,,,IFB INDUSTRIES LTD.,1271.85,1286.00,1252.00,1252.70,1252.00,1268.80,,1255.60,,,1770,2229979.00,181,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505729,INE638A01035,SINGERIND,B,,,,,SINGER INDIA LTD.,69.05,71.00,69.05,70.57,71.00,69.81,,70.15,,,5727,402716.00,224,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505737,INE403C01014,INTLCOMBQ,X,,,,,INTERNATIONAL COMBUSTION (INDI,495.00,499.10,489.95,492.70,492.50,493.30,,492.70,,,393,193518.00,37,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505744,INE529A01010,FMGOETZE,B,,,,,FEDERAL-MOGUL GOETZE (INDIA) L,435.80,439.95,426.25,430.60,430.50,434.10,,435.80,,,2612,1128453.00,149,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505750,INE636D01041,JOSTS,X,,,,,JOSTS ENGINEERING CO.LTD.,250.00,265.00,250.00,258.55,258.55,250.60,,258.55,,,19541,5072591.00,254,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505790,INE513A01022,SCHAEFFLER,A,,,,,Schaeffler India Limited,4049.90,4084.80,4022.35,4040.80,4075.55,3996.40,,4035.30,,,25781,104075720.00,788,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505800,INE384A01010,RANEHOLDIN,B,,,,,RANE HOLDINGS LTD.,1464.00,1472.45,1434.95,1457.70,1466.00,1461.60,,1446.70,,,637,931106.00,79,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505807,INE775R01013,ROLCOEN,P,,,,,ROLCON ENGINEERING CO.LTD.,597.90,597.90,597.90,597.90,597.90,629.25,,597.90,,,50,29895.00,1,F1,50,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505827,INE568F01017,SNL,X,,,,,SNL BEARINGS LTD.,378.55,381.20,371.00,381.00,377.40,376.60,,381.00,,,2343,885126.00,51,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505840,INE058D01030,JAIPAN,X,,,,,JAIPAN INDUSTRIES LTD.,26.30,27.15,25.70,26.05,26.01,26.38,,26.05,,,3449,89473.00,31,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505850,INE545L01039,MANCREDIT,B,,,,,MANGAL CREDIT AND FINCORP LTD.,199.25,208.70,196.00,205.40,205.40,203.40,,205.83,,,6730,1334939.00,54,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505854,INE391D01019,TRF,B,,,,,TRF LTD.,232.00,233.45,228.95,230.05,230.05,230.50,,228.91,,,705,162728.00,69,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505872,INE765D01022,WPIL,B,,,,,WPIL LTD.,431.80,431.80,421.05,421.75,421.05,423.10,,422.00,,,3557,1512706.00,175,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505890,INE717A01029,KENNAMET,B,,,,,KENNAMETAL INDIA LTD.,2914.10,2957.95,2850.25,2864.60,2870.50,2937.15,,2862.00,,,521,1505016.00,213,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505893,INE724D01011,HINDHARD,X,,,,,HINDUSTAN HARDY LIMITED,820.80,830.00,814.00,820.00,820.00,820.80,,820.00,,,541,443734.00,27,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,505978,INE440G01017,TRITONV,X,,,,,TRITON VALVES LTD.,1028.95,1030.00,995.05,997.20,997.20,1020.80,,997.20,,,4979,4999928.00,293,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506003,INE618D01015,SUDAI,X,,,,,SUDAL INDUSTRIES LTD.,44.99,44.99,41.57,41.57,41.57,43.75,,41.57,,,3586,149643.00,94,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506022,INE603A01013,PRAKASH,B,,,,,PRAKASH INDUSTRIES LTD.,145.60,147.30,142.80,144.70,145.65,146.45,,144.31,,,29653,4268604.00,260,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506074,INE968D01022,ARSHIYA,Z,,,,,ARSHIYA LIMITED,1.15,1.21,1.15,1.20,1.21,1.17,,1.19,,,28412,33764.00,17,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506076,INE536A01023,GRINDWELL,A,,,,,GRINDWELL NORTON LTD.,1943.05,1963.75,1926.00,1956.20,1953.10,1921.40,,1958.10,,,5702,11104058.00,588,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506079,INE651C01018,LAKPRE,Z,,,,,LAKSHMI PRECISION SCREWS LTD.,5.21,5.21,5.21,5.21,5.21,5.21,,5.30,,,17,88.00,2,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506105,INE441L01015,STANROS,X,,,,,STANROSE MAFATLAL INVESTMENTS,65.81,67.50,65.81,67.00,67.00,67.50,,67.00,,,18,1207.00,3,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506109,INE727B01026,GENESYS,B,,,,,GENESYS INTERNATIONAL CORPORAT,282.70,290.00,271.85,275.20,275.20,280.50,,274.90,,,35820,10038243.00,578,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506122,INE820M01018,VOLKAI,XT,,,,,Kairosoft AI Solutions Limited,61.54,64.09,58.47,63.98,63.95,61.54,,63.98,,,16485,1004619.00,67,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506128,INE383L01019,PARNAXLAB,X,,,,,PARNAX LAB LTD.,129.45,132.00,124.05,128.00,127.65,129.80,,128.00,,,5406,691556.00,65,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506134,INE512D01028,GOURMET,X,,,,,GOURMET GATEWAY INDIA LIMITED,14.36,14.49,13.80,14.49,14.49,13.80,,14.49,,,75478,1091201.00,91,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506146,INE370E01029,VIVIDHA,B,,,,,VISAGAR POLYTEX LTD.,0.57,0.58,0.54,0.55,0.54,0.57,,0.54,,,142307,79084.00,76,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506166,INE070K01014,APIS,X,,,,,APIS INDIA LTD.,59.50,62.49,59.50,60.73,60.73,61.08,,60.73,,,7969,484695.00,127,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506180,INE668L01013,EMERGENT,XT,,,,,EMERGENT INDUSTRIAL SOLUTIONS,435.00,435.00,394.90,394.90,394.90,415.65,,394.90,,,168,70719.00,9,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506184,INE879E01037,KANANIIND,B,,,,,KANANI INDUSTRIES LTD.,1.52,1.58,1.52,1.57,1.57,1.54,,1.56,,,23445,36536.00,36,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506186,INE403B01016,GSLTD,X,,,,,GALAXY SUPERMARKET LIMITED,19.80,19.99,18.11,18.18,18.11,19.06,,18.18,,,36449,682057.00,80,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506194,INE643K01018,ARIHANTSUP,B,,,,,ARIHANT SUPERSTRUCTURES LIMITE,265.40,265.55,255.75,259.60,259.65,264.10,,260.05,,,1507,390997.00,84,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506197,INE416D01022,BLISSGVS,B,,,,,BLISS GVS PHARMA LTD.,456.40,456.40,433.05,438.05,436.70,456.85,,438.35,,,76119,34066087.00,1992,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506222,INE189B01011,STYRENIX,A,,,,,Styrenix Performance Materials,2229.95,2229.95,2192.50,2201.55,2200.00,2201.35,,2201.20,,,367,811849.00,83,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506235,INE426A01027,ALEMBICLTD,B,,,,,ALEMBIC LTD.,87.38,88.33,86.24,87.17,87.00,85.98,,87.12,,,19923,1741515.00,573,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506248,INE275D01022,AMNPLST,B,,,,,AMINES & PLASTICIZERS LTD.,203.95,204.00,193.75,199.30,199.30,202.15,,196.30,,,1635,325771.00,61,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506260,INE489G01022,ANUHPHR,B,,,,,ANUH PHARMA LTD.,76.18,76.72,75.50,75.86,76.22,75.96,,75.70,,,3271,248022.00,129,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506261,INE737D01021,MODISONLTD,T,,,,,MODISON LIMITED,361.90,362.25,351.90,362.25,362.25,345.00,,362.70,,,43735,15827364.00,270,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506285,INE462A01022,BAYERCROP,A,,,,,BAYER CROPSCIENCE LTD.,4406.00,4430.00,4340.00,4345.85,4360.85,4408.85,,4350.00,,,1404,6144548.00,388,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506365,INE320M01019,STARSOURCE,X,,,,,STARSOURCE MULTITRADE LIMITED,116.45,116.45,116.45,116.45,116.45,117.00,,116.45,,,2,232.00,1,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506390,INE492A01029,SUDARCOLOR,B,,,,,Sudarshan Colorants India Limi,364.40,365.05,362.05,365.00,365.00,365.00,,365.30,,,262,95028.00,102,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506395,INE169A01031,COROMANDEL,A,,,,,COROMANDEL INTERNATIONAL LTD.,1770.10,1817.00,1770.10,1797.80,1791.80,1763.15,,1796.80,,,21512,38699716.00,2870,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506401,INE288B01029,DEEPAKNTR,A,,,,,DEEPAK NITRITE LTD.,1699.65,1714.35,1674.05,1679.40,1685.25,1676.40,,1680.10,,,4424,7501170.00,387,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506405,INE505A01010,DMCC,B,,,,,DMCC SPECIALITY CHEMICALS LIMI,256.20,256.20,246.10,248.15,246.10,255.55,,248.55,,,2673,672304.00,116,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506414,INE225B01021,FERMENTA,B,,,,,FERMENTA BIOTECH LIMITED,319.65,343.00,316.85,336.90,336.90,319.55,,335.35,,,17995,5967525.00,911,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506480,INE077F01035,GOCLCORP,B,,,,,GOCL Corporation Limited,421.95,424.80,408.30,410.60,410.05,419.70,,410.85,,,7855,3280557.00,322,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506520,INE693E01016,JAYCH,X,,,,,JAYSHREE CHEMICALS LTD.,6.85,6.85,6.62,6.82,6.83,6.83,,6.82,,,1851,12445.00,34,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506525,INE138C01024,KANORICHEM,T,,,,,KANORIA CHEMICALS & INDUSTRIES,94.00,94.89,94.00,94.89,94.89,94.00,,92.66,,,2,188.00,2,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506528,INE881E01017,KELENRG,XT,,,,,KELTECH ENERGIES LTD.,5454.00,5490.00,5180.00,5238.40,5250.00,5436.30,,5238.40,,,631,3360623.00,138,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506530,INE060E01018,KEMP,X,,,,,KEMP & COMPANY LTD.,1057.15,1057.15,1057.15,1057.15,1057.15,1006.85,,1057.15,,,1,1057.00,1,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506532,INE265B01019,NITTAGELA,B,,,,,NITTA GELATIN INDIA LTD.,1820.05,1854.65,1715.00,1743.50,1743.50,1825.00,,1745.10,,,3136,5616358.00,374,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506543,INE468C01017,MPAGI,X,,,,,M.P.AGRO INDUSTRIES LTD.,10.01,11.40,10.00,11.22,11.22,10.44,,11.22,,,1096,11981.00,21,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506579,INE321D01016,AGVENTURES,X,,,,,AG VENTURES LIMITED,118.90,120.00,114.00,117.05,117.00,116.80,,117.05,,,13052,1540714.00,149,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506590,INE602A01031,PCBL,A,,,,,PCBL Chemical Limited,293.05,295.85,286.45,289.75,289.00,292.20,,289.20,,,58320,17006156.00,779,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506597,INE841D01013,AMAL,B,,,,,AMAL LTD.,541.75,558.80,539.10,547.60,545.00,540.90,,547.60,,,6517,3591095.00,270,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506605,INE752B01024,POLYCHEM,X,,,,,POLYCHEM LTD.,1904.20,1924.90,1890.00,1900.30,1905.00,1918.90,,1900.30,,,148,281807.00,26,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506618,INE277B01014,PUNJABCHEM,B,,,,,PUNJAB CHEMICALS AND CROP PROT,956.20,956.20,935.00,938.15,940.90,950.65,,936.90,,,60330,56886050.00,91,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506640,INE218N01021,ZR2,XT,,,,,ZR2 BIOENERGY LIMITED,157.50,157.50,142.50,142.50,142.50,150.00,,142.50,,,12,1743.00,7,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506642,INE888C01040,SADHNANIQ,T,,,,,SADHANA NITROCHEM LTD.,2.46,2.50,2.42,2.50,2.50,2.46,,2.50,,,329698,812883.00,96,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506655,INE659A01023,SUDARSCHEM,A,,,,,SUDARSHAN CHEMICAL INDUSTRIES,890.80,900.00,884.00,885.30,885.20,887.60,,886.60,,,6573,5863175.00,373,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506680,INE014B01011,TECILCHEM,B,,,,,TECIL CHEMICALS & HYDRO POWER,12.20,12.20,10.93,12.20,12.20,12.33,,11.77,,,1501,17697.00,10,F1,1,,,,,
2026-06-05,2026-06-05,CM,BSE,STK,506685,INE405A01021,ULTRAMAR,B,,,,,ULTRAMARINE & PIGMENTS LTD.,396.20,399.00,387.00,389.60,389.60,398.00,,388.25,,,3999,1575773.00,172,F1,1,,,,,
