Date,Institutional_Score,Trend_Daily,Trend_Weekly,Trend_BiWeekly,Trend_Monthly,Trend_Quarterly,Trend_HalfYearly,Trend_Yearly,Trend_State,Trend_Strength,Trend_Acceleration
2021-05-27,-156881.15,9338.450000000012,5176.3399999999965,-5226.290000000008,-25023.640476190485,-40385.61269841269,-64369.89404761905,-100126.6248015873,NEUTRAL,-27837.051408730164,10436.53063095238
2021-05-28,-160818.65,-3937.5,2435.470000000001,-7260.534999999974,-25452.20952380952,-43226.15714285713,-67409.63531746031,-103415.55416666667,NEUTRAL,-31047.004650793642,-3209.9532420634787
2021-05-31,-162716.6,-1897.9500000000116,215.87000000002445,-6592.830000000016,-23492.4142857143,-44040.045238095234,-68375.98452380953,-104660.16448412699,NEUTRAL,-30929.064257936516,117.94039285712643
2021-06-01,-159140.85,3575.75,2014.5199999999895,-263.695000000007,-17660.00476190477,-39455.826984126994,-63910.84801587302,-100326.99186507937,NEUTRAL,-26136.960476190485,4792.103781746031
2021-06-02,-165702.05,-6561.1999999999825,-4650.190000000002,-4459.819999999978,-22189.421428571426,-44964.43809523809,-69575.23015873016,-106040.3099206349,STRONG_DISTRIBUTION,-31876.19657936507,-5739.236103174586
2021-06-03,-166170.9,-468.8500000000058,-3261.0899999999965,-3687.25,-20047.87142857141,-44628.046031746024,-69134.28650793651,-105686.46567460317,STRONG_DISTRIBUTION,-30277.385980158724,1598.8105992063465
2021-06-04,-171066.9,-4896.0,-6107.439999999973,-6960.110000000015,-22229.947619047627,-48355.29365079364,-72958.27063492063,-109743.30555555556,STRONG_DISTRIBUTION,-33530.67107142857,-3253.2850912698486
2021-06-07,-169071.8,1995.1000000000058,-2841.3000000000175,-4490.315000000002,-17574.135714285716,-45281.55238095236,-70069.79444444443,-106912.8738095238,EARLY_ACCUMULATION,-29784.26586111111,3746.4052103174618
2021-06-08,-171323.05,-2251.25,-2656.109999999986,-6411.8949999999895,-17022.511904761894,-46297.47301587301,-71354.57738095238,-108239.56944444444,STRONG_DISTRIBUTION,-30744.989361111104,-960.7234999999928
2021-06-09,-164759.3,6563.75,3719.0899999999965,5.8250000000116415,-8484.735714285693,-38912.30396825395,-63895.416269841255,-100830.83234126982,ACCUMULATION,-23215.542134920623,7529.447226190481
2021-06-10,-162521.8,2237.5,5226.770000000019,2807.390000000014,-4719.454761904752,-35676.2865079365,-60764.22936507936,-97740.3746031746,ACCUMULATION,-20952.893063492054,2262.6490714285683
2021-06-11,-164606.0,-2084.2000000000116,1850.3899999999849,1101.9249999999884,-5822.833333333343,-36810.788888888885,-61935.478968253985,-98946.59464285715,NEUTRAL,-22831.10677777779,-1878.2137142857355
2021-06-14,-171238.45,-6632.450000000012,-4348.7300000000105,-4678.3399999999965,-11052.79047619048,-42441.215873015884,-67643.86111111111,-104630.35833333334,STRONG_DISTRIBUTION,-28374.10744444445,-5543.0006666666595
2021-06-15,-165066.55,6171.900000000023,571.8699999999953,2086.1300000000047,-3547.2476190476154,-35398.97777777776,-60578.6869047619,-97571.85634920635,ACCUMULATION,-20995.82289682539,7378.28454761906
2021-06-16,-170653.15,-5586.600000000006,-3835.959999999992,-3005.360000000015,-7274.507142857125,-40128.815873015876,-65222.052777777775,-102286.38452380951,STRONG_DISTRIBUTION,-26173.65089682539,-5177.828000000001
2021-06-17,-175544.65,-4891.5,-6122.890000000014,-6959.485000000015,-10571.085714285698,-44191.97936507937,-69243.6492063492,-106319.25853174603,STRONG_DISTRIBUTION,-29279.36535714286,-3105.7144603174675
2021-06-18,-178484.45,-2939.8000000000175,-6287.0,-9157.529999999999,-12333.373809523851,-46156.106349206384,-71276.89761904764,-108460.39503968255,STRONG_DISTRIBUTION,-30591.14817063494,-1311.782813492082
2021-06-21,-182345.85,-3861.399999999994,-7926.920000000013,-11691.524999999994,-14884.757142857154,-49027.042857142864,-74206.17142857144,-111474.95515873017,STRONG_DISTRIBUTION,-32972.26512301588,-2381.1169523809403
2021-06-22,-180630.85,1715.0,-3099.060000000027,-9045.744999999995,-12393.280952380941,-46246.330158730154,-71566.38214285714,-108906.68452380951,EARLY_ACCUMULATION,-29732.79717857143,3239.467944444452
2021-06-23,-177320.55,3310.3000000000175,1544.7200000000303,-4479.320000000007,-8640.399999999994,-41713.65714285712,-67372.23888888888,-104721.17837301586,NEUTRAL,-25735.650297619035,3997.146880952394
2021-06-24,-172002.7,5317.849999999977,6154.179999999993,1786.6199999999953,-3047.1642857143015,-35372.497619047645,-61218.9273809524,-98530.67936507937,ACCUMULATION,-20319.721388888905,5415.9289087301295
2021-06-25,-183668.5,-11665.799999999988,-4474.809999999998,-7972.929999999993,-13437.376190476178,-45831.50634920632,-71855.19325396825,-109319.77738095238,STRONG_DISTRIBUTION,-31385.308063492055,-11065.58667460315
2021-06-28,-194226.55,-10558.049999999988,-12656.719999999972,-16232.170000000013,-22404.573809523805,-55129.146825396805,-81283.38849206349,-118945.81865079365,STRONG_DISTRIBUTION,-39282.57469047619,-7897.266626984136
2021-06-29,-206788.55,-12562.0,-19987.179999999993,-24621.969999999972,-32867.9095238095,-65976.13174603175,-92718.58253968252,-130542.96805555555,STRONG_DISTRIBUTION,-48387.12470238094,-9104.55001190475
2021-06-30,-203200.3,3588.25,-11222.979999999981,-17779.005000000005,-27181.590476190468,-60673.294444444444,-87963.56587301586,-126036.68333333333,EARLY_ACCUMULATION,-41287.88945634921,7099.235246031734
2021-07-01,-209393.55,-6193.25,-9938.059999999998,-20587.36499999999,-31294.292857142864,-64848.39761904761,-93016.17103174602,-131276.40456349205,STRONG_DISTRIBUTION,-45178.229166666664,-3890.3397103174575
2021-07-02,-204342.25,5051.299999999988,-752.0100000000093,-12950.285000000003,-24425.309523809556,-58338.78571428571,-86902.79246031746,-125363.72599206348,EARLY_ACCUMULATION,-37634.01133333334,7544.217833333321
2021-07-05,-201737.1,2605.149999999994,3355.25,-8406.01000000001,-20359.67380952384,-54321.62142857144,-83264.73214285714,-121866.07857142859,NEUTRAL,-34248.34173809525,3385.6695952380906
2021-07-06,-191535.3,10201.800000000017,10506.400000000023,2886.234999999986,-9088.18333333332,-43082.55476190473,-72085.85992063492,-110788.99186507936,ACCUMULATION,-23992.838976190465,10255.502761904787
2021-07-07,-198499.3,-6964.0,2602.2000000000116,-1959.890000000014,-14758.07619047619,-48825.94920634921,-78020.69206349204,-116818.99603174602,NEUTRAL,-31097.43373809524,-7104.594761904773
2021-07-08,-214537.55,-16038.25,-12407.25,-13744.654999999999,-28425.93333333335,-63311.47301587302,-92827.98174603174,-131859.90456349205,STRONG_DISTRIBUTION,-44598.60366666666,-13501.169928571424
2021-07-09,-213791.1,746.4499999999825,-9771.029999999999,-9985.945000000036,-25238.088095238112,-61052.859523809515,-90875.62261904763,-130095.50912698414,EARLY_ACCUMULATION,-40453.46537698414,4145.1382896825235
2021-07-12,-206558.55,7232.5500000000175,-1574.1899999999732,-1520.1949999999779,-16007.797619047604,-52503.64444444442,-82478.25714285712,-121908.9865079365,EARLY_ACCUMULATION,-32057.123186507917,8396.342190476222
2021-07-13,-194119.65,12438.899999999994,11381.579999999987,9651.815000000002,-2479.316666666651,-38981.919841269846,-68986.48769841269,-108559.5498015873,ACCUMULATION,-19822.821642857143,12234.301543650774
2021-07-14,-197579.0,-3459.350000000006,7738.169999999984,5630.334999999992,-4390.454761904752,-41101.638888888876,-71260.69523809523,-111095.57440476191,NEUTRAL,-23839.14573809524,-4016.3240952380984
2021-07-15,-192577.85,5001.149999999994,8347.380000000005,8949.914999999979,1654.728571428568,-34894.06111111111,-65155.21984126985,-105260.97460317462,STRONG_ACCUMULATION,-18767.337218253975,5071.808519841266
2021-07-16,-196963.65,-4385.799999999988,596.0899999999965,3826.2549999999756,-1711.1190476190532,-37973.14444444442,-68477.94563492063,-108801.21984126983,NEUTRAL,-23626.896226190478,-4859.559007936503
2021-07-19,-208360.65,-11397.0,-10440.49000000002,-6908.389999999985,-11685.442857142858,-47871.59444444443,-78799.14603174603,-119371.87499999999,STRONG_DISTRIBUTION,-33661.233984126986,-10034.337757936508
2021-07-20,-217535.8,-9175.149999999994,-14932.410000000003,-13483.48999999999,-19184.880952380947,-55416.22857142857,-86825.80277777776,-127623.62857142856,STRONG_DISTRIBUTION,-39733.49765873016,-6072.263674603171
2021-07-22,-203049.3,14486.5,648.1499999999942,1458.0100000000093,-3630.8357142856985,-39461.63492063491,-71376.3107142857,-112278.94424603174,ACCUMULATION,-23427.905662698406,16305.591996031751
2021-07-23,-201955.2,1094.0999999999767,3617.719999999972,1293.875,-1363.6571428571478,-36833.39761904761,-69234.48452380954,-110324.55535714288,ACCUMULATION,-22975.67866666668,452.2269960317244
2021-07-26,-200214.8,1740.4000000000233,6008.349999999977,1676.6450000000186,1720.1761904761952,-33534.57777777777,-66476.64087301586,-107741.2123015873,STRONG_ACCUMULATION,-20695.13868650793,2280.539980158752
2021-07-27,-204295.05,-4080.25,1114.9800000000105,-2629.954999999987,-1377.8571428571304,-35959.77460317459,-69573.44761904763,-110958.35555555555,NEUTRAL,-24426.88204365079,-3731.743357142859
2021-07-28,-207950.1,-3655.0500000000175,-4457.210000000021,-4901.959999999992,-4379.404761904792,-37697.062698412716,-72153.56190476191,-113730.24007936509,STRONG_DISTRIBUTION,-27107.171293650812,-2680.2892500000235
2021-07-29,-183438.5,24511.600000000006,16132.23000000001,18195.590000000026,19020.288095238095,-11570.628571428591,-46859.83928571429,-88465.58234126984,STRONG_ACCUMULATION,-2912.731424603172,24194.43986904764
2021-07-30,-188087.25,-4648.75,8709.889999999985,13097.779999999999,13651.869047619053,-15007.692063492083,-50603.16984126982,-92394.93134920635,EARLY_DISTRIBUTION,-10331.72116666667,-7418.989742063498
2021-08-02,-184814.85,3272.399999999994,8902.299999999988,15155.299999999988,15753.854761904746,-10754.653174603183,-46558.67976190479,-88390.80376984128,STRONG_ACCUMULATION,-7233.802638888902,3097.918527777768
2021-08-03,-167985.4,16829.45000000001,18469.820000000007,27947.225000000006,30852.0261904762,6973.731746031728,-29068.821825396793,-70878.83055555556,STRONG_ACCUMULATION,7409.802821428577,14643.605460317478
2021-08-04,-167662.45,322.94999999998254,10735.23999999999,23282.839999999997,29552.373809523793,8147.284126984101,-28155.82817460317,-69902.28789682542,STRONG_ACCUMULATION,3939.3814642856987,-3470.421357142878
2021-08-05,-173393.35,-5730.899999999994,2995.3099999999977,14586.345000000001,22957.57142857139,3371.884126984107,-33109.317460317456,-74940.25952380952,EARLY_DISTRIBUTION,-2495.6239722222344,-6435.005436507933
2021-08-06,-182888.1,-9494.75,-7539.2699999999895,3184.88499999998,12719.430952380935,-5005.002380952385,-41858.911507936515,-83732.61607142858,NEUTRAL,-11732.678126984136,-9237.054154761901
2021-08-09,-178378.6,4509.5,-4317.0199999999895,5510.765000000014,15507.07619047619,378.6857142857043,-36638.758730158734,-78642.27242063492,NEUTRAL,-6964.51946031746,4768.158666666676
2021-08-10,-173278.1,5100.5,1842.0200000000186,7509.569999999978,18678.385714285716,6159.180952380964,-30852.053174603207,-72919.77976190475,STRONG_ACCUMULATION,-2870.921222222223,4093.5982380952364
2021-08-11,-175975.35,-2697.25,807.3500000000058,1614.8450000000012,14524.792857142864,3969.3373015873076,-32855.539682539675,-75006.88015873017,EARLY_DISTRIBUTION,-6466.038924603172,-3595.1177023809487
2021-08-12,-169744.3,6231.0500000000175,6308.5899999999965,6476.475000000006,19595.1119047619,10644.168253968266,-25923.70952380949,-68191.3216269841,STRONG_ACCUMULATION,-375.2351507936437,6090.803773809528
2021-08-13,-158759.15,10985.149999999994,12467.950000000012,14528.815000000002,28731.697619047627,21973.74841269842,-14324.586507936503,-56698.08353174603,STRONG_ACCUMULATION,8524.749412698417,8899.98456349206
2021-08-16,-163343.3,-4584.149999999994,4876.739999999991,7797.510000000009,22755.426190476195,17893.34920634923,-18286.981349206355,-60751.77757936508,EARLY_DISTRIBUTION,1911.70553571429,-6613.043876984127
2021-08-17,-155841.25,7502.049999999988,8891.419999999984,14085.14499999999,28299.266666666663,25614.28730158729,-10210.726190476184,-52790.04761904762,STRONG_ACCUMULATION,8813.572130952374,6901.866595238084
2021-08-18,-153830.0,2011.25,6473.600000000006,14713.149999999994,27713.819047619065,27626.700793650787,-7662.461507936503,-50352.809325396825,STRONG_ACCUMULATION,8650.070297619053,-163.50183333332097
2021-08-20,-156630.65,-2800.649999999994,1050.2200000000012,10236.229999999981,22012.92380952384,24854.54523809525,-9887.520238095254,-52691.073809523805,EARLY_DISTRIBUTION,4386.455833333339,-4263.614464285714
2021-08-23,-139937.75,16692.899999999994,13978.839999999997,22634.095,35700.511904761894,41160.348412698426,7194.124206349195,-35596.051388888896,STRONG_ACCUMULATION,19420.217769841263,15033.761936507924
2021-08-24,-131293.2,8644.549999999988,16213.369999999995,26570.10499999998,40980.20476190475,49221.83253968254,16152.251984126982,-26564.06150793651,STRONG_ACCUMULATION,23869.121369047614,4448.903599206351
2021-08-25,-133438.35,-2145.149999999994,9587.640000000014,20440.98000000001,35655.2238095238,46556.34523809521,14300.438095238089,-28327.848214285725,EARLY_DISTRIBUTION,18784.29472619047,-5084.826642857144
2021-08-26,-124548.75,8889.600000000006,12620.98999999999,24187.919999999984,40747.38095238095,54932.73253968253,23439.75992063491,-19093.06071428572,STRONG_ACCUMULATION,25271.72153968253,6487.42681349206
2021-08-27,-119684.0,4864.75,10096.410000000003,24046.639999999985,41408.98333333334,59144.5515873016,28526.522222222236,-13960.087301587308,STRONG_ACCUMULATION,26288.504563492068,1016.7830238095376
2021-08-30,-113785.15,5898.850000000006,10764.74000000002,25448.089999999997,43991.007142857154,64266.711904761934,34579.05833333335,-7755.74345238095,STRONG_ACCUMULATION,29341.89955952382,3053.3949960317514
2021-08-31,-104120.35,9664.799999999988,14994.969999999987,29190.595,49657.38333333333,73058.17063492062,44311.42182539683,2182.9964285714086,STRONG_ACCUMULATION,35616.82800396825,6274.928444444431
2021-09-01,-114979.9,-10859.549999999988,443.7300000000105,14244.910000000018,35472.359523809515,61393.507142857154,33575.609523809544,-8365.840674603169,EARLY_DISTRIBUTION,21715.433837301593,-13901.394166666658
2021-09-02,-108427.25,6552.649999999994,3772.0800000000017,16257.285000000003,39188.90714285715,67029.59126984127,40072.59761904762,-1538.108134920636,STRONG_ACCUMULATION,27364.78417460318,5649.350337301588
2021-09-03,-117677.65,-9250.399999999994,-5879.589999999982,3111.585000000021,27558.278571428586,56931.742857142875,30982.849603174604,-10427.160912698411,NEUTRAL,16144.659190476203,-11220.124984126978
2021-09-06,-117840.65,-163.0,-5231.490000000005,738.875,24749.911904761917,55955.55000000002,30952.573809523805,-10240.123214285719,NEUTRAL,15961.86328571429,-182.79590476191333
2021-09-07,-119642.45,-1801.800000000003,-3928.8699999999953,-2228.0000000000146,19936.414285714287,53333.42301587302,29358.27500000001,-11813.86349206348,DISTRIBUTION,13634.847674603176,-2327.0156111111137
2021-09-08,-124382.05,-4739.600000000006,-6788.040000000023,-7873.2300000000105,12625.550000000003,47952.91428571429,24708.930158730145,-16261.237896825405,DISTRIBUTION,8520.943369047613,-5113.904305555563
2021-09-09,-136413.3,-12031.249999999985,-13222.079999999987,-18718.024999999994,-1161.166666666657,35507.24365079365,12969.728571428568,-27995.929960317444,STRONG_DISTRIBUTION,-2460.9660079365003,-10981.909376984113
2021-09-13,-139190.75,-2777.4500000000116,-11696.910000000003,-19544.800000000003,-5690.264285714307,32326.376984126982,10465.419047619042,-30486.858134920636,STRONG_DISTRIBUTION,-3539.7549325396913,-1078.788924603191
2021-09-14,-135326.5,3864.25,-4335.49000000002,-13526.414999999994,-3464.957142857136,35620.59603174601,14545.665079365077,-26346.19960317461,EARLY_ACCUMULATION,1003.9359166666627,4543.690849206354
2021-09-15,-139562.55,-4236.049999999988,-4587.5199999999895,-14218.24499999998,-8615.130952380947,30979.720634920668,10542.371428571438,-30269.486309523796,STRONG_DISTRIBUTION,-2724.005880952367,-3727.94179761903
2021-09-16,-140585.95,-1023.4000000000233,-2370.140000000014,-12681.040000000023,-10722.21428571429,29479.063492063462,9708.723809523799,-30967.937103174612,STRONG_DISTRIBUTION,-2744.6323769841424,-20.626496031775332
2021-09-17,-133125.95,7460.0,4432.390000000014,-2751.170000000013,-4343.895238095225,36265.750793650775,17246.235714285693,-23253.29365079367,NEUTRAL,4751.366015873013,7495.998392857155
2021-09-20,-143084.15,-9958.199999999983,-4747.129999999976,-10168.720000000001,-14813.802380952358,25745.64126984126,7494.9174603174615,-32887.53769841269,STRONG_DISTRIBUTION,-5614.063928571419,-10365.429944444431
2021-09-21,-145631.75,-2547.600000000006,-5233.679999999993,-9937.209999999992,-17885.159523809532,22615.27777777778,5151.1674603174615,-35128.47996031746,STRONG_DISTRIBUTION,-6607.122964285714,-993.0590357142955
2021-09-22,-144161.35,1470.3999999999942,-2843.5199999999895,-6014.920000000013,-16213.635714285716,23506.79682539683,6864.983333333337,-33359.38194444445,EARLY_ACCUMULATION,-4358.555265873017,2248.5676984126976
2021-09-23,-140447.4,3713.9500000000116,842.7200000000303,-694.4349999999686,-12063.771428571417,26635.458730158716,10897.47579365081,-29372.678174603177,NEUTRAL,-474.50653571427347,3884.048730158743
2021-09-24,-146649.7,-6202.3000000000175,-2654.8300000000163,-5873.095000000001,-17636.95952380955,20030.730158730148,5005.616269841266,-35307.20019841271,STRONG_DISTRIBUTION,-6334.207500000015,-5859.700964285741
2021-09-27,-148300.35,-1650.6499999999942,-3262.24000000002,-6612.7850000000035,-18156.58095238096,17818.680952380935,3677.66230158729,-36703.87777777779,STRONG_DISTRIBUTION,-6815.283392857153,-481.07589285713766
2021-09-28,-171349.95,-23049.600000000006,-21168.199999999983,-26060.040000000008,-38745.89761904764,-5594.039682539704,-18923.293253968266,-59387.11726190477,STRONG_DISTRIBUTION,-27745.81740873017,-20930.534015873018
2021-09-29,-196321.7,-24971.75,-35707.880000000005,-45355.875,-59787.3357142857,-30731.93015873016,-43120.60595238095,-83880.59623015874,STRONG_DISTRIBUTION,-46913.48192063492,-19167.66451190475
2021-09-30,-200198.45,-3876.75,-27634.420000000013,-43271.375,-59088.93809523812,-34656.328571428574,-46163.88650793652,-87272.49821428573,STRONG_DISTRIBUTION,-44337.86653174605,2575.615388888873
2021-10-01,-196835.05,3363.4000000000233,-14233.949999999983,-33537.06499999997,-51827.67380952378,-31492.269841269823,-41891.083730158716,-83431.13373015872,EARLY_ACCUMULATION,-37042.292924603156,7295.573607142891
2021-10-04,-200165.2,-3330.1500000000233,-7191.130000000005,-31159.110000000015,-50789.350000000006,-34888.72222222225,-44525.228968254,-86292.47996031748,STRONG_DISTRIBUTION,-37097.967726190494,-55.67480158733815
2021-10-05,-206812.75,-6647.549999999988,-6746.119999999995,-31688.559999999998,-53192.37142857141,-41455.70634920636,-50426.48888888891,-92376.65555555557,STRONG_DISTRIBUTION,-40226.720253968255,-3128.7525277777604
2021-10-06,-207264.05,-451.29999999998836,-5008.9499999999825,-25829.589999999967,-49385.41428571427,-41657.34365079363,-50234.32420634921,-92254.83353174602,STRONG_DISTRIBUTION,-37514.78189285713,2711.938361111126
2021-10-07,-191216.95,16047.099999999977,9241.849999999977,-4705.535000000033,-29930.00476190477,-25725.836507936503,-33634.71785714288,-75721.14761904764,NEUTRAL,-19991.80596428573,17522.9759285714
2021-10-08,-197962.05,-6745.099999999977,2722.1500000000233,-6319.399999999994,-33171.29523809522,-32734.039682539675,-39735.00634920635,-81922.42142857143,NEUTRAL,-26582.770039682528,-6590.964075396798
2021-10-11,-197580.9,381.1499999999942,2586.4400000000023,-1010.195000000007,-29877.40238095238,-32610.19444444441,-38726.426984127,-80959.58373015872,NEUTRAL,-24054.92908333333,2527.8409563491987
2021-10-12,-209392.65,-11811.75,-8709.329999999987,-9017.674999999988,-38346.20476190475,-44376.958730158745,-49857.35158730156,-92174.12023809523,STRONG_DISTRIBUTION,-34286.46793253967,-10231.538849206343
2021-10-13,-200421.75,8970.899999999994,-1106.8899999999849,363.2300000000105,-26275.53095238094,-35306.025396825426,-40295.02261904761,-82641.36269841269,NEUTRAL,-23372.884079365074,10913.583853174598
2021-10-14,-199818.95,602.7999999999884,1216.3099999999686,928.0799999999872,-22803.378571428562,-34667.67063492065,-39004.62976190477,-81464.97400793653,ACCUMULATION,-22566.017115079376,806.8669642856985
2021-10-18,-208832.65,-9013.699999999983,-5623.2699999999895,-6885.860000000015,-28567.235714285693,-43423.357936507935,-47286.109523809544,-89842.38055555556,STRONG_DISTRIBUTION,-30145.90112698412,-7579.884011904745
2021-10-19,-204392.25,4440.399999999994,179.39999999999418,-2022.7550000000047,-20733.202380952367,-38865.04365079364,-42133.39404761908,-84799.96904761906,NEUTRAL,-23538.856702380952,6607.044424603169
2021-10-20,-219273.95,-14881.700000000012,-12726.040000000008,-15658.334999999992,-31986.81666666668,-53573.51666666666,-56179.205555555556,-99049.29365079365,STRONG_DISTRIBUTION,-37301.407837301595,-13762.551134920643
2021-10-21,-232761.0,-13487.049999999988,-19745.23999999999,-26595.690000000002,-41324.854761904775,-66818.89682539683,-68730.16269841269,-111864.91408730157,STRONG_DISTRIBUTION,-46713.40039285715,-9411.992555555553
2021-10-22,-234911.35,-2150.350000000006,-14877.110000000015,-24376.600000000006,-39153.7761904762,-68463.50000000003,-69893.59246031748,-113351.01607142859,STRONG_DISTRIBUTION,-44485.52140079367,2227.878992063481
2021-10-25,-235887.65,-976.2999999999884,-10442.410000000003,-21560.339999999997,-35585.30238095237,-68901.18968253967,-69833.51865079365,-113637.56845238095,STRONG_DISTRIBUTION,-42476.6552579365,2008.866142857165
2021-10-26,-240531.85,-4644.200000000012,-7858.690000000002,-21909.444999999978,-35758.92380952381,-72905.43650793654,-73378.53214285715,-117596.01785714287,STRONG_DISTRIBUTION,-43902.64167857143,-1425.9864206349303
2021-10-27,-260675.95,-20144.100000000006,-19722.390000000014,-36925.215,-50551.80476190479,-92154.60158730159,-92247.63809523813,-136981.63829365082,STRONG_DISTRIBUTION,-59895.619817460334,-15992.978138888902
2021-10-28,-256615.0,4060.9500000000116,-10890.639999999985,-27244.940000000002,-42430.61428571431,-87321.19285714283,-86841.57777777777,-132192.9755952381,EARLY_ACCUMULATION,-50923.52983730158,8972.089980158751
2021-10-29,-286667.95,-30052.95000000001,-30592.27000000002,-48612.98999999999,-68181.36190476193,-115735.58015873015,-115267.82936507935,-161380.74801587302,STRONG_DISTRIBUTION,-76956.61923809524,-26033.08940079366
2021-11-01,-294455.1,-7787.149999999965,-26665.929999999935,-47837.89499999996,-71480.09999999998,-121834.35158730156,-121604.9468253968,-168284.810515873,STRONG_DISTRIBUTION,-77088.44222222218,-131.8229841269349
2021-11-02,-303750.5,-9295.400000000023,-23317.599999999977,-47197.46999999997,-75684.2880952381,-129241.88412698414,-129466.09365079366,-176662.4251984127,STRONG_DISTRIBUTION,-80427.00702777777,-3338.564805555594
2021-11-03,-303302.0,448.5,-14343.890000000014,-38346.16499999998,-70324.5119047619,-126645.50158730158,-127494.18492063493,-175276.778968254,EARLY_ACCUMULATION,-74713.70785317461,5713.299174603162
2021-11-08,-306814.3,-3512.2999999999884,-7816.329999999958,-34453.13500000001,-69074.83333333334,-127949.04206349206,-129476.80396825395,-177808.39067460317,STRONG_DISTRIBUTION,-73881.23385714286,832.4739960317529
2021-11-09,-321347.15,-14532.850000000035,-15413.340000000084,-40342.40500000003,-78175.15476190482,-140133.41904761907,-142357.66746031752,-191321.4916666667,STRONG_DISTRIBUTION,-83748.36421031752,-9867.130353174667
2021-11-10,-323791.6,-2444.4499999999534,-11990.48999999999,-33996.45999999996,-74306.52619047617,-140341.30555555553,-143124.90396825396,-192731.28948412696,STRONG_DISTRIBUTION,-80355.93422619044,3392.429984127084
2021-11-11,-319317.15,4474.449999999953,-4402.710000000021,-21643.48000000004,-64053.26190476195,-133629.73571428572,-137094.80000000005,-187267.51865079367,EARLY_ACCUMULATION,-71953.49119841272,8402.443027777714
2021-11-12,-308388.7,10928.450000000012,7543.079999999958,-5943.755000000005,-47848.25,-120556.67301587304,-124754.04603174602,-175325.28134920637,NEUTRAL,-58720.75244047619,13232.738757936531
2021-11-15,-314209.45,-5820.75,3201.359999999986,-6005.059999999998,-48677.7238095238,-124183.23095238098,-129223.99682539681,-180094.57182539685,NEUTRAL,-62731.40246031746,-4010.6500198412687
2021-11-16,-316321.55,-2112.0999999999767,84.14000000007218,-5151.799999999988,-45270.78571428574,-123968.70793650791,-129950.89484126982,-181152.6001984127,NEUTRAL,-61994.71112301586,736.6913373015996
2021-11-17,-315700.05,621.5,-912.6699999999837,-2405.804999999993,-39131.13809523813,-120856.08253968251,-127911.61706349207,-179397.12956349208,EARLY_ACCUMULATION,-59077.69281746032,2917.018305555539
2021-11-18,-316610.25,-910.2000000000116,-2364.25,-2030.030000000028,-34909.07142857142,-119333.4738095238,-127353.53730158732,-179174.72043650795,STRONG_DISTRIBUTION,-58030.27670238096,1047.4161150793661
2021-11-22,-307655.9,8954.349999999977,6443.539999999979,7359.709999999963,-21037.404761904792,-107969.3674603175,-117084.86507936509,-169122.26210317464,ACCUMULATION,-47109.546527777806,10920.730174603152
2021-11-23,-287616.1,20039.800000000047,21164.669999999984,25479.690000000002,2256.7833333333256,-85805.97857142854,-95982.6888888889,-148039.5984126984,STRONG_ACCUMULATION,-27708.295682539676,19401.25084523813
2021-11-24,-290508.15,-2892.0500000000466,13109.939999999944,19503.73999999999,2114.5976190476213,-86572.98888888894,-97797.97182539685,-149878.98531746035,EARLY_DISTRIBUTION,-32622.147642857173,-4913.851960317497
2021-11-25,-258422.25,32085.900000000023,33740.28000000003,45052.70499999996,35320.064285714296,-52606.382539682556,-64965.267063492065,-116915.79940476193,STRONG_ACCUMULATION,-2221.5102063492086,30400.637436507965
2021-11-26,-272363.7,-13941.450000000012,10949.520000000019,26415.909999999974,23115.569047619065,-64308.61825396825,-78078.64285714287,-129961.12857142859,EARLY_DISTRIBUTION,-20460.708119047624,-18239.197912698415
2021-11-29,-256555.1,15808.600000000006,16537.959999999992,37041.149999999994,39687.180952380906,-46545.78412698413,-61553.09444444443,-113272.6783730159,STRONG_ACCUMULATION,-4924.923162698427,15535.784956349196
2021-11-30,-236191.4,20363.70000000001,26616.72,49603.044999999955,58884.95000000004,-24409.978571428568,-40559.94801587303,-92120.04603174602,STRONG_ACCUMULATION,11261.076059523817,16185.999222222244
2021-12-01,-233753.05,2438.350000000006,17704.050000000017,43784.54500000004,60234.635714285716,-20161.008730158734,-37542.75357142856,-88943.39444444445,STRONG_ACCUMULATION,8853.017067460325,-2408.058992063492
2021-12-02,-236291.8,-2538.75,10739.209999999963,33304.97000000003,55297.02142857143,-20755.208730158716,-39497.5734126984,-90724.37896825396,EARLY_DISTRIBUTION,4041.5308095238124,-4811.486257936513
2021-12-03,-243183.75,-6891.950000000012,-1988.7299999999814,19070.369999999995,45963.578571428545,-25439.803174603177,-45722.51626984126,-96838.13214285712,NEUTRAL,-4708.089674603177,-8749.62048412699
2021-12-06,-253792.65,-10608.899999999994,-13150.120000000024,3075.1449999999895,32975.73333333331,-33845.32619047619,-55632.2845238095,-106649.05734126983,NEUTRAL,-15633.13603174604,-10925.046357142863
2021-12-07,-230500.9,23291.75,9003.529999999999,20655.375,52800.76428571428,-8615.89920634919,-31829.978968254,-82647.13273809521,STRONG_ACCUMULATION,7238.1057698412715,22871.24180158731
2021-12-08,-230106.25,394.6499999999942,8668.819999999978,15009.834999999963,49542.649999999965,-6436.668253968237,-30966.7626984127,-81482.19166666668,STRONG_ACCUMULATION,3766.5300753968086,-3471.575694444463
2021-12-09,-239203.6,-9097.350000000006,153.8299999999872,3990.6199999999662,36533.702380952396,-13607.622222222242,-39507.51111111112,-89854.55277777778,EARLY_DISTRIBUTION,-6131.991626984134,-9898.521702380942
