date,FII_OI_Net,DII_OI_Net,PRO_OI_Net,CLIENT_OI_Net,FII_OI_Delta,DII_OI_Delta,PRO_OI_Delta,CLIENT_OI_Delta,FII_OI_Delta_5D,FII_OI_Delta_20D,FII_OI_Delta_60D,DII_OI_Delta_5D,DII_OI_Delta_20D,DII_OI_Delta_60D,PRO_OI_Delta_5D,PRO_OI_Delta_20D,PRO_OI_Delta_60D,CLIENT_OI_Delta_5D,CLIENT_OI_Delta_20D,CLIENT_OI_Delta_60D,FII_Volume_Net,DII_Volume_Net,PRO_Volume_Net,CLIENT_Volume_Net,FII_Volume_5D,FII_Volume_20D,FII_Volume_60D,DII_Volume_5D,DII_Volume_20D,DII_Volume_60D,PRO_Volume_5D,PRO_Volume_20D,PRO_Volume_60D,CLIENT_Volume_5D,CLIENT_Volume_20D,CLIENT_Volume_60D,FII_Derivatives_Net,FPI_net_cr,FPI_flow_5D,FPI_flow_20D,FPI_flow_60D,MF_net_cr,MF_flow_5D,MF_flow_20D,MF_flow_60D,INSURANCE_net_cr,INSURANCE_flow_5D,INSURANCE_flow_20D,INSURANCE_flow_60D,RETAIL_net_cr,RETAIL_flow_5D,RETAIL_flow_20D,RETAIL_flow_60D,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,FPI_flow_score,MF_flow_score,INSURANCE_flow_score,RETAIL_flow_score
2023-01-18,86308.0,-1555266.0,123379.0,1345579.0,29294.0,3730.0,-16209.0,-16815.0,39594.0,92649.0,97891.0,-13018.0,-62015.0,-211736.0,-12601.0,-51178.0,-6776.0,-13975.0,20544.0,120621.0,29294.0,3730.0,-16209.0,-16815.0,39594.0,85947.0,98225.0,-13018.0,-91323.0,-128280.0,-12602.0,-22282.0,-50641.0,-13974.0,27658.0,80696.0,9336.0,,,,,,,,,,,,,,,,,16.33,-29.34,-22.77,4.49,,,,
2023-01-19,69191.0,-1546890.0,130903.0,1346796.0,-17117.0,8376.0,7524.0,1217.0,49225.0,68932.0,13499.0,1577.0,-46007.0,-186154.0,-17805.0,-34564.0,31235.0,-32997.0,11639.0,141420.0,-17117.0,8376.0,7524.0,1217.0,49225.0,62230.0,33043.0,1577.0,-75315.0,-102698.0,-17806.0,-5668.0,-22869.0,-32996.0,18753.0,92524.0,-12567.0,,,,,,,,,,,,,,,,,12.65,-23.0,-14.98,2.36,,,,
2023-01-20,92219.0,-1559083.0,123946.0,1342918.0,23028.0,-12193.0,-6957.0,-3878.0,40068.0,83361.0,-48440.0,1157.0,-55659.0,-212253.0,1128.0,-52111.0,14147.0,-42353.0,24409.0,246546.0,23028.0,-12193.0,-6957.0,-3878.0,40068.0,76659.0,-31944.0,1157.0,-84967.0,-124596.0,1127.0,-23215.0,-10173.0,-42352.0,31523.0,166713.0,13279.0,,,,,,,,,,,,,,,,,14.89,-26.56,-23.32,5.22,,,,
2023-01-23,137018.0,-1568436.0,100285.0,1331133.0,44799.0,-9353.0,-23661.0,-11785.0,107103.0,73272.0,-10026.0,-13608.0,-36381.0,-114404.0,-43973.0,-71479.0,-29282.0,-49522.0,34588.0,153712.0,44799.0,-9353.0,-23661.0,-11785.0,107103.0,66570.0,38300.0,-13608.0,-65689.0,-144042.0,-43974.0,-42583.0,-40775.0,-49521.0,41702.0,146517.0,35663.0,,,,,,,,,,,,,,,,,13.3,-19.03,-32.55,7.53,,,,
2023-01-24,163391.0,-1570055.0,101731.0,1304933.0,26373.0,-1619.0,1446.0,-26200.0,106377.0,79607.0,-25528.0,-11059.0,-30399.0,-110252.0,-37857.0,-57616.0,-8500.0,-57461.0,8408.0,144280.0,26373.0,-1619.0,1446.0,-26200.0,106377.0,72905.0,22798.0,-11059.0,-59707.0,-139890.0,-37857.0,-28660.0,-19993.0,-57461.0,15462.0,137085.0,20625.0,,,,,,,,,,,,,,,,,14.22,-16.6,-25.94,1.54,,,,
2023-01-25,75102.0,-1529275.0,150744.0,1303429.0,-88289.0,40780.0,49013.0,-1504.0,-11206.0,-14304.0,-147253.0,25991.0,933.0,-64440.0,27365.0,-9105.0,52018.0,-42150.0,22476.0,159675.0,-47440.0,12326.0,45626.0,-10512.0,29643.0,19843.0,-58078.0,-2463.0,-56829.0,-122532.0,23978.0,16464.0,37138.0,-51158.0,20522.0,143472.0,-8063.0,,,,,,,,,,,,,,,,,-0.44,-4.51,-3.02,4.8,,,,
2023-01-27,24719.0,-1548383.0,161430.0,1362234.0,-50383.0,-19108.0,10686.0,58805.0,-44472.0,-61319.0,-173570.0,-1493.0,-67514.0,-78231.0,30527.0,19709.0,51047.0,15438.0,109124.0,200754.0,-50383.0,-19108.0,10686.0,58805.0,-3623.0,-20470.0,-84395.0,-29947.0,-95968.0,-136323.0,27140.0,16320.0,36167.0,6430.0,100118.0,184551.0,-15824.0,,,,,,,,,,,,,,,,,-7.82,-30.64,10.56,24.7,,,,
2023-01-30,19126.0,-1561068.0,158684.0,1383258.0,-5593.0,-12685.0,-2746.0,21024.0,-73093.0,-57622.0,-158056.0,-1985.0,-63230.0,-81371.0,34738.0,16938.0,44516.0,40340.0,103914.0,194911.0,-5593.0,-12685.0,-2746.0,21024.0,-32244.0,-16773.0,-68881.0,-30439.0,-91684.0,-139463.0,31351.0,13549.0,29636.0,31332.0,94908.0,178708.0,11422.0,,,,,,,,,,,,,,,,,-7.33,-28.81,9.23,23.55,,,,
2023-01-31,-4655.0,-1552665.0,157090.0,1400230.0,-23781.0,8403.0,-1594.0,16972.0,-141673.0,-81648.0,-175909.0,15771.0,-49165.0,-70252.0,56805.0,13692.0,58011.0,69097.0,117121.0,188150.0,-23767.0,8403.0,-1128.0,16492.0,-100810.0,-40785.0,-86720.0,-12683.0,-77619.0,-128344.0,53884.0,10769.0,43597.0,59609.0,107635.0,171467.0,-23767.0,,,,,,,,,,,,,,,,,-11.18,-23.27,7.76,26.59,,,,
2023-02-01,7823.0,-1514358.0,175992.0,1330543.0,12478.0,38307.0,18902.0,-69687.0,-155568.0,-59808.0,-158988.0,55697.0,-9480.0,-30346.0,74261.0,36919.0,74398.0,25610.0,32369.0,114936.0,12478.0,38307.0,18902.0,-69687.0,-114705.0,-18945.0,-69799.0,27243.0,-37934.0,-88438.0,71340.0,33996.0,59984.0,16122.0,22883.0,98253.0,12478.0,,,,,,,,,,,,,,,,,-7.87,-8.01,18.76,7.27,,,,
2023-02-02,-23438.0,-1518192.0,176949.0,1364681.0,-31261.0,-3834.0,957.0,34138.0,-98540.0,-32564.0,-194330.0,11083.0,-23105.0,-36782.0,26205.0,4832.0,76498.0,61252.0,50837.0,154614.0,-31261.0,-3834.0,957.0,34138.0,-98526.0,8299.0,-105141.0,11083.0,-51559.0,-94874.0,26671.0,1909.0,62084.0,60772.0,41351.0,137931.0,-31261.0,,,,,,,,,,,,,,,,,-3.76,-13.15,3.64,11.68,,,,
2023-02-03,8909.0,-1503139.0,175301.0,1318929.0,32347.0,15053.0,-1648.0,-45752.0,-15810.0,-26210.0,-128019.0,45244.0,1742.0,-19088.0,13871.0,16080.0,55496.0,-43305.0,8388.0,91611.0,32347.0,15053.0,-1648.0,-45752.0,-15796.0,14653.0,-38830.0,45244.0,-26712.0,-77180.0,14337.0,13157.0,41082.0,-43785.0,-1098.0,74928.0,32347.0,,,,,,,,,,,,,,,,,-2.94,-3.63,9.06,2.09,,,,
2023-02-06,-18164.0,-1496968.0,186236.0,1328896.0,-27073.0,6171.0,10935.0,9967.0,-37290.0,-46295.0,-203306.0,64100.0,13455.0,-21133.0,27552.0,34362.0,96884.0,-54362.0,-1522.0,127555.0,-27073.0,6171.0,10935.0,9967.0,-37276.0,-5432.0,-114117.0,64100.0,-14999.0,-79225.0,28018.0,31439.0,82470.0,-54842.0,-11008.0,110872.0,-27073.0,,,,,,,,,,,,,,,,,-6.26,0.87,17.8,-0.04,,,,
2023-02-07,-23225.0,-1496810.0,188764.0,1331271.0,-5061.0,158.0,2528.0,2375.0,-18570.0,-105886.0,-196713.0,55855.0,33117.0,-22236.0,31674.0,58934.0,99133.0,-68959.0,13835.0,119816.0,-5061.0,158.0,2528.0,2375.0,-18570.0,-65023.0,-107524.0,55855.0,4663.0,-80328.0,31674.0,56011.0,84719.0,-68959.0,4349.0,103133.0,-5061.0,,,,,,,,,,,,,,,,,-15.79,8.38,29.52,3.67,,,,
2023-02-08,21953.0,-1503842.0,178455.0,1303434.0,45178.0,-7032.0,-10309.0,-27837.0,14130.0,-28750.0,-134603.0,10516.0,28284.0,-35410.0,2463.0,38086.0,99252.0,-27109.0,-37620.0,70761.0,45178.0,-7032.0,-10309.0,-27837.0,14130.0,12113.0,-45414.0,10516.0,-170.0,-93502.0,2463.0,35164.0,84838.0,-27109.0,-47107.0,54078.0,45178.0,,,,,,,,,,,,,,,,,-3.69,6.51,19.61,-8.17,,,,
2023-02-09,21111.0,-1501953.0,174636.0,1306206.0,-842.0,1889.0,-3819.0,2772.0,44549.0,-25603.0,-140676.0,16239.0,40295.0,-45098.0,-2313.0,38656.0,84397.0,-58475.0,-53348.0,101377.0,-842.0,1889.0,-3819.0,2772.0,44549.0,15260.0,-51487.0,16239.0,11841.0,-103190.0,-2313.0,35734.0,69983.0,-58475.0,-62835.0,84694.0,-842.0,,,,,,,,,,,,,,,,,-3.33,11.08,19.89,-11.67,,,,
2023-02-10,3009.0,-1490653.0,177919.0,1309725.0,-18102.0,11300.0,3283.0,3519.0,-5900.0,-16957.0,-160418.0,12486.0,57814.0,-29581.0,2618.0,29211.0,91536.0,-9204.0,-70068.0,98463.0,-18102.0,11300.0,3283.0,3519.0,-5900.0,23906.0,-71229.0,12486.0,29360.0,-87673.0,2618.0,26289.0,77122.0,-9204.0,-79555.0,81780.0,-18102.0,,,,,,,,,,,,,,,,,-2.05,17.75,15.41,-15.44,,,,
2023-02-13,-18077.0,-1489648.0,203522.0,1304203.0,-21086.0,1005.0,25603.0,-5522.0,87.0,-70228.0,-180610.0,7320.0,70592.0,-24742.0,17286.0,80704.0,122944.0,-24693.0,-81068.0,82408.0,-21688.0,1005.0,26205.0,-5522.0,-515.0,-29967.0,-92023.0,7320.0,42138.0,-82834.0,17888.0,78384.0,109132.0,-24693.0,-90555.0,65725.0,-21688.0,,,,,,,,,,,,,,,,,-10.62,22.58,39.72,-17.86,,,,
2023-02-14,52564.0,-1491175.0,176636.0,1261975.0,70641.0,-1527.0,-26886.0,-42228.0,75789.0,22649.0,-102543.0,5635.0,63653.0,-26518.0,-12128.0,32378.0,88287.0,-69296.0,-118680.0,40774.0,71255.0,-1527.0,-27500.0,-42228.0,75801.0,63524.0,-13342.0,5635.0,35199.0,-84610.0,-12140.0,29444.0,73861.0,-69296.0,-128167.0,24091.0,71255.0,,,,,,,,,,,,,,,,,4.08,19.86,16.8,-26.48,,,,
2023-02-15,80458.0,-1489655.0,164032.0,1245165.0,27894.0,1520.0,-12604.0,-16810.0,58505.0,23444.0,-107733.0,14187.0,69341.0,-21954.0,-14423.0,24444.0,95723.0,-58269.0,-117229.0,33964.0,27894.0,1520.0,-12604.0,-16810.0,58517.0,64319.0,-18532.0,14187.0,40887.0,-80046.0,-14435.0,21511.0,81297.0,-58269.0,-126717.0,17281.0,27894.0,,,,,,,,,,,,,,,,,4.13,21.92,13.02,-25.95,,,,
2023-02-16,89573.0,-1488942.0,149143.0,1250226.0,9115.0,713.0,-14889.0,5061.0,68462.0,3265.0,-120188.0,13011.0,66324.0,-21175.0,-25493.0,25764.0,93021.0,-55980.0,-95353.0,48342.0,9115.0,713.0,-14889.0,5061.0,68474.0,44140.0,-32312.0,13011.0,37870.0,-75952.0,-25505.0,22831.0,77514.0,-55980.0,-104841.0,30750.0,9115.0,,,,,,,,,,,,,,,,,0.86,20.66,13.61,-20.67,,,,
2023-02-17,57245.0,-1480330.0,168742.0,1254343.0,-32328.0,8612.0,19599.0,4117.0,54236.0,-11946.0,-167043.0,10323.0,66560.0,-11391.0,-9177.0,37839.0,74615.0,-55382.0,-92453.0,103819.0,-32328.0,8612.0,19599.0,4117.0,54248.0,28929.0,-132870.0,10323.0,38106.0,-69153.0,-9189.0,34906.0,100718.0,-55382.0,-101941.0,101305.0,-32328.0,,,,,,,,,,,,,,,,,-1.63,20.65,19.34,-19.85,,,,
2023-02-20,59917.0,-1487095.0,169372.0,1257806.0,2672.0,-6765.0,630.0,3463.0,77994.0,-32302.0,-150267.0,2553.0,71988.0,-17387.0,-34150.0,45426.0,70254.0,-46397.0,-85112.0,97400.0,2672.0,-6765.0,630.0,3463.0,78608.0,8573.0,-116094.0,2553.0,43534.0,-75149.0,-34764.0,42493.0,96357.0,-46397.0,-94600.0,94886.0,2672.0,,,,,,,,,,,,,,,,,-4.91,22.64,22.94,-18.03,,,,
2023-02-21,73327.0,-1486274.0,168998.0,1243949.0,13410.0,821.0,-374.0,-13857.0,20763.0,-63691.0,-130613.0,4901.0,82162.0,-19267.0,-7638.0,68713.0,65558.0,-18026.0,-87184.0,84322.0,13410.0,821.0,-374.0,-13857.0,20763.0,-22816.0,-96440.0,4901.0,53708.0,-77029.0,-7638.0,65780.0,91661.0,-18026.0,-96672.0,81808.0,13410.0,,,,,,,,,,,,,,,,,-9.88,26.35,33.84,-18.45,,,,
2023-02-22,23828.0,-1473330.0,185321.0,1264181.0,-49499.0,12944.0,16323.0,20232.0,-56630.0,-139563.0,-180104.0,16325.0,96725.0,-9753.0,21289.0,83590.0,70369.0,19016.0,-40752.0,119488.0,-49499.0,12944.0,16323.0,20232.0,-56630.0,-98688.0,-145931.0,16325.0,68271.0,-67515.0,21289.0,80657.0,96332.0,19016.0,-50240.0,117114.0,-49499.0,,,,,,,,,,,,,,,,,-21.87,31.65,40.61,-7.56,,,,
2023-02-23,21321.0,-1463998.0,180433.0,1262244.0,-2507.0,9332.0,-4888.0,-1937.0,-68252.0,-53781.0,-207526.0,24944.0,65277.0,-7940.0,31290.0,29689.0,73186.0,12018.0,-41185.0,142280.0,-22450.0,9452.0,27877.0,-14879.0,-88195.0,-73698.0,-193296.0,25064.0,65397.0,-65582.0,64055.0,62908.0,131914.0,-924.0,-54607.0,126964.0,-22450.0,,,,,,,,,,,,,,,,,-8.1,19.57,15.12,-7.68,,,,
2023-02-24,16117.0,-1462446.0,184231.0,1262098.0,-5204.0,1552.0,3798.0,-146.0,-41128.0,-8602.0,-224619.0,17884.0,85937.0,-2283.0,15489.0,22801.0,85576.0,7755.0,-100136.0,141326.0,-5204.0,1552.0,3798.0,-146.0,-61071.0,-28519.0,-210389.0,18004.0,86057.0,-59925.0,48254.0,56020.0,144304.0,-5187.0,-113558.0,126010.0,-5204.0,,,,,,,,,,,,,,,,,-0.8,27.25,11.82,-21.52,,,,
2023-02-27,10809.0,-1458873.0,177619.0,1270445.0,-5308.0,3573.0,-6612.0,8347.0,-49108.0,-8317.0,-163984.0,28222.0,102195.0,4406.0,8247.0,18935.0,54484.0,12639.0,-112813.0,105094.0,-5308.0,3573.0,-6612.0,8347.0,-69051.0,-28234.0,-149754.0,28342.0,102315.0,-53236.0,41012.0,52154.0,113212.0,-303.0,-126235.0,89778.0,-5308.0,,,,,,,,,,,,,,,,,-0.63,33.18,9.93,-24.53,,,,
2023-02-28,20211.0,-1477085.0,180441.0,1276433.0,9402.0,-18212.0,2822.0,5988.0,-53116.0,24866.0,-142756.0,9189.0,75580.0,-1637.0,11443.0,23351.0,65420.0,32484.0,-123797.0,78973.0,9402.0,-18212.0,2838.0,5972.0,-73059.0,4935.0,-128526.0,9309.0,75700.0,-59279.0,44224.0,56120.0,124164.0,19526.0,-136755.0,63641.0,9402.0,,,,,,,,,,,,,,,,,4.82,22.94,11.91,-27.18,,,,
2023-03-01,39010.0,-1476793.0,163531.0,1274252.0,18799.0,292.0,-16910.0,-2181.0,15182.0,31187.0,-78216.0,-3463.0,37565.0,339.0,-21790.0,-12461.0,21695.0,10071.0,-56291.0,56182.0,18799.0,292.0,-16910.0,-2181.0,-4761.0,11256.0,-63986.0,-3343.0,37685.0,-57303.0,10991.0,20308.0,80439.0,-2887.0,-69249.0,40850.0,18799.0,,,,,,,,,,,,,,,,,5.98,8.45,-5.0,-11.51,,,,
2023-03-02,2203.0,-1477317.0,166234.0,1308880.0,-36807.0,-524.0,2703.0,34628.0,-19118.0,25641.0,-86657.0,-13319.0,40875.0,-7739.0,-14199.0,-10715.0,15315.0,46636.0,-55801.0,79081.0,-36807.0,-524.0,2703.0,34628.0,-19118.0,5710.0,-72427.0,-13319.0,40995.0,-65381.0,-14183.0,22054.0,74059.0,46620.0,-68759.0,63749.0,-36807.0,,,,,,,,,,,,,,,,,5.32,9.7,-4.21,-11.79,,,,
2023-03-03,81896.0,-1465704.0,140243.0,1243565.0,79693.0,11613.0,-25991.0,-65315.0,65779.0,72987.0,-8988.0,-3258.0,37435.0,8651.0,-43988.0,-35058.0,9280.0,-18533.0,-75364.0,-8943.0,79693.0,11613.0,-25991.0,-65315.0,65779.0,53056.0,5242.0,-3258.0,37555.0,-48991.0,-43972.0,-2289.0,68024.0,-18549.0,-88322.0,-24275.0,79693.0,,,,,,,,,,,,,,,,,13.32,8.37,-15.76,-17.0,,,,
2023-03-06,95059.0,-1461546.0,142676.0,1223811.0,13163.0,4158.0,2433.0,-19754.0,84250.0,113223.0,41488.0,-2673.0,35422.0,4710.0,-34943.0,-43560.0,-15235.0,-46634.0,-105085.0,-30963.0,13163.0,4158.0,2433.0,-19754.0,84250.0,93292.0,55718.0,-2673.0,35542.0,-52932.0,-34927.0,-10791.0,43509.0,-46650.0,-118043.0,-46295.0,13163.0,,,,,,,,,,,,,,,,,20.25,7.56,-19.84,-24.71,,,,
2023-03-08,89515.0,-1451346.0,146426.0,1215405.0,-5544.0,10200.0,3750.0,-8406.0,69304.0,112740.0,36040.0,25739.0,45464.0,19624.0,-34015.0,-42338.0,-267.0,-61028.0,-115866.0,-55397.0,-5544.0,10200.0,3750.0,-8406.0,69304.0,92809.0,50270.0,25739.0,45584.0,-38018.0,-34015.0,-9569.0,58477.0,-61028.0,-128824.0,-70729.0,-5544.0,,,,,,,,,,,,,,,,,20.44,11.31,-19.33,-27.75,,,,
2023-03-09,25787.0,-1440173.0,158306.0,1256080.0,-63728.0,11173.0,11880.0,40675.0,-13223.0,3834.0,-9106.0,36620.0,63669.0,27751.0,-5225.0,-20149.0,18035.0,-18172.0,-47354.0,-36680.0,-63728.0,11173.0,11880.0,40675.0,-13223.0,-16097.0,5124.0,36620.0,63789.0,-29891.0,-5225.0,12620.0,76779.0,-18172.0,-60312.0,-52012.0,-63728.0,,,,,,,,,,,,,,,,,2.64,18.1,-8.87,-11.17,,,,
2023-03-10,-27577.0,-1430874.0,183668.0,1274783.0,-53364.0,9299.0,25362.0,18703.0,-29780.0,-48688.0,-65204.0,46443.0,71079.0,44927.0,17434.0,9032.0,29858.0,-34097.0,-31423.0,-9581.0,-53364.0,9299.0,25362.0,18703.0,-29780.0,-68619.0,-50974.0,46443.0,71199.0,-12715.0,17434.0,41801.0,88602.0,-34097.0,-44381.0,-24913.0,-53364.0,,,,,,,,,,,,,,,,,-5.88,20.76,4.84,-7.51,,,,
2023-03-13,-61986.0,-1426661.0,183100.0,1305547.0,-34409.0,4213.0,-568.0,30764.0,-143882.0,-64995.0,-52411.0,39043.0,63992.0,38991.0,42857.0,5181.0,4045.0,61982.0,-4178.0,9375.0,-34409.0,4213.0,-568.0,30764.0,-143882.0,-84926.0,-38181.0,39043.0,64112.0,-18651.0,42857.0,37950.0,62789.0,61982.0,-17136.0,-5957.0,-34409.0,,,,,,,,,,,,,,,,,-8.41,17.96,2.96,-0.95,,,,
2023-03-14,-90651.0,-1423404.0,169478.0,1344577.0,-28665.0,3257.0,-13622.0,39030.0,-185710.0,-72574.0,-90332.0,38142.0,66244.0,47415.0,26802.0,-34044.0,-5171.0,120766.0,40374.0,48088.0,-28665.0,3257.0,-13622.0,39030.0,-185710.0,-91903.0,-76102.0,38142.0,66364.0,-10227.0,26802.0,-1877.0,53573.0,120766.0,27416.0,32756.0,-28665.0,,,,,,,,,,,,,,,,,-9.48,18.67,-15.62,10.07,,,,
2023-03-15,-83392.0,-1418333.0,166817.0,1334908.0,7259.0,5071.0,-2661.0,-9669.0,-172907.0,-135956.0,-116046.0,33013.0,72842.0,65165.0,20391.0,-9819.0,19199.0,119503.0,72933.0,31682.0,7259.0,5071.0,-2661.0,-9669.0,-172907.0,-155899.0,-101816.0,33013.0,72962.0,7523.0,20391.0,22962.0,77943.0,119503.0,59975.0,16350.0,7259.0,,,,,,,,,,,,,,,,,-19.99,21.03,-4.17,18.13,,,,
2023-03-16,-126125.0,-1421655.0,168362.0,1379418.0,-42733.0,-3322.0,1545.0,44510.0,-151912.0,-206583.0,-110746.0,18518.0,68000.0,63133.0,10056.0,4330.0,-1656.0,123338.0,134253.0,49269.0,-42733.0,-3322.0,1545.0,44510.0,-151912.0,-226526.0,-96516.0,18518.0,68120.0,5491.0,10056.0,37111.0,57088.0,123338.0,121295.0,33937.0,-42733.0,,,,,,,,,,,,,,,,,-31.72,19.15,2.42,33.59,,,,
2023-03-17,-125909.0,-1437322.0,176996.0,1386235.0,216.0,-15667.0,8634.0,6817.0,-98332.0,-215482.0,-119568.0,-6448.0,51620.0,55929.0,-6672.0,27853.0,2439.0,111452.0,136009.0,61200.0,216.0,-15667.0,8634.0,6817.0,-98332.0,-235425.0,-105338.0,-6448.0,51740.0,-1713.0,-6672.0,60634.0,61183.0,111452.0,123051.0,45868.0,216.0,,,,,,,,,,,,,,,,,-32.98,12.95,13.45,33.83,,,,
2023-03-20,-180926.0,-1425740.0,201658.0,1405008.0,-55017.0,11582.0,24662.0,18773.0,-118940.0,-238171.0,-181185.0,921.0,54590.0,75143.0,18558.0,32916.0,36191.0,99461.0,150665.0,69851.0,-55017.0,11582.0,24662.0,18773.0,-118940.0,-258114.0,-166955.0,921.0,54710.0,17501.0,18558.0,65697.0,94935.0,99461.0,137707.0,54519.0,-55017.0,,,,,,,,,,,,,,,,,-36.58,14.04,15.67,37.36,,,,
2023-03-21,-144873.0,-1429393.0,172075.0,1402191.0,36053.0,-3653.0,-29583.0,-2817.0,-54222.0,-204790.0,-153731.0,-5989.0,57702.0,74031.0,2597.0,2703.0,-3982.0,57614.0,144385.0,83682.0,34378.0,-3653.0,-27908.0,-2817.0,-55897.0,-226408.0,-141176.0,-5989.0,57822.0,16389.0,4272.0,37159.0,56437.0,57614.0,131427.0,68350.0,34378.0,,,,,,,,,,,,,,,,,-30.64,15.19,1.12,35.48,,,,
2023-03-22,-141119.0,-1421591.0,174235.0,1388475.0,3754.0,7802.0,2160.0,-13716.0,-57727.0,-214446.0,-204865.0,-3258.0,64683.0,110464.0,7418.0,5237.0,2471.0,53567.0,144526.0,91930.0,5429.0,7802.0,485.0,-13716.0,-57727.0,-234389.0,-190635.0,-3258.0,64803.0,52822.0,7418.0,38018.0,61215.0,53567.0,131568.0,76598.0,5429.0,,,,,,,,,,,,,,,,,-32.03,17.81,2.18,35.26,,,,
2023-03-23,-132068.0,-1408556.0,167786.0,1372838.0,9051.0,13035.0,-6449.0,-15637.0,-5943.0,-155896.0,-215852.0,13099.0,64774.0,131100.0,-576.0,-17535.0,8439.0,-6580.0,108657.0,76313.0,9051.0,13035.0,-6449.0,-15637.0,-5943.0,-175839.0,-201622.0,13099.0,64894.0,73458.0,-576.0,15246.0,67243.0,-6580.0,95699.0,60921.0,9051.0,,,,,,,,,,,,,,,,,-21.81,17.88,-8.99,25.71,,,,
2023-03-24,-136555.0,-1392138.0,173512.0,1355181.0,-4487.0,16418.0,5726.0,-17657.0,-10646.0,-157876.0,-225961.0,45184.0,71860.0,138070.0,-3484.0,-6921.0,13663.0,-31054.0,92937.0,74228.0,-4487.0,16418.0,5726.0,-17657.0,-10646.0,-157876.0,-211731.0,45184.0,71860.0,80428.0,-3484.0,-6905.0,72467.0,-31054.0,92921.0,58836.0,-4487.0,,,,,,,,,,,,,,,,,-21.95,20.53,-4.09,21.4,,,,
2023-03-27,-73974.0,-1383027.0,154341.0,1302660.0,62581.0,9111.0,-19171.0,-52521.0,106952.0,-90091.0,-160012.0,42713.0,79419.0,97842.0,-47317.0,-29890.0,12620.0,-102348.0,40562.0,49550.0,62581.0,9111.0,-19171.0,-52521.0,106952.0,-90091.0,-139080.0,42713.0,79419.0,69508.0,-47317.0,-29874.0,42466.0,-102348.0,40546.0,27106.0,62581.0,,,,,,,,,,,,,,,,,-10.12,23.31,-15.37,7.49,,,,
2023-03-28,-88870.0,-1350067.0,157583.0,1281354.0,-14896.0,32960.0,3242.0,-21306.0,56003.0,-99679.0,-165618.0,79326.0,108806.0,147771.0,-14492.0,-20036.0,15837.0,-120837.0,10909.0,2010.0,-14896.0,32960.0,3022.0,-21086.0,57678.0,-99679.0,-144686.0,79326.0,108806.0,119437.0,-16387.0,-20240.0,45463.0,-120617.0,11113.0,-20214.0,-14896.0,,,,,,,,,,,,,,,,,-11.62,34.24,-10.74,-0.44,,,,
2023-03-29,-80001.0,-1325440.0,154197.0,1251244.0,8869.0,24627.0,-3386.0,-30110.0,61118.0,-100212.0,-156994.0,96151.0,151645.0,178060.0,-20038.0,-26244.0,10799.0,-137231.0,-25189.0,-31865.0,25634.0,3011.0,12379.0,-41024.0,77883.0,-83447.0,-119297.0,74535.0,130029.0,128110.0,-4493.0,-10699.0,56190.0,-147925.0,-35883.0,-65003.0,25634.0,,,,,,,,,,,,,,,,,-11.59,50.03,-13.98,-10.0,,,,
2023-03-31,-48621.0,-1321649.0,158862.0,1211408.0,31380.0,3791.0,4665.0,-39836.0,83447.0,-87631.0,-116252.0,86907.0,155144.0,183229.0,-8924.0,-4669.0,19789.0,-161430.0,-62844.0,-86766.0,31380.0,3791.0,4665.0,-39836.0,100212.0,-70866.0,-78555.0,65291.0,133528.0,133279.0,6621.0,10876.0,65180.0,-172124.0,-73538.0,-119904.0,31380.0,,,,,,,,,,,,,,,,,-9.31,51.08,-3.62,-19.93,,,,
2023-04-03,-61204.0,-1327507.0,158627.0,1230084.0,-12583.0,-5858.0,-235.0,18676.0,75351.0,-63407.0,-70330.0,64631.0,149810.0,167580.0,-14885.0,-7607.0,-13490.0,-125097.0,-78796.0,-83760.0,-12583.0,-5858.0,-235.0,18676.0,92116.0,-46642.0,-32633.0,43015.0,128194.0,117630.0,660.0,7938.0,31901.0,-135791.0,-89490.0,-116898.0,-12583.0,,,,,,,,,,,,,,,,,-5.05,48.7,-5.33,-23.97,,,,
2023-04-05,-23048.0,-1330194.0,155313.0,1197929.0,38156.0,-2687.0,-3314.0,-32155.0,50926.0,-104944.0,-58167.0,52833.0,135510.0,174687.0,972.0,15070.0,-3908.0,-104731.0,-45636.0,-112612.0,38156.0,-2687.0,-3314.0,-32155.0,67691.0,-88179.0,-20470.0,31217.0,113894.0,124737.0,16517.0,30615.0,41483.0,-115425.0,-56330.0,-145750.0,38156.0,,,,,,,,,,,,,,,,,-12.2,43.12,5.69,-15.08,,,,
2023-04-06,-11341.0,-1323019.0,150706.0,1183654.0,11707.0,7175.0,-4607.0,-14275.0,77529.0,-106400.0,-39472.0,27048.0,138527.0,187404.0,-6877.0,8030.0,-1168.0,-97700.0,-40157.0,-146764.0,11707.0,7175.0,-4607.0,-14275.0,94294.0,-89635.0,-1775.0,5432.0,116911.0,137454.0,8888.0,23575.0,44223.0,-108614.0,-50851.0,-179902.0,11707.0,,,,,,,,,,,,,,,,,-12.41,44.05,1.99,-13.52,,,,
