Date,Sector,Open,High,Low,Close,Volume,Daily_Change
2024-11-07,NIFTY IT,42151.5,42369.6484375,41348.75,41752.3984375,19600,-0.95
2024-11-08,NIFTY IT,41938.80078125,42306.69921875,41840.69921875,42050.1484375,21700,0.27
2024-11-11,NIFTY IT,41991.3515625,42798.1484375,41793.6484375,42590.30078125,18100,1.43
2024-11-12,NIFTY IT,42846.0,42884.6015625,42462.05078125,42609.55078125,18300,-0.55
2024-11-13,NIFTY IT,42484.44921875,42659.69921875,42201.3984375,42369.5,15000,-0.27
2024-11-14,NIFTY IT,42318.75,42633.0,42162.80078125,42390.8515625,16600,0.17
2024-11-18,NIFTY IT,42442.8515625,42442.8515625,41035.3984375,41406.55078125,21800,-2.44
2024-11-19,NIFTY IT,41534.6015625,42447.6484375,41534.6015625,41748.3515625,18800,0.51
2024-11-21,NIFTY IT,41928.8984375,42325.8515625,41678.19921875,41952.80078125,19200,0.06
2024-11-22,NIFTY IT,42229.19921875,43436.1484375,41983.55078125,43332.1015625,24600,2.61
2024-11-25,NIFTY IT,43697.8515625,43751.6484375,43337.6015625,43618.1484375,42000,-0.18
2024-11-26,NIFTY IT,43763.19921875,44244.6015625,43699.44921875,44085.94921875,21700,0.74
2024-11-27,NIFTY IT,44132.5,44330.6015625,43980.1484375,44018.69921875,18100,-0.26
2024-11-28,NIFTY IT,43948.0,44013.1015625,42864.80078125,42968.75,24100,-2.23
2024-11-29,NIFTY IT,42873.80078125,43468.94921875,42738.75,43146.25,16700,0.64
2024-12-02,NIFTY IT,43171.75,43578.0,42860.80078125,43547.0,14500,0.87
2024-12-03,NIFTY IT,43794.69921875,43811.5,43404.0,43754.94921875,28300,-0.09
2024-12-04,NIFTY IT,43761.1484375,44225.55078125,43585.05078125,43949.25,28900,0.43
2024-12-05,NIFTY IT,44174.80078125,45027.94921875,44023.8984375,44806.3984375,34800,1.43
2024-12-06,NIFTY IT,44780.44921875,44852.30078125,44519.69921875,44716.05078125,17900,-0.14
2024-12-09,NIFTY IT,44648.30078125,44913.30078125,44477.1484375,44832.0,19500,0.41
2024-12-10,NIFTY IT,44848.5,45377.75,44824.1484375,45199.75,32300,0.78
2024-12-11,NIFTY IT,45238.80078125,45398.94921875,45046.6015625,45350.3515625,19400,0.25
2024-12-12,NIFTY IT,45409.69921875,46002.6484375,45375.5,45701.6484375,29300,0.64
2024-12-13,NIFTY IT,45496.94921875,46088.8984375,45073.5,45995.80078125,20500,1.1
2024-12-16,NIFTY IT,45937.1015625,46005.19921875,45536.8515625,45653.6015625,15600,-0.62
2024-12-17,NIFTY IT,45576.1484375,45759.6484375,45213.8515625,45413.75,24200,-0.36
2024-12-18,NIFTY IT,45293.05078125,45693.0,45237.30078125,45526.8515625,21600,0.52
2024-12-19,NIFTY IT,44493.44921875,45265.94921875,44434.1015625,44954.19921875,27800,1.04
2024-12-20,NIFTY IT,45513.3515625,45647.30078125,43663.05078125,43771.05078125,47400,-3.83
2024-12-23,NIFTY IT,44011.5,44267.3984375,43643.94921875,43828.3515625,16400,-0.42
2024-12-24,NIFTY IT,43897.0,44203.05078125,43262.1015625,43668.8984375,15500,-0.52
2024-12-26,NIFTY IT,43708.19921875,43851.0,43420.8984375,43664.25,14300,-0.1
2024-12-27,NIFTY IT,43707.0,43863.6484375,43546.05078125,43721.3984375,15700,0.03
2024-12-30,NIFTY IT,43674.05078125,44175.5,43259.80078125,43971.44921875,41600,0.68
2024-12-31,NIFTY IT,43622.3984375,43659.6484375,42574.44921875,43337.80078125,19800,-0.65
2025-01-01,NIFTY IT,43290.6484375,43568.5,43249.80078125,43373.1015625,12800,0.19
2025-01-02,NIFTY IT,43401.6484375,44420.94921875,43325.8984375,44351.75,23700,2.19
2025-01-03,NIFTY IT,44334.1484375,44337.1484375,43554.94921875,43726.55078125,27300,-1.37
2025-01-06,NIFTY IT,43961.6484375,44331.1015625,43401.69921875,43674.8515625,22700,-0.65
2025-01-07,NIFTY IT,43836.3515625,44112.05078125,43293.6484375,43375.8515625,20000,-1.05
2025-01-08,NIFTY IT,43333.8984375,43725.94921875,42735.55078125,43634.25,20100,0.69
2025-01-09,NIFTY IT,43606.30078125,43838.6484375,43032.44921875,43126.44921875,21900,-1.1
2025-01-10,NIFTY IT,43731.5,44798.6484375,43731.5,44609.5,46400,2.01
2025-01-13,NIFTY IT,44390.6015625,44655.69921875,43927.3984375,43999.1015625,28700,-0.88
2025-01-14,NIFTY IT,43996.6015625,44007.55078125,42916.75,43061.19921875,38300,-2.13
2025-01-15,NIFTY IT,43190.80078125,43447.69921875,42976.30078125,43401.25,16600,0.49
2025-01-16,NIFTY IT,43696.44921875,44012.3515625,43095.0,43188.8515625,31300,-1.16
2025-01-17,NIFTY IT,42469.0,42495.05078125,41962.6484375,42032.19921875,34600,-1.03
2025-01-20,NIFTY IT,42377.3515625,42478.5,41709.55078125,42192.80078125,54700,-0.44
2025-01-21,NIFTY IT,42288.55078125,42536.69921875,41639.0,41697.94921875,32700,-1.4
2025-01-22,NIFTY IT,41755.19921875,42635.3515625,41750.19921875,42590.69921875,49400,2.0
2025-01-23,NIFTY IT,42750.44921875,43663.44921875,42741.19921875,43351.75,60000,1.41
2025-01-24,NIFTY IT,43220.44921875,43959.1484375,43217.5,43524.1015625,36100,0.7
2025-01-27,NIFTY IT,42986.8984375,43245.94921875,41961.1484375,42060.69921875,29700,-2.15
2025-01-28,NIFTY IT,42097.05078125,42463.1484375,41731.25,41820.6484375,31300,-0.66
2025-01-29,NIFTY IT,42052.0,42968.3984375,42051.55078125,42914.5,29700,2.05
2025-01-30,NIFTY IT,42893.80078125,43025.8515625,42117.3515625,42426.6484375,24800,-1.09
2025-01-31,NIFTY IT,42586.1015625,42967.75,42486.80078125,42662.75,27500,0.18
2025-02-03,NIFTY IT,41592.19921875,42375.25,41328.25,42314.25,27100,1.74
2025-02-04,NIFTY IT,42642.75,42931.1015625,42407.3515625,42860.19921875,32200,0.51
2025-02-05,NIFTY IT,43060.6484375,43250.75,42818.1015625,42888.30078125,21900,-0.4
2025-02-06,NIFTY IT,43197.30078125,43431.80078125,42838.1484375,43020.94921875,26500,-0.41
2025-02-07,NIFTY IT,43106.1484375,43133.3515625,42623.44921875,42921.6484375,19200,-0.43
2025-02-10,NIFTY IT,42956.44921875,42973.6484375,42511.25,42596.55078125,21600,-0.84
2025-02-11,NIFTY IT,42616.8984375,42790.25,41866.6015625,41968.30078125,21500,-1.52
2025-02-12,NIFTY IT,42039.5,42263.05078125,41591.19921875,41733.0,23600,-0.73
2025-02-13,NIFTY IT,41787.0,41944.69921875,41182.3984375,41315.55078125,21300,-1.13
2025-02-14,NIFTY IT,41547.05078125,41606.75,40958.0,41311.1484375,18600,-0.57
2025-02-17,NIFTY IT,40968.80078125,41254.8984375,40592.5,41073.19921875,17400,0.25
2025-02-18,NIFTY IT,41097.44921875,41530.30078125,41039.25,41464.3515625,23200,0.89
2025-02-19,NIFTY IT,41373.5,41403.25,40785.05078125,40924.25,20800,-1.09
2025-02-20,NIFTY IT,40725.3984375,41004.8515625,40701.1015625,40865.94921875,17400,0.35
2025-02-21,NIFTY IT,40821.6484375,40905.3984375,40417.44921875,40544.55078125,18400,-0.68
2025-02-24,NIFTY IT,40100.25,40186.5,39306.69921875,39446.6015625,32200,-1.63
2025-02-25,NIFTY IT,39085.6015625,39518.19921875,39066.3984375,39131.30078125,24900,0.12
2025-02-27,NIFTY IT,38971.6015625,39237.69921875,38742.8984375,38946.6484375,31400,-0.06
2025-02-28,NIFTY IT,38620.69921875,38642.0,37167.30078125,37318.30078125,50700,-3.37
2025-03-03,NIFTY IT,37408.6484375,37930.1484375,37369.69921875,37614.44921875,30400,0.55
2025-03-04,NIFTY IT,37228.80078125,37537.19921875,36797.3984375,37276.94921875,26600,0.13
2025-03-05,NIFTY IT,37287.25,38381.75,37287.25,38072.30078125,31500,2.11
2025-03-06,NIFTY IT,38226.1015625,38347.1015625,37912.0,38145.30078125,30200,-0.21
2025-03-07,NIFTY IT,38028.1484375,38048.3515625,37625.05078125,37820.44921875,22900,-0.55
2025-03-10,NIFTY IT,37791.6015625,38037.30078125,37564.3984375,37644.3984375,20500,-0.39
2025-03-11,NIFTY IT,37185.25,37500.80078125,36826.8984375,37400.1015625,28500,0.58
2025-03-12,NIFTY IT,37181.8515625,37201.55078125,35828.80078125,36310.6484375,44900,-2.34
2025-03-13,NIFTY IT,36378.19921875,36592.94921875,35948.25,36122.5,23400,-0.7
2025-03-17,NIFTY IT,35828.05078125,36170.25,35828.05078125,36137.19921875,29600,0.86
2025-03-18,NIFTY IT,36242.1484375,36681.1484375,36008.8515625,36619.3515625,29900,1.04
2025-03-19,NIFTY IT,36581.6484375,36581.6484375,35804.6015625,36223.5,36900,-0.98
2025-03-20,NIFTY IT,36444.55078125,37109.8515625,36444.55078125,36676.6484375,37100,0.64
2025-03-21,NIFTY IT,35942.5,37033.8984375,35674.3984375,36702.80078125,53100,2.12
2025-03-24,NIFTY IT,36944.8984375,37469.8515625,36539.94921875,37217.05078125,27900,0.74
2025-03-25,NIFTY IT,37542.3984375,38073.05078125,37406.0,37706.8984375,36100,0.44
2025-03-26,NIFTY IT,37719.44921875,37929.3984375,37216.6015625,37336.69921875,23500,-1.01
2025-03-27,NIFTY IT,37168.1484375,37627.6015625,37160.0,37548.30078125,35100,1.02
2025-03-28,NIFTY IT,37376.6015625,37540.80078125,36767.25,36886.1484375,28900,-1.31
2025-04-01,NIFTY IT,36422.8515625,36538.6015625,35890.3984375,35980.6484375,31000,-1.21
2025-04-02,NIFTY IT,36024.44921875,36368.8515625,35970.69921875,36283.5,21600,0.72
2025-04-03,NIFTY IT,35676.44921875,35686.55078125,34642.3984375,34757.25,38300,-2.58
2025-04-04,NIFTY IT,34224.6015625,34361.6484375,33418.6484375,33511.44921875,42300,-2.08
2025-04-07,NIFTY IT,31307.94921875,32835.1015625,30918.94921875,32668.80078125,56200,4.35
2025-04-08,NIFTY IT,33232.3984375,33742.8515625,32859.05078125,33244.3984375,42300,0.04
2025-04-09,NIFTY IT,32710.25,32762.30078125,32200.25,32517.349609375,41900,-0.59
2025-04-11,NIFTY IT,32926.6484375,33210.80078125,32526.0,32740.849609375,41400,-0.56
2025-04-15,NIFTY IT,33504.1484375,33520.6484375,32932.94921875,33275.30078125,31500,-0.68
2025-04-16,NIFTY IT,33215.94921875,33387.44921875,32867.94921875,33295.5,35800,0.24
2025-04-17,NIFTY IT,32832.6484375,33471.55078125,32470.94921875,33372.3515625,82800,1.64
2025-04-21,NIFTY IT,33299.6015625,34528.55078125,33283.8515625,34135.05078125,100,2.51
2025-04-22,NIFTY IT,34075.6015625,34130.30078125,33789.1484375,33941.05078125,37700,-0.39
2025-04-23,NIFTY IT,34700.1015625,35522.75,34648.44921875,35414.6484375,71800,2.06
2025-04-24,NIFTY IT,35463.6015625,35572.0,35197.30078125,35307.1015625,43600,-0.44
2025-04-25,NIFTY IT,35487.30078125,35941.44921875,35068.1484375,35562.25,46200,0.21
2025-04-28,NIFTY IT,35541.55078125,35679.3515625,35089.75,35482.94921875,29000,-0.16
2025-04-29,NIFTY IT,35565.75,36157.19921875,35416.8984375,35920.3984375,33700,1.0
2025-04-30,NIFTY IT,35913.69921875,36206.55078125,35440.80078125,35794.94921875,32300,-0.33
2025-05-02,NIFTY IT,35868.5,36300.6015625,35637.3984375,35891.8515625,31300,0.07
2025-05-05,NIFTY IT,36042.6015625,36352.3984375,35949.3515625,35991.25,21200,-0.14
2025-05-06,NIFTY IT,36129.30078125,36314.19921875,35778.80078125,35869.19921875,21800,-0.72
2025-05-07,NIFTY IT,35479.1015625,36042.25,35440.6484375,35920.30078125,24900,1.24
2025-05-08,NIFTY IT,35960.94921875,36240.25,35832.80078125,36002.44921875,30700,0.12
2025-05-09,NIFTY IT,35490.8984375,35929.30078125,35488.3984375,35880.1015625,22100,1.1
2025-05-12,NIFTY IT,36656.6484375,38356.1015625,36600.75,38282.55078125,43200,4.44
2025-05-13,NIFTY IT,38326.3984375,38326.3984375,37304.94921875,37354.6015625,36600,-2.54
2025-05-14,NIFTY IT,37480.6015625,37913.80078125,37379.1484375,37853.55078125,22000,1.0
2025-05-15,NIFTY IT,37929.1015625,38377.3515625,37456.75,38293.80078125,37300,0.96
2025-05-16,NIFTY IT,38351.8984375,38351.8984375,37814.8984375,37972.3515625,18000,-0.99
2025-05-19,NIFTY IT,37845.6015625,37917.19921875,37429.6015625,37477.80078125,21700,-0.97
2025-05-20,NIFTY IT,37722.19921875,38019.05078125,37234.19921875,37283.5,25400,-1.16
2025-05-21,NIFTY IT,37418.25,37618.8984375,37112.6015625,37540.1015625,14600,0.33
2025-05-22,NIFTY IT,37246.25,37316.30078125,36868.55078125,37050.1484375,25400,-0.53
2025-05-23,NIFTY IT,37108.69921875,37826.3984375,37062.80078125,37403.55078125,17900,0.79
2025-05-26,NIFTY IT,37491.1015625,37819.6484375,37442.8515625,37785.8984375,10600,0.79
2025-05-27,NIFTY IT,37777.8984375,37798.69921875,37323.30078125,37501.44921875,22400,-0.73
2025-05-28,NIFTY IT,37751.3984375,37777.5,37440.69921875,37465.75,14900,-0.76
2025-05-29,NIFTY IT,37762.1484375,38121.3984375,37585.05078125,37754.1484375,29700,-0.02
2025-05-30,NIFTY IT,37646.3984375,37665.44921875,37241.25,37321.75,39500,-0.86
2025-06-02,NIFTY IT,37147.8515625,37172.6015625,36770.1484375,37061.8515625,19000,-0.23
2025-06-03,NIFTY IT,37199.6484375,37367.3515625,36740.55078125,36814.8984375,24300,-1.03
2025-06-04,NIFTY IT,36831.30078125,37088.5,36762.80078125,36938.1015625,20100,0.29
2025-06-05,NIFTY IT,37034.44921875,37408.25,36886.25,37107.94921875,23500,0.2
2025-06-06,NIFTY IT,37134.1484375,37356.30078125,36910.94921875,37294.8515625,15100,0.43
2025-06-09,NIFTY IT,37522.5,37786.25,37445.30078125,37669.19921875,18600,0.39
2025-06-10,NIFTY IT,37871.6015625,38567.75,37825.1484375,38300.0,37600,1.13
2025-06-11,NIFTY IT,38355.5,38834.75,38215.0,38784.30078125,42400,1.12
2025-06-12,NIFTY IT,38732.94921875,38891.05078125,38227.25,38460.30078125,38400,-0.7
2025-06-13,NIFTY IT,37769.5,38687.55078125,37722.19921875,38469.25,24700,1.85
2025-06-16,NIFTY IT,38440.8515625,39258.3984375,38369.05078125,39073.05078125,25400,1.64
2025-06-17,NIFTY IT,39123.0,39499.1484375,38977.94921875,39356.1015625,24100,0.6
2025-06-18,NIFTY IT,39220.3515625,39572.5,38963.80078125,39030.8984375,18500,-0.48
2025-06-19,NIFTY IT,38945.3515625,38966.80078125,38429.3984375,38664.94921875,30200,-0.72
2025-06-20,NIFTY IT,38674.19921875,39041.05078125,38454.05078125,38991.44921875,34000,0.82
2025-06-23,NIFTY IT,38642.1484375,38646.5,38278.69921875,38414.1015625,21900,-0.59
2025-06-24,NIFTY IT,38852.6484375,38936.55078125,38380.0,38417.94921875,25900,-1.12
2025-06-25,NIFTY IT,38635.0,39109.25,38605.5,39046.30078125,20000,1.06
2025-06-26,NIFTY IT,38996.6484375,39103.3515625,38760.1484375,38996.25,27500,-0.0
2025-06-27,NIFTY IT,39125.75,39357.75,38707.1484375,38822.94921875,39100,-0.77
2025-06-30,NIFTY IT,38945.8515625,39011.94921875,38652.30078125,38950.0,21000,0.01
2025-07-01,NIFTY IT,39004.6484375,39282.94921875,38725.25,38833.1484375,17400,-0.44
2025-07-02,NIFTY IT,39080.30078125,39519.5,38738.8515625,38879.1015625,27500,-0.51
2025-07-03,NIFTY IT,39009.8515625,39203.69921875,38803.75,38854.30078125,22500,-0.4
2025-07-04,NIFTY IT,38968.1015625,39191.8984375,38784.3984375,39166.55078125,16200,0.51
2025-07-07,NIFTY IT,39146.1484375,39176.6484375,38799.69921875,38866.94921875,14500,-0.71
2025-07-08,NIFTY IT,38837.0,39238.19921875,38732.55078125,38983.25,18500,0.38
2025-07-09,NIFTY IT,38986.80078125,38999.75,38540.6484375,38680.8515625,24200,-0.78
2025-07-10,NIFTY IT,38713.80078125,38715.19921875,38197.3515625,38376.6484375,22300,-0.87
2025-07-11,NIFTY IT,37702.55078125,37990.80078125,37558.1015625,37693.25,40700,-0.02
2025-07-14,NIFTY IT,37643.3515625,37664.19921875,37016.1015625,37273.69921875,30900,-0.98
2025-07-15,NIFTY IT,37077.0,37664.8984375,37048.94921875,37424.6015625,38900,0.94
2025-07-16,NIFTY IT,37325.69921875,37758.5,37258.05078125,37660.75,30700,0.9
2025-07-17,NIFTY IT,37552.8515625,37666.55078125,37060.69921875,37138.55078125,32600,-1.1
2025-07-18,NIFTY IT,37366.69921875,37419.6015625,36951.8515625,37141.8984375,49800,-0.6
2025-07-21,NIFTY IT,37109.80078125,37164.8515625,36780.05078125,37031.75,25900,-0.21
2025-07-22,NIFTY IT,36963.6484375,37121.0,36827.3984375,36858.8984375,24800,-0.28
2025-07-23,NIFTY IT,36958.30078125,37086.6015625,36745.19921875,36951.5,25700,-0.02
2025-07-24,NIFTY IT,36949.30078125,36974.05078125,36097.6484375,36135.80078125,48500,-2.2
2025-07-25,NIFTY IT,35998.0,36271.1015625,35531.6484375,35623.75,34100,-1.04
2025-07-28,NIFTY IT,35521.69921875,35566.55078125,35049.8984375,35370.05078125,28700,-0.43
2025-07-29,NIFTY IT,35270.8984375,35438.75,35101.5,35373.25,37000,0.29
2025-07-30,NIFTY IT,35453.05078125,35531.55078125,35258.0,35481.69921875,20900,0.08
2025-07-31,NIFTY IT,35218.8515625,35589.0,34999.25,35301.6484375,25100,0.24
2025-08-01,NIFTY IT,35118.6015625,35166.3984375,34586.8984375,34649.6015625,24500,-1.34
2025-08-04,NIFTY IT,34558.69921875,35219.8515625,34324.8515625,35203.3515625,23000,1.87
2025-08-05,NIFTY IT,35196.75,35196.75,34854.30078125,35034.5,27900,-0.46
2025-08-06,NIFTY IT,34957.94921875,34990.3515625,34347.44921875,34426.25,25900,-1.52
2025-08-07,NIFTY IT,34284.94921875,34808.05078125,34224.55078125,34726.80078125,25200,1.29
2025-08-08,NIFTY IT,34603.0,34643.75,34350.8515625,34398.5,30100,-0.59
2025-08-11,NIFTY IT,34367.25,34624.3984375,34228.0,34544.6484375,17400,0.52
2025-08-12,NIFTY IT,34589.8515625,35072.5,34561.30078125,34674.30078125,29700,0.24
2025-08-13,NIFTY IT,34756.6484375,34842.1484375,34552.8515625,34692.94921875,24700,-0.18
2025-08-14,NIFTY IT,34732.25,35332.19921875,34732.25,34833.19921875,37800,0.29
2025-08-18,NIFTY IT,35152.69921875,35158.69921875,34514.0,34634.94921875,21900,-1.47
2025-08-19,NIFTY IT,34618.8515625,34825.30078125,34549.05078125,34756.69921875,16700,0.4
2025-08-20,NIFTY IT,34647.19921875,35773.6484375,34647.19921875,35690.05078125,41800,3.01
2025-08-21,NIFTY IT,35918.80078125,35922.55078125,35461.44921875,35723.8984375,24200,-0.54
2025-08-22,NIFTY IT,35735.44921875,35767.1484375,35415.3984375,35440.8515625,27600,-0.82
2025-08-25,NIFTY IT,35795.5,36445.30078125,35795.5,36280.1015625,39100,1.35
2025-08-26,NIFTY IT,36106.80078125,36324.30078125,35998.94921875,36063.19921875,46100,-0.12
2025-08-28,NIFTY IT,36017.1484375,36018.94921875,35444.19921875,35488.80078125,22800,-1.47
2025-08-29,NIFTY IT,35491.6015625,35575.19921875,35130.3515625,35181.25,28100,-0.87
2025-09-01,NIFTY IT,35255.30078125,35787.69921875,35255.30078125,35740.6484375,14500,1.38
2025-09-02,NIFTY IT,35767.0,36061.1015625,35541.19921875,35737.8984375,16900,-0.08
2025-09-03,NIFTY IT,35807.94921875,35832.0,35293.1015625,35474.94921875,15400,-0.93
2025-09-04,NIFTY IT,35580.6015625,35599.30078125,35093.3984375,35143.1015625,17400,-1.23
2025-09-05,NIFTY IT,35234.75,35331.5,34343.3984375,34635.8515625,23500,-1.7
2025-09-08,NIFTY IT,34744.8984375,34912.8515625,34259.3984375,34310.44921875,19600,-1.25
2025-09-09,NIFTY IT,34773.05078125,35304.8515625,34770.3515625,35255.94921875,35900,1.39
2025-09-10,NIFTY IT,35428.8984375,36255.19921875,35426.6015625,36183.80078125,36500,2.13
2025-09-11,NIFTY IT,36265.94921875,36278.19921875,35829.8515625,36003.5,22600,-0.72
2025-09-12,NIFTY IT,36331.44921875,36356.6484375,36025.30078125,36110.75,24600,-0.61
2025-09-15,NIFTY IT,36139.69921875,36151.44921875,35686.1484375,35902.19921875,15700,-0.66
2025-09-16,NIFTY IT,35962.30078125,36274.0,35860.5,36212.1484375,23600,0.69
2025-09-17,NIFTY IT,36326.30078125,36608.8984375,36253.8984375,36447.1484375,22100,0.33
2025-09-18,NIFTY IT,36801.5,37064.94921875,36631.05078125,36750.25,31300,-0.14
2025-09-19,NIFTY IT,36765.5,36821.19921875,36369.94921875,36578.25,37200,-0.51
2025-09-22,NIFTY IT,35437.8984375,35781.6015625,35145.1015625,35500.1484375,51000,0.18
2025-09-23,NIFTY IT,35477.6015625,35642.69921875,35177.3515625,35249.1015625,29900,-0.64
2025-09-24,NIFTY IT,35104.05078125,35193.30078125,34857.69921875,34994.30078125,23600,-0.31
2025-09-25,NIFTY IT,34914.0,35092.3984375,34460.30078125,34548.30078125,29200,-1.05
2025-09-26,NIFTY IT,34399.19921875,34477.30078125,33636.55078125,33702.0,37000,-2.03
2025-09-29,NIFTY IT,33900.6015625,33970.05078125,33606.44921875,33693.1015625,31900,-0.61
2025-09-30,NIFTY IT,33789.69921875,33922.6015625,33634.30078125,33655.1015625,28800,-0.4
2025-10-01,NIFTY IT,33702.8515625,34016.6015625,33432.1015625,33905.19921875,24200,0.6
2025-10-03,NIFTY IT,33921.1015625,33992.1484375,33763.1015625,33949.75,28900,0.08
2025-10-06,NIFTY IT,33961.3984375,34743.75,33926.6484375,34722.55078125,20400,2.24
2025-10-07,NIFTY IT,34820.6015625,34879.19921875,34533.75,34709.44921875,21000,-0.32
2025-10-08,NIFTY IT,34664.3984375,35394.55078125,34607.30078125,35232.25,23300,1.64
2025-10-09,NIFTY IT,35315.3984375,35688.3515625,35174.80078125,35628.5,21200,0.89
2025-10-10,NIFTY IT,35705.6484375,35821.30078125,35321.8515625,35609.05078125,25100,-0.27
2025-10-13,NIFTY IT,35397.19921875,35505.3515625,35072.3984375,35330.80078125,20300,-0.19
2025-10-14,NIFTY IT,35542.8515625,35766.25,35148.3984375,35214.8515625,26300,-0.92
2025-10-15,NIFTY IT,35327.19921875,35571.6015625,35226.1484375,35401.80078125,36000,0.21
2025-10-16,NIFTY IT,35443.69921875,35574.25,35229.6015625,35531.05078125,27600,0.25
2025-10-17,NIFTY IT,35356.5,35356.5,34872.94921875,34950.69921875,73000,-1.15
2025-10-20,NIFTY IT,35109.75,35377.8515625,35077.8515625,35292.6015625,25600,0.52
2025-10-21,NIFTY IT,35500.8984375,35564.19921875,35221.55078125,35299.75,4700,-0.57
2025-10-23,NIFTY IT,35936.75,36462.0,35859.75,36078.6484375,57100,0.39
2025-10-24,NIFTY IT,36211.3984375,36268.6484375,35886.1484375,35986.3515625,23100,-0.62
2025-10-27,NIFTY IT,36075.55078125,36279.3984375,35962.80078125,36129.1015625,29100,0.15
2025-10-28,NIFTY IT,36088.6484375,36193.1484375,35677.6015625,35860.3984375,27100,-0.63
2025-10-29,NIFTY IT,35916.1015625,36201.55078125,35778.19921875,36090.1015625,23400,0.48
2025-10-30,NIFTY IT,36073.1484375,36127.8984375,35812.75,35906.3984375,22300,-0.46
2025-10-31,NIFTY IT,35918.55078125,36050.3515625,35681.05078125,35712.3515625,18500,-0.57
2025-11-03,NIFTY IT,35664.80078125,35742.80078125,35479.5,35653.1015625,1100,-0.03
2025-11-04,NIFTY IT,35580.55078125,35668.75,35198.75,35274.55078125,23000,-0.86
2025-11-06,NIFTY IT,35380.44921875,35509.0,35248.30078125,35337.6015625,25100,-0.12
2025-11-07,NIFTY IT,35233.19921875,35272.55078125,34732.5,35117.6484375,21700,-0.33
2025-11-10,NIFTY IT,35246.94921875,35855.6015625,35237.19921875,35688.25,26700,1.25
2025-11-11,NIFTY IT,35902.8984375,36149.8984375,35683.8984375,36116.8984375,33800,0.6
2025-11-12,NIFTY IT,36299.3984375,36911.94921875,36290.80078125,36855.3984375,40400,1.53
2025-11-13,NIFTY IT,36937.94921875,36939.8515625,36525.3984375,36679.5,33100,-0.7
2025-11-14,NIFTY IT,36392.05078125,36503.0,35957.30078125,36301.25,25000,-0.25
2025-11-17,NIFTY IT,36285.19921875,36406.44921875,36138.19921875,36375.19921875,21400,0.25
2025-11-18,NIFTY IT,36294.69921875,36312.94921875,35914.3515625,35975.19921875,24200,-0.88
2025-11-19,NIFTY IT,36062.19921875,37116.5,36024.44921875,37044.6484375,44600,2.72
2025-11-20,NIFTY IT,37228.05078125,37278.75,36964.3515625,37043.30078125,26300,-0.5
2025-11-21,NIFTY IT,36930.25,37096.25,36761.55078125,36885.3515625,28500,-0.12
2025-11-24,NIFTY IT,37084.6484375,37554.3515625,36951.80078125,37037.94921875,63800,-0.13
2025-11-25,NIFTY IT,37112.1015625,37124.55078125,36727.3515625,36826.8984375,25900,-0.77
2025-11-26,NIFTY IT,36881.94921875,37407.0,36881.1015625,37364.6015625,23300,1.31
2025-11-27,NIFTY IT,37487.6484375,37668.55078125,37208.25,37446.30078125,22500,-0.11
2025-11-28,NIFTY IT,37488.5,37554.6015625,37323.44921875,37405.5,18500,-0.22
2025-12-01,NIFTY IT,37476.6015625,37659.75,37413.0,37549.75,16400,0.2
2025-12-02,NIFTY IT,37559.3984375,37734.3515625,37418.5,37541.25,23200,-0.05
2025-12-03,NIFTY IT,37530.8515625,38007.30078125,37515.0,37825.25,40900,0.78
2025-12-04,NIFTY IT,37875.69921875,38471.6015625,37847.69921875,38360.25,39900,1.28
2025-12-05,NIFTY IT,38500.6015625,38920.6015625,38369.55078125,38703.6484375,32300,0.53
2025-12-08,NIFTY IT,38783.3984375,38937.3515625,38322.44921875,38590.69921875,28400,-0.5
2025-12-09,NIFTY IT,38438.5,38463.94921875,37908.8984375,38130.6015625,26000,-0.8
2025-12-10,NIFTY IT,38273.75,38300.5,37745.25,37789.8984375,18900,-1.26
2025-12-11,NIFTY IT,37925.94921875,38136.44921875,37672.3984375,38097.0,18800,0.45
2025-12-12,NIFTY IT,38203.8515625,38300.30078125,37901.75,38274.75,13900,0.19
2025-12-15,NIFTY IT,38125.94921875,38410.69921875,38042.94921875,38386.30078125,13600,0.68
2025-12-16,NIFTY IT,38262.30078125,38293.3984375,37946.75,38062.5,14700,-0.52
2025-12-17,NIFTY IT,37996.94921875,38367.8515625,37969.44921875,38172.05078125,14800,0.46
2025-12-18,NIFTY IT,38273.6015625,38667.3515625,38248.75,38633.3515625,23500,0.94
2025-12-19,NIFTY IT,38991.30078125,39054.3515625,38590.25,38691.6015625,38500,-0.77
2025-12-22,NIFTY IT,39023.25,39530.25,39006.3984375,39488.0,45600,1.19
2025-12-23,NIFTY IT,39395.80078125,39398.1484375,38942.3515625,39173.69921875,24100,-0.56
2025-12-24,NIFTY IT,39084.8984375,39098.8984375,38901.05078125,38974.80078125,15800,-0.28
2025-12-26,NIFTY IT,38921.6484375,39019.94921875,38495.3984375,38572.30078125,12400,-0.9
2025-12-29,NIFTY IT,38622.6015625,38721.69921875,38206.75,38282.69921875,21200,-0.88
2025-12-30,NIFTY IT,38281.55078125,38281.55078125,37906.6015625,37998.6015625,32700,-0.74
2025-12-31,NIFTY IT,38051.69921875,38108.5,37822.1484375,37884.05078125,20900,-0.44
2026-01-01,NIFTY IT,37931.55078125,38256.94921875,37862.6015625,38171.5,11200,0.63
