SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,TRADE_DATE
BHAGYANGR,EQ, 21-Jun-2021,49.65,48.5,50.95,47.05, 50.00,50.05,49.05,107105,52.53,1226, 45816, 42.78,2021-06-21
BHAGYAPROP,EQ, 21-Jun-2021,27.7,28.2,28.35,27.55, 28.20,28.2,28.14,4463,1.26,166, 2174, 48.71,2021-06-21
BHANDARI,EQ, 21-Jun-2021,3.75,3.85,3.9,3.6, 3.90,3.9,3.86,2021521,78.01,1768, 1434749, 70.97,2021-06-21
BHARATFORG,EQ, 21-Jun-2021,726.85,711.5,734.5,711.5, 728.60,729.6,728.86,1695813,12360.04,32672, 299439, 17.66,2021-06-21
BHARATGEAR,EQ, 21-Jun-2021,102.25,102.9,102.9,98.45, 100.10,99.9,100.33,36429,36.55,1356, 22820, 62.64,2021-06-21
BHARATRAS,EQ, 21-Jun-2021,12336.65,12328.0,13160.0,12112.55, 13040.00,13040.65,12719.57,7727,982.84,3645, 3566, 46.15,2021-06-21
BHARATWIRE,EQ, 21-Jun-2021,58.45,57.9,61.35,56.1, 61.35,60.15,59.16,64163,37.96,561, 33252, 51.82,2021-06-21
BHARTIARTL,EQ, 21-Jun-2021,538.75,535.0,541.9,533.0, 539.25,539.6,538.76,5637000,30370.14,83637, 1830285, 32.47,2021-06-21
BHEL,EQ, 21-Jun-2021,64.25,62.9,68.25,61.05, 68.10,67.75,65.48,87907722,57559.79,156719, 14043722, 15.98,2021-06-21
BIGBLOC,EQ, 21-Jun-2021,96.05,91.0,99.9,91.0, 97.25,96.5,94.34,2385,2.25,91, 1362, 57.11,2021-06-21
BINDALAGRO,EQ, 21-Jun-2021,26.35,26.15,27.8,25.1, 26.95,26.95,26.66,237319,63.28,1720, 109050, 45.95,2021-06-21
BIOCON,EQ, 21-Jun-2021,398.95,395.5,406.2,393.2, 406.00,405.75,402.05,1549277,6228.91,26066, 365975, 23.62,2021-06-21
BIOFILCHEM,EQ, 21-Jun-2021,70.15,68.05,69.9,68.05, 69.45,69.15,69.09,32102,22.18,902, 17785, 55.40,2021-06-21
BIRLACABLE,EQ, 21-Jun-2021,89.5,93.0,107.4,91.5, 107.40,107.4,102.01,3031718,3092.6,27137, 983156, 32.43,2021-06-21
BIRLACORPN,EQ, 21-Jun-2021,1180.05,1151.0,1171.0,1141.0, 1169.00,1168.7,1159.78,82991,962.51,9227, 54906, 66.16,2021-06-21
BIRLAMONEY,EQ, 21-Jun-2021,56.45,53.85,58.4,53.85, 57.80,57.6,55.83,708750,395.69,7729, 172450, 24.33,2021-06-21
BIRLATYRE,EQ, 21-Jun-2021,27.65,27.1,30.0,27.1, 29.15,29.3,28.85,1312821,378.71,4678, 798138, 60.80,2021-06-21
BLBLIMITED,EQ, 21-Jun-2021,8.05,8.3,8.85,7.25, 8.85,8.85,8.72,343529,29.94,659, 272174, 79.23,2021-06-21
BLISSGVS,EQ, 21-Jun-2021,108.55,107.0,109.75,106.0, 108.75,108.8,108.46,238703,258.91,4334, 105824, 44.33,2021-06-21
BLKASHYAP,EQ, 21-Jun-2021,27.1,26.0,28.45,26.0, 28.45,28.4,28.12,1112519,312.83,1681, 691915, 62.19,2021-06-21
BLS,EQ, 21-Jun-2021,137.2,133.9,139.0,131.55, 135.80,135.2,135.71,873491,1185.37,10333, 249829, 28.60,2021-06-21
BLUEDART,EQ, 21-Jun-2021,5588.85,5590.0,5774.0,5545.85, 5755.00,5732.1,5649.67,21156,1195.25,5006, 9014, 42.61,2021-06-21
BLUESTARCO,EQ, 21-Jun-2021,820.6,817.1,834.6,806.35, 824.35,822.6,815.59,88409,721.06,9954, 51379, 58.12,2021-06-21
BODALCHEM,EQ, 21-Jun-2021,107.35,106.0,109.5,104.4, 108.45,108.65,107.44,725366,779.36,10168, 227359, 31.34,2021-06-21
BOMDYEING,EQ, 21-Jun-2021,92.05,89.25,95.7,89.05, 93.90,94.05,93.34,8709663,8129.42,36082, 1587182, 18.22,2021-06-21
BOROLTD,EQ, 21-Jun-2021,218.75,213.0,221.2,211.25, 219.90,218.75,216.51,160082,346.59,3713, 91614, 57.23,2021-06-21
BOSCHLTD,EQ, 21-Jun-2021,15211.3,15099.0,15125.0,14950.0, 15090.00,15096.85,15049.93,48503,7299.67,14291, 23836, 49.14,2021-06-21
BPCL,EQ, 21-Jun-2021,472.35,471.7,475.8,468.5, 475.25,475.05,473.27,2698544,12771.27,40315, 845714, 31.34,2021-06-21
BPL,EQ, 21-Jun-2021,33.95,33.8,35.55,32.8, 35.10,35.05,34.76,144483,50.22,1294, 78749, 54.50,2021-06-21
BRFL,EQ, 21-Jun-2021,9.4,9.2,10.9,8.95, 10.80,10.65,10.12,5110456,517.11,6069, 2663165, 52.11,2021-06-21
BRIGADE,EQ, 21-Jun-2021,275.2,273.9,285.0,269.25, 278.50,279.05,280.17,142185,398.36,4852, 62867, 44.21,2021-06-21
BRITANNIA,EQ, 21-Jun-2021,3619.2,3600.0,3653.95,3581.1, 3650.00,3648.85,3631.63,231475,8406.32,20888, 108469, 46.86,2021-06-21
BRNL,EQ, 21-Jun-2021,33.3,32.9,34.4,32.45, 33.00,32.95,33.29,169658,56.49,2379, 93080, 54.86,2021-06-21
BROOKS,EQ, 21-Jun-2021,92.7,91.5,94.0,90.0, 94.00,92.8,91.96,17777,16.35,401, 11833, 66.56,2021-06-21
BSE,EQ, 21-Jun-2021,895.7,880.0,909.9,873.35, 898.00,899.25,894.2,450059,4024.43,18530, 135275, 30.06,2021-06-21
BSHSL,EQ, 21-Jun-2021,189.65,193.45,198.0,186.1, 198.00,193.4,192.82,3237,6.24,131, 2176, 67.22,2021-06-21
BSL,EQ, 21-Jun-2021,55.4,57.0,57.2,54.5, 55.00,54.95,55.22,43177,23.84,630, 28194, 65.30,2021-06-21
BSLGOLDETF,EQ, 21-Jun-2021,4313.3,4313.0,4334.0,4270.0, 4295.00,4298.35,4293.85,560,24.05,148, 447, 79.82,2021-06-21
BSLNIFTY,EQ, 21-Jun-2021,173.76,174.99,174.99,171.76, 173.77,173.9,172.97,505,0.87,47, 263, 52.08,2021-06-21
BSOFT,EQ, 21-Jun-2021,394.0,385.0,390.2,380.5, 386.00,382.55,383.87,1694769,6505.66,36196, 710748, 41.94,2021-06-21
BURGERKING,EQ, 21-Jun-2021,155.45,153.4,160.45,151.55, 158.15,158.0,156.84,1771808,2778.87,21600, 511951, 28.89,2021-06-21
CADILAHC,EQ, 21-Jun-2021,620.4,620.0,631.0,613.3, 630.90,629.55,625.29,3526369,22049.98,50435, 897447, 25.45,2021-06-21
CAMLINFINE,EQ, 21-Jun-2021,170.55,165.6,172.5,163.15, 172.00,171.1,169.14,185892,314.42,3786, 70852, 38.11,2021-06-21
CAMS,EQ, 21-Jun-2021,2781.4,2770.0,2859.9,2760.05, 2800.00,2796.15,2809.37,132488,3722.08,19678, 52017, 39.26,2021-06-21
CANBK,EQ, 21-Jun-2021,147.4,145.0,152.95,143.8, 152.00,152.3,148.94,17723430,26397.94,69637, 4305312, 24.29,2021-06-21
CANFINHOME,EQ, 21-Jun-2021,513.35,506.2,520.0,506.2, 511.00,510.5,514.03,558627,2871.53,32240, 313878, 56.19,2021-06-21
CANTABIL,EQ, 21-Jun-2021,401.0,400.05,408.8,385.0, 400.00,402.6,388.33,2646116,10275.63,21154, 1513635, 57.20,2021-06-21
CAPACITE,EQ, 21-Jun-2021,201.35,199.4,204.95,196.45, 198.25,198.15,199.95,342179,684.18,6932, 208963, 61.07,2021-06-21
CAPLIPOINT,EQ, 21-Jun-2021,653.2,645.0,680.0,636.55, 672.00,674.85,664.88,292482,1944.65,12829, 72738, 24.87,2021-06-21
CAPTRUST,EQ, 21-Jun-2021,88.55,92.0,94.0,88.1, 92.10,91.9,90.72,29469,26.74,432, 6867, 23.30,2021-06-21
CARBORUNIV,EQ, 21-Jun-2021,593.2,594.0,598.05,572.4, 582.50,581.75,582.57,221787,1292.06,9424, 123816, 55.83,2021-06-21
CAREERP,EQ, 21-Jun-2021,141.65,140.0,156.7,136.1, 154.00,151.85,151.83,549629,834.52,13001, 201801, 36.72,2021-06-21
CARERATING,EQ, 21-Jun-2021,720.55,723.95,745.6,715.55, 728.10,729.45,733.38,1316032,9651.48,43877, 471343, 35.82,2021-06-21
CASTROLIND,EQ, 21-Jun-2021,147.2,146.45,150.3,144.7, 147.35,146.95,148.25,1048318,1554.17,16132, 422449, 40.30,2021-06-21
CCL,EQ, 21-Jun-2021,341.65,333.4,352.55,329.15, 347.30,347.5,344.81,249611,860.68,12930, 94892, 38.02,2021-06-21
CDSL,EQ, 21-Jun-2021,984.9,971.0,998.5,962.3, 994.35,993.75,983.53,366552,3605.16,22934, 146315, 39.92,2021-06-21
CEATLTD,EQ, 21-Jun-2021,1359.15,1340.0,1354.85,1332.25, 1344.90,1345.25,1345.65,112550,1514.53,8486, 44272, 39.34,2021-06-21
CEBBCO,EQ, 21-Jun-2021,29.9,30.8,31.35,29.9, 31.35,31.35,30.9,412452,127.43,1087, 319388, 77.44,2021-06-21
CELEBRITY,EQ, 21-Jun-2021,7.5,7.7,7.75,7.25, 7.70,7.6,7.62,49772,3.79,279, 30466, 61.21,2021-06-21
CENTENKA,EQ, 21-Jun-2021,394.1,384.0,401.45,384.0, 395.15,395.95,396.27,85243,337.79,3507, 42231, 49.54,2021-06-21
CENTEXT,EQ, 21-Jun-2021,9.9,9.9,10.15,9.3, 9.80,9.8,9.86,1069094,105.39,2186, 700713, 65.54,2021-06-21
CENTRALBK,EQ, 21-Jun-2021,20.2,19.8,24.2,19.45, 24.20,24.2,22.42,76043499,17050.78,68591, 29153011, 38.34,2021-06-21
CENTRUM,EQ, 21-Jun-2021,50.3,52.7,58.5,51.6, 52.70,52.75,54.61,19475309,10635.84,47926, 8691581, 44.63,2021-06-21
CENTUM,EQ, 21-Jun-2021,391.1,389.5,394.7,389.5, 393.00,393.05,392.51,15813,62.07,480, 11460, 72.47,2021-06-21
CENTURYPLY,EQ, 21-Jun-2021,414.05,408.0,413.05,401.0, 408.15,408.3,408.73,109360,446.98,9407, 69922, 63.94,2021-06-21
CENTURYTEX,EQ, 21-Jun-2021,566.15,555.0,579.9,550.0, 575.25,574.8,569.82,359308,2047.4,9404, 83194, 23.15,2021-06-21
CERA,EQ, 21-Jun-2021,4315.05,4286.0,4365.15,4280.95, 4300.20,4317.65,4317.09,4514,194.87,1620, 1600, 35.45,2021-06-21
CEREBRAINT,EQ, 21-Jun-2021,64.0,62.0,65.5,61.05, 63.90,63.9,64.32,770452,495.54,3565, 376152, 48.82,2021-06-21
CESC,EQ, 21-Jun-2021,764.5,760.0,773.5,746.4, 765.40,765.7,758.56,645663,4897.77,26425, 274323, 42.49,2021-06-21
CGCL,EQ, 21-Jun-2021,530.75,531.0,535.0,525.1, 528.50,529.7,530.01,166986,885.04,3831, 120969, 72.44,2021-06-21
CHALET,EQ, 21-Jun-2021,179.15,172.8,179.0,172.8, 177.65,177.2,177.06,144805,256.39,4100, 63799, 44.06,2021-06-21
CHAMBLFERT,EQ, 21-Jun-2021,311.0,308.0,315.8,302.3, 311.00,311.5,311.58,1927941,6007.13,37794, 626543, 32.50,2021-06-21
CHEMBOND,EQ, 21-Jun-2021,202.85,201.9,206.25,197.1, 202.75,203.4,202.25,19414,39.26,1049, 10432, 53.73,2021-06-21
CHEMCON,EQ, 21-Jun-2021,460.45,457.45,471.7,454.3, 471.70,467.15,464.15,162812,755.69,7665, 49059, 30.13,2021-06-21
CHEMFAB,EQ, 21-Jun-2021,147.5,146.3,154.5,145.5, 151.15,151.45,151.11,24968,37.73,422, 5262, 21.07,2021-06-21
CHENNPETRO,EQ, 21-Jun-2021,130.05,127.0,136.75,126.65, 135.50,135.4,132.93,917751,1220.01,11310, 379596, 41.36,2021-06-21
CHOLAFIN,EQ, 21-Jun-2021,538.5,534.0,546.6,528.05, 541.60,543.5,537.34,2527215,13579.73,46860, 705283, 27.91,2021-06-21
CHOLAHLDNG,EQ, 21-Jun-2021,616.1,616.0,649.0,601.05, 639.90,643.65,638.41,65153,415.94,6614, 19160, 29.41,2021-06-21
CIGNITITEC,EQ, 21-Jun-2021,491.9,487.9,559.0,485.05, 559.00,551.45,534.3,1545988,8260.18,46880, 534581, 34.58,2021-06-21
CINELINE,EQ, 21-Jun-2021,49.55,48.6,49.5,47.3, 48.00,48.15,48.43,89616,43.4,1192, 42457, 47.38,2021-06-21
CIPLA,EQ, 21-Jun-2021,960.9,958.0,962.7,950.5, 960.05,960.15,957.99,1625660,15573.7,41017, 610240, 37.54,2021-06-21
CLEDUCATE,EQ, 21-Jun-2021,109.4,114.8,114.8,106.05, 108.00,109.3,109.02,22694,24.74,369, 16114, 71.01,2021-06-21
CLNINDIA,EQ, 21-Jun-2021,551.6,551.6,551.6,542.0, 546.75,545.5,547.55,40641,222.53,2265, 23589, 58.04,2021-06-21
CLSEL,EQ, 21-Jun-2021,125.35,126.35,128.0,124.5, 127.00,127.1,126.32,40582,51.26,776, 21437, 52.82,2021-06-21
CMICABLES,EQ, 21-Jun-2021,46.4,46.35,48.5,45.6, 47.90,47.5,47.49,52691,25.02,429, 22308, 42.34,2021-06-21
COALINDIA,EQ, 21-Jun-2021,146.4,146.0,148.0,143.5, 147.90,147.5,145.72,15038290,21913.4,86492, 4721386, 31.40,2021-06-21
COCHINSHIP,EQ, 21-Jun-2021,410.2,404.0,414.9,403.3, 412.00,411.55,408.92,686034,2805.35,13179, 183685, 26.77,2021-06-21
COFFEEDAY,EQ, 21-Jun-2021,37.35,36.6,38.1,36.4, 37.50,37.75,37.29,884196,329.74,4285, 457677, 51.76,2021-06-21
COFORGE,EQ, 21-Jun-2021,3971.05,3959.95,4028.75,3878.2, 3986.05,4008.65,3966.02,299027,11859.46,24036, 40906, 13.68,2021-06-21
COLPAL,EQ, 21-Jun-2021,1689.85,1684.0,1686.35,1658.1, 1667.00,1666.95,1670.05,458370,7655.02,24034, 237705, 51.86,2021-06-21
COMPINFO,EQ, 21-Jun-2021,25.85,25.95,27.0,25.0, 26.80,26.6,26.41,250960,66.29,1906, 136412, 54.36,2021-06-21
CONCOR,EQ, 21-Jun-2021,688.35,680.0,688.7,676.55, 686.00,683.65,682.43,1128467,7700.94,21735, 246382, 21.83,2021-06-21
CONFIPET,EQ, 21-Jun-2021,61.05,60.75,62.05,58.8, 61.75,61.7,60.86,824653,501.87,5312, 470210, 57.02,2021-06-21
CONSOFINVT,EQ, 21-Jun-2021,95.05,97.1,99.55,93.0, 94.00,95.05,96.52,21187,20.45,383, 17719, 83.63,2021-06-21
CONTROLPR,EQ, 21-Jun-2021,368.45,360.0,375.0,360.0, 364.00,365.25,368.07,19170,70.56,1165, 10419, 54.35,2021-06-21
CORALFINAC,EQ, 21-Jun-2021,36.55,36.9,43.85,35.25, 42.50,41.85,40.9,770111,314.96,5516, 304821, 39.58,2021-06-21
CORDSCABLE,EQ, 21-Jun-2021,52.4,52.4,56.1,51.75, 54.00,54.15,54.92,299032,164.23,2963, 125868, 42.09,2021-06-21
COROMANDEL,EQ, 21-Jun-2021,877.3,860.0,922.0,853.2, 920.00,916.7,902.93,875253,7902.95,34576, 259144, 29.61,2021-06-21
COSMOFILMS,EQ, 21-Jun-2021,838.7,834.0,858.7,820.3, 848.00,850.15,847.08,44109,373.64,2884, 22658, 51.37,2021-06-21
CPSEETF,EQ, 21-Jun-2021,25.55,25.3,26.04,24.51, 26.02,25.98,25.75,2086719,537.27,12105, 1616911, 77.49,2021-06-21
CRAFTSMAN,EQ, 21-Jun-2021,1700.45,1675.0,1755.0,1648.5, 1750.00,1725.9,1688.24,32329,545.79,3632, 17549, 54.28,2021-06-21
CREATIVE,EQ, 21-Jun-2021,91.3,96.75,105.7,95.05, 97.20,98.15,101.33,541482,548.68,7240, 239441, 44.22,2021-06-21
CREDITACC,EQ, 21-Jun-2021,744.55,727.0,743.05,724.1, 736.10,733.6,733.07,69562,509.94,8013, 29762, 42.78,2021-06-21
CREST,EQ, 21-Jun-2021,101.1,97.05,101.9,97.05, 100.40,100.45,99.01,22258,22.04,310, 9960, 44.75,2021-06-21
CRISIL,EQ, 21-Jun-2021,2564.85,2592.0,2779.0,2575.0, 2715.00,2746.5,2712.1,422438,11456.93,33599, 74634, 17.67,2021-06-21
CROMPTON,EQ, 21-Jun-2021,421.2,419.4,421.3,409.35, 413.90,415.15,414.29,934990,3873.55,42103, 443136, 47.39,2021-06-21
CSBBANK,EQ, 21-Jun-2021,317.85,314.9,330.0,311.35, 329.80,327.6,322.25,216820,698.7,6617, 79050, 36.46,2021-06-21
CTE,EQ, 21-Jun-2021,34.7,35.35,35.35,33.0, 33.10,33.05,33.19,120776,40.09,719, 85802, 71.04,2021-06-21
CUB,EQ, 21-Jun-2021,164.3,162.0,165.7,161.8, 165.45,165.2,163.94,1434415,2351.56,12029, 627923, 43.78,2021-06-21
CUMMINSIND,EQ, 21-Jun-2021,833.05,825.0,832.65,819.5, 825.00,824.9,823.71,583316,4804.84,23332, 260937, 44.73,2021-06-21
CUPID,EQ, 21-Jun-2021,213.65,211.7,223.35,210.1, 223.00,222.4,218.84,75853,165.99,2923, 42409, 55.91,2021-06-21
CYBERMEDIA,EQ, 21-Jun-2021,10.45,10.95,10.95,10.1, 10.80,10.8,10.59,22667,2.4,432, 19573, 86.35,2021-06-21
CYBERTECH,EQ, 21-Jun-2021,140.3,138.8,144.9,137.0, 143.00,141.65,141.09,142395,200.91,4951, 60876, 42.75,2021-06-21
CYIENT,EQ, 21-Jun-2021,862.1,855.0,920.0,849.0, 868.00,879.6,885.78,502901,4454.61,37069, 237390, 47.20,2021-06-21
DAAWAT,EQ, 21-Jun-2021,74.6,72.9,75.15,72.55, 74.15,74.1,74.38,1267299,942.65,10221, 441468, 34.84,2021-06-21
DABUR,EQ, 21-Jun-2021,577.1,576.0,579.65,570.0, 572.90,571.75,573.96,2238942,12850.66,46867, 1159653, 51.79,2021-06-21
DALBHARAT,EQ, 21-Jun-2021,1789.8,1760.0,1820.0,1750.0, 1805.00,1817.0,1808.03,130787,2364.67,8940, 107014, 81.82,2021-06-21
DALMIASUG,EQ, 21-Jun-2021,384.4,383.0,397.55,370.05, 388.40,388.85,389.5,218331,850.4,9354, 73838, 33.82,2021-06-21
DAMODARIND,EQ, 21-Jun-2021,34.5,36.5,38.3,33.15, 36.95,36.2,36.86,69664,25.68,921, 23262, 33.39,2021-06-21
DATAMATICS,EQ, 21-Jun-2021,175.0,170.1,188.5,166.85, 184.75,182.5,182.09,1677985,3055.47,37926, 483844, 28.83,2021-06-21
DBCORP,EQ, 21-Jun-2021,107.75,104.0,108.8,104.0, 106.35,106.2,106.61,786053,838.02,12701, 224645, 28.58,2021-06-21
DBL,EQ, 21-Jun-2021,553.8,543.0,553.5,540.15, 550.00,550.05,549.47,130757,718.47,4192, 54972, 42.04,2021-06-21
DBREALTY,EQ, 21-Jun-2021,23.95,23.6,25.1,23.1, 25.10,25.1,24.98,573398,143.23,1186, 354040, 61.74,2021-06-21
DCAL,EQ, 21-Jun-2021,198.05,195.1,202.5,192.0, 195.95,196.05,196.98,357642,704.47,6699, 210723, 58.92,2021-06-21
DCBBANK,EQ, 21-Jun-2021,108.25,106.0,108.75,104.7, 106.95,106.9,106.97,1852398,1981.58,26690, 981049, 52.96,2021-06-21
DCMFINSERV,EQ, 21-Jun-2021,2.65,2.75,2.75,2.75, 2.75,2.75,2.75,22794,0.63,49, 22794, 100.00,2021-06-21
DCMNVL,EQ, 21-Jun-2021,137.2,139.9,144.0,131.5, 139.50,139.35,137.4,141323,194.18,1647, 81901, 57.95,2021-06-21
DCMSHRIRAM,EQ, 21-Jun-2021,728.0,717.95,757.85,717.55, 746.65,749.55,746.14,203645,1519.49,9847, 93154, 45.74,2021-06-21
DCW,EQ, 21-Jun-2021,35.9,35.0,36.7,34.6, 36.10,36.1,36.1,2193517,791.77,8660, 556633, 25.38,2021-06-21
DECCANCE,EQ, 21-Jun-2021,546.4,546.4,579.5,539.9, 567.20,565.75,563.34,156950,884.16,7566, 82126, 52.33,2021-06-21
DEEPAKNTR,EQ, 21-Jun-2021,1754.8,1730.0,1768.0,1710.0, 1746.00,1746.55,1744.22,804129,14025.8,44961, 229134, 28.49,2021-06-21
DEEPENR,EQ, 21-Jun-2021,43.2,43.35,44.4,41.3, 43.50,43.4,43.64,42614,18.6,628, 23797, 55.84,2021-06-21
DEEPINDS,EQ, 21-Jun-2021,80.2,78.0,85.0,75.65, 84.00,84.2,82.61,82829,68.43,1423, 51322, 61.96,2021-06-21
DELTACORP,EQ, 21-Jun-2021,177.4,172.95,182.5,170.5, 181.20,180.95,177.0,1570153,2779.17,17176, 451843, 28.78,2021-06-21
DEN,EQ, 21-Jun-2021,58.15,57.25,62.1,56.55, 59.55,59.55,59.9,5302785,3176.3,16044, 2563184, 48.34,2021-06-21
DENORA,EQ, 21-Jun-2021,324.75,321.8,341.0,317.95, 340.00,337.6,330.25,17956,59.3,1141, 9179, 51.12,2021-06-21
DFMFOODS,EQ, 21-Jun-2021,399.55,387.8,397.95,387.5, 395.95,394.25,394.03,94670,373.03,3332, 31164, 32.92,2021-06-21
DHAMPURSUG,EQ, 21-Jun-2021,314.4,308.0,325.0,302.0, 322.95,322.75,320.58,468774,1502.81,12703, 151470, 32.31,2021-06-21
DHANBANK,EQ, 21-Jun-2021,14.8,14.65,15.7,14.55, 15.25,15.2,15.32,2708700,414.88,3789, 1036470, 38.26,2021-06-21
DHANI,EQ, 21-Jun-2021,186.1,177.6,193.2,177.1, 185.30,186.05,183.71,928027,1704.84,11262, 429060, 46.23,2021-06-21
DHANUKA,EQ, 21-Jun-2021,968.65,956.4,960.0,941.35, 957.00,955.65,952.06,140317,1335.9,9034, 51367, 36.61,2021-06-21
DHARSUGAR,EQ, 21-Jun-2021,20.05,20.05,21.05,19.25, 21.05,21.05,20.55,94850,19.49,383, 65036, 68.57,2021-06-21
DHUNINV,EQ, 21-Jun-2021,576.6,562.15,609.25,551.55, 580.10,580.1,582.19,27918,162.54,1857, 8048, 28.83,2021-06-21
DIAMONDYD,EQ, 21-Jun-2021,654.25,650.0,664.9,631.0, 645.55,643.05,650.86,20464,133.19,2593, 7086, 34.63,2021-06-21
DICIND,EQ, 21-Jun-2021,456.2,453.0,455.0,440.7, 455.00,448.65,448.19,10001,44.82,893, 6012, 60.11,2021-06-21
DISHTV,EQ, 21-Jun-2021,14.8,14.8,15.5,14.4, 15.10,15.0,15.12,12542310,1896.01,12670, 4934429, 39.34,2021-06-21
DIVISLAB,EQ, 21-Jun-2021,4197.3,4190.0,4238.85,4162.0, 4231.00,4229.1,4200.09,294121,12353.35,25609, 95566, 32.49,2021-06-21
DIXON,EQ, 21-Jun-2021,4427.15,4425.1,4644.9,4351.1, 4569.80,4588.25,4572.49,585887,26789.64,71713, 188250, 32.13,2021-06-21
DLF,EQ, 21-Jun-2021,294.85,288.15,304.2,287.15, 302.70,302.6,297.68,8469243,25211.46,69949, 1616114, 19.08,2021-06-21
DLINKINDIA,EQ, 21-Jun-2021,126.05,124.0,143.55,122.5, 139.50,140.95,136.72,4430015,6056.93,45802, 1146619, 25.88,2021-06-21
DMART,EQ, 21-Jun-2021,3317.7,3319.7,3319.7,3274.0, 3312.60,3311.0,3302.63,164977,5448.59,24881, 59092, 35.82,2021-06-21
DNAMEDIA,EQ, 21-Jun-2021,3.6,3.75,3.75,3.75, 3.75,3.75,3.75,77737,2.92,58, 77213, 99.33,2021-06-21
DOLAT,EQ, 21-Jun-2021,71.45,70.6,74.4,70.5, 72.55,72.65,73.29,400915,293.83,6521, 102240, 25.50,2021-06-21
DOLLAR,EQ, 21-Jun-2021,314.05,309.5,314.9,306.9, 313.15,314.3,312.48,56300,175.93,2134, 26160, 46.47,2021-06-21
DONEAR,EQ, 21-Jun-2021,40.9,39.0,41.85,38.6, 40.55,40.55,40.61,91417,37.12,1423, 40972, 44.82,2021-06-21
DPABHUSHAN,EQ, 21-Jun-2021,162.7,164.95,164.95,157.4, 160.05,161.05,160.65,11021,17.71,206, 7403, 67.17,2021-06-21
DPSCLTD,EQ, 21-Jun-2021,17.45,17.4,18.6,16.75, 16.90,17.0,17.53,421373,73.85,1685, 235910, 55.99,2021-06-21
DPWIRES,EQ, 21-Jun-2021,171.0,170.0,179.95,169.05, 171.00,174.2,175.54,94275,165.49,2257, 59129, 62.72,2021-06-21
DREDGECORP,EQ, 21-Jun-2021,401.05,393.0,412.9,391.6, 406.95,407.35,403.52,191910,774.39,7491, 33168, 17.28,2021-06-21
DRREDDY,EQ, 21-Jun-2021,5283.9,5275.0,5300.0,5227.0, 5298.80,5282.0,5253.34,415489,21827.04,26263, 207062, 49.84,2021-06-21
DSSL,EQ, 21-Jun-2021,151.4,156.0,159.55,146.0, 146.00,149.15,152.82,75931,116.04,2304, 39453, 51.96,2021-06-21
DTIL,EQ, 21-Jun-2021,537.25,527.25,579.0,516.65, 555.00,557.2,557.42,84590,471.52,4757, 33932, 40.11,2021-06-21
DVL,EQ, 21-Jun-2021,230.85,227.4,255.5,217.85, 252.00,250.6,246.95,489387,1208.55,14986, 211530, 43.22,2021-06-21
DWARKESH,EQ, 21-Jun-2021,67.65,65.2,70.5,64.25, 68.25,68.45,68.58,6732705,4617.29,22949, 1588192, 23.59,2021-06-21
DYNAMATECH,EQ, 21-Jun-2021,1434.8,1420.05,1466.35,1411.4, 1422.00,1433.85,1437.15,14087,202.45,1767, 6504, 46.17,2021-06-21
DYNPRO,EQ, 21-Jun-2021,480.85,478.0,501.0,472.2, 490.00,489.25,492.44,48366,238.18,3693, 31171, 64.45,2021-06-21
EASEMYTRIP,EQ, 21-Jun-2021,383.55,377.0,401.4,365.75, 391.00,391.5,389.92,1658717,6467.7,38747, 571209, 34.44,2021-06-21
EBBETF0423,EQ, 21-Jun-2021,1138.8,1138.5,1139.0,1136.0, 1136.75,1136.87,1137.0,11189,127.22,2235, 9431, 84.29,2021-06-21
EBBETF0425,EQ, 21-Jun-2021,1048.65,1047.08,1049.0,1047.01, 1048.01,1048.1,1048.65,9369,98.25,64, 8091, 86.36,2021-06-21
EBBETF0430,EQ, 21-Jun-2021,1161.66,1157.1,1161.97,1157.01, 1160.49,1160.12,1160.04,23705,274.99,117, 21764, 91.81,2021-06-21
EBBETF0431,EQ, 21-Jun-2021,1043.96,1041.0,1044.95,1040.55, 1043.77,1044.23,1044.74,19235,200.96,175, 18709, 97.27,2021-06-21
EBIXFOREX,EQ, 21-Jun-2021,613.65,620.9,648.8,620.0, 628.00,627.75,628.99,4020,25.29,471, 2482, 61.74,2021-06-21
EDELWEISS,EQ, 21-Jun-2021,73.1,71.9,74.5,70.75, 74.30,73.9,73.54,2317359,1704.29,19213, 1287226, 55.55,2021-06-21
EICHERMOT,EQ, 21-Jun-2021,2707.55,2662.0,2742.0,2662.0, 2695.15,2698.45,2710.58,528922,14336.85,33899, 128591, 24.31,2021-06-21
EIDPARRY,EQ, 21-Jun-2021,424.35,421.05,437.8,420.0, 431.65,432.35,430.35,639655,2752.76,18195, 176097, 27.53,2021-06-21
EIHAHOTELS,EQ, 21-Jun-2021,346.45,332.7,346.45,332.7, 340.60,340.9,342.02,9254,31.65,433, 4053, 43.80,2021-06-21
EIHOTEL,EQ, 21-Jun-2021,110.7,108.45,111.3,107.1, 110.90,110.65,109.71,628895,689.94,10037, 198919, 31.63,2021-06-21
EIMCOELECO,EQ, 21-Jun-2021,371.85,388.8,388.8,370.25, 376.00,380.3,377.64,3110,11.74,454, 1613, 51.86,2021-06-21
