S.No.,Name,CMPRs.,P/E,Mar CapRs.Cr.,Div Yld%,NP QtrRs.Cr.,Qtr Profit Var%,Sales QtrRs.Cr.,Qtr Sales Var%,ROCE%
157.,Margo Finance,63.41,27.08,28.98,0.00,0.71,438.10,1.07,872.73,1.28
158.,TCFC Finance,27.25,,28.56,0.00,-5.54,-82.24,-7.87,-118.01,-3.16
159.,Purshottam Inves,38.09,,28.28,0.00,-3.49,-283.52,1.09,-25.34,-0.78
160.,Abhishek Finle.,60.50,398.71,27.91,0.00,-0.01,-214.29,0.11,120.00,1.81
161.,IndiaNivesh,7.39,,27.90,0.00,-10.85,-1.78,0.06,-60.00,1.77
162.,R G F Capital,1.85,693.75,27.75,0.00,0.16,77.78,0.54,315.38,2.67
163.,Intec Capital,15.05,4.01,27.64,0.00,4.92,58.71,2.72,-9.63,18.39
164.,Sulabh Engineers,2.72,31.41,27.33,0.00,-0.61,-328.57,1.14,42.50,4.69
165.,Avasara Finance,17.97,,26.96,0.00,-1.28,-1500.00,0.06,,-39.27
166.,Oasis Securities,14.38,26.08,26.60,0.00,-0.58,-75.76,0.19,58.33,8.81
167.,Vani Commercials,8.92,72.86,26.23,0.00,0.09,-25.00,1.55,15400.00,5.01
168.,Nalin Lease Fin.,39.72,8.19,26.05,0.00,0.74,29.82,0.98,-19.67,10.96
169.,KJMC Financial,53.77,15.05,25.73,0.00,-0.28,41.67,0.87,1640.00,2.56
170.,Standard Battery,49.73,,25.72,0.00,-0.13,7.14,0.00,,-41.32
171.,Epic Energy,35.36,34.93,25.50,0.00,0.32,-51.52,1.86,-21.85,6.77
172.,Rama Petrochem,16.12,,24.86,0.00,-1.95,-6.56,0.16,300.00,-44.12
173.,Morarka Finance,55.09,17.34,24.79,2.72,0.10,-80.77,0.06,-82.35,1.58
174.,Smart Finsec,8.23,25.19,24.69,0.00,0.17,-15.00,0.50,13.64,8.41
175.,GSB Finance,39.95,,23.97,0.00,-0.31,-181.82,0.28,3.70,0.49
176.,Libord Finance,15.26,37.44,23.96,0.00,-0.03,78.57,0.22,22.22,3.94
177.,Cubical Finan,3.62,138.76,23.59,0.00,0.07,216.67,0.27,-20.59,2.11
178.,Swarna Securitie,77.75,37.63,23.33,0.00,0.03,-84.21,0.00,,11.34
179.,Helpage Finlease,22.37,7.57,22.25,0.00,0.39,-39.06,2.87,-6.51,12.68
180.,GSL Securities,50.00,,21.38,0.00,0.09,1000.00,0.00,,-3.98
181.,Dynamic Portfol,18.25,42.68,21.34,0.00,0.37,3600.00,0.23,0.00,4.81
182.,Mansi Fin.(Chen),60.07,6.48,21.20,0.00,-0.50,-206.38,1.67,-64.32,10.70
183.,Maruti Global Industries,42.35,29.42,21.18,0.00,0.52,147.71,13.42,,69.57
184.,TTI Enterprise,8.28,,21.03,0.00,-2.30,-147.31,0.34,-50.72,-3.79
185.,Shree Metalloys,39.58,14.34,20.80,0.00,0.46,12.20,27.15,-0.62,17.88
186.,Global Cap.Mkt.,0.50,,19.91,0.00,-1.93,-227.12,-0.84,-278.72,-0.76
187.,Paragon Finance,46.41,,19.72,0.00,-4.88,-495.12,-0.90,-446.15,-3.78
188.,Asia Capital,63.74,140.79,19.71,0.00,0.01,-80.00,0.09,80.00,3.02
189.,Manipal Fin. Cor,22.99,,19.27,0.00,-0.02,,0.05,0.00,
190.,Bazel Internatio,19.33,26.35,18.97,0.00,-0.35,-142.86,1.04,-57.38,2.36
191.,Ranjit Securitie,70.08,269.29,18.85,0.00,-0.25,-189.29,0.32,18.52,1.87
192.,TCI Finance,14.53,,18.70,0.00,0.11,-97.57,0.00,,
193.,Cil Securities,36.90,11.05,18.45,0.00,0.11,-74.42,1.73,-14.78,7.02
194.,Krishna Capital,56.45,,17.83,0.00,-0.08,-233.33,0.13,-38.10,-1.92
195.,Abirami Fin.,32.00,33.88,17.28,4.69,0.13,18.18,0.00,,3.45
196.,Gilada Finance,11.97,7.75,16.82,0.00,0.46,-13.21,1.88,5.03,12.48
197.,G K Consultants,14.51,164.10,16.41,0.00,-0.54,-1450.00,0.26,13.04,0.80
198.,Decillion Financ,46.00,,16.10,0.00,-0.11,-155.00,0.25,-3.85,0.08
199.,Shree Securities,0.20,266.00,15.96,0.00,-0.25,-183.33,0.27,28.57,1.53
200.,Minolta Finance,1.57,,15.70,0.00,-0.07,-75.00,5.38,1482.35,6.31
201.,Sarvottam Finve.,20.80,,15.60,0.00,-0.24,-242.86,0.16,-33.33,-0.69
